source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,33316716,Barratt Impulsiveness Scale fMRI,Cingulate white matter volume and associated cognitive and behavioral impulsivity in Veterans with a history of suicide behavior.,2021,Journal of affective disorders,unknown,structural connectivity,nonplanning impulsivity,Veterans with a history of suicide behavior,associated_with,unclear,,unclear,0.7,Reduction in rACC WMV in Veterans with SA was negatively correlated with nonplanning measures.,33316716,vllm:mistral-7b-instruct-v0.3,medium
pubmed,26483645,Barratt Impulsiveness Scale fMRI,"fMRI investigation of response inhibition, emotion, impulsivity, and clinical high-risk behavior in adolescents.",2015,Frontiers in systems neuroscience,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,ARBS risk scores correlated highly (0.78) with impulsivity scores from the Barratt Impulsivity scale (BIS).,26483645,vllm:mistral-7b-instruct-v0.3,medium
pubmed,29034964,Barratt Impulsiveness Scale fMRI,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,2017,Acta psychiatrica Scandinavica,unknown,structural connectivity,attentional impulsivity,borderline personality disorder,associated_with,unclear,,unclear,0.7,Patients with BPD had reduced cortical thickness in left ACC and less surface area and gray matter volume in left AI.,29034964,vllm:mistral-7b-instruct-v0.3,high
pubmed,18465751,Barratt Impulsiveness Scale fMRI,A voxel-based morphometry study of frontal gray matter correlates of impulsivity.,2009,Human brain mapping,unknown,structural connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.8,GM volumes of the left and right OFC were inversely correlated with the BIS total score.,18465751,vllm:mistral-7b-instruct-v0.3,high
pubmed,26711526,Barratt Impulsiveness Scale fMRI,"Impulsivity across the psychosis spectrum: Correlates of cortical volume, suicidal history, and social and global function.",2016,Schizophrenia research,unknown,unknown,impulsivity (general),psychotic disorders,correlates_with,unclear,unclear,unclear,0.7,Patients with psychotic disorders appear to exhibit greater impulsivity-related behaviors relative to healthy controls.,26711526,vllm:mistral-7b-instruct-v0.3,medium
pubmed,25142098,Barratt Impulsiveness Scale fMRI,Dopamine D(2/3) receptor availability and human cognitive impulsivity: a high-resolution positron emission tomography imaging study with [¹¹C]raclopride.,2014,Acta neuropsychiatrica,unknown,functional connectivity,nonplanning impulsivity,unknown,associated_with,higher,unknown,direct,0.8,The analysis revealed that the non-planning impulsiveness subscale scores on the BIS-11 had significant positive correlations with D(2/3) receptor availability in the pre-commissural dorsal caudate.,25142098,vllm:mistral-7b-instruct-v0.3,high
pubmed,28695069,Barratt Impulsiveness Scale fMRI,Morphological connectivity correlates with trait impulsivity in healthy adults.,2017,PeerJ,unknown,structural connectivity,impulsivity (general),unknown,correlates_with,unclear,,unclear,0.7,The BIS total score was found to correlate with the MCs between the ACC and two other brain regions in the right hemisphere.,28695069,vllm:mistral-7b-instruct-v0.3,high
pubmed,26187551,Barratt Impulsiveness Scale fMRI,Self-reported impulsivity is negatively correlated with amygdalar volumes in cocaine dependence.,2015,Psychiatry research,unknown,structural connectivity,impulsivity (general),cocaine dependence,correlates_with,unclear,,unclear,0.7,Cocaine-dependent individuals showed significant negative correlations between amygdalar volumes and scores on the BIS-11 Attentional subscale,26187551,vllm:mistral-7b-instruct-v0.3,medium
pubmed,32428790,Barratt Impulsiveness Scale fMRI,Higher impulsivity and lower grey matter volume in the bilateral prefrontal cortex in long-term abstinent individuals with severe methamphetamine use disorder.,2020,Drug and alcohol dependence,unknown,structural connectivity,impulsivity (general),severe methamphetamine use disorder,associated_with,lower,unclear,direct,0.8,We observed significantly higher BIS-11 impulsivity scores and lower GMV in the bilateral superior frontal cortex of SMUD-A individuals than in those of control subjects.,32428790,vllm:mistral-7b-instruct-v0.3,high
pubmed,36036413,Barratt Impulsiveness Scale fMRI,[Low doses of quetiapine (Seroquel) as an impulsivity corrector in patients with bipolar affective disorder in remission].,2022,Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova,unknown,functional connectivity,impulsivity (general),bipolar affective disorder,associated_with,lower,unknown,direct,0.7,"The data of fMRI showed an increase in the connectivity of the cortex of the central and parietal tegmentum of the left hemisphere with other areas of the brain, which correlated with the changes in psychometric and test parameters.",36036413,vllm:mistral-7b-instruct-v0.3,high
pubmed,30658245,Barratt Impulsiveness Scale fMRI,"A preliminary investigation of impulsivity, aggression and white matter in patients with bipolar disorder and a suicide attempt history.",2019,Journal of affective disorders,unknown,structural connectivity,impulsivity (general),bipolar disorder,associated_with,unclear,unclear,background,0.5,White matter in the anterior limb of the internal capsule and anterior corona radiata may play a role in this phenomenology.,30658245,vllm:mistral-7b-instruct-v0.3,medium
pubmed,40845440,Barratt Impulsiveness Scale fMRI,"A multimethod examination of impulsivity and its association with gamma-aminobutyric acid (GABA), glutamate, and other neurometabolite levels in youth who do and do not use alcohol.",2025,Addictive behaviors,unknown,unknown,impulsivity (general),unknown,associated_with,higher,,unclear,0.6,"Compared to controls, youth who use alcohol had higher impulsivity on the BIS-11 attentional, non-planning, and motor subscales.",40845440,vllm:mistral-7b-instruct-v0.3,medium
pubmed,12079725,Barratt Impulsiveness Scale fMRI,"Frontal white matter microstructure, aggression, and impulsivity in men with schizophrenia: a preliminary study.",2002,Biological psychiatry,unknown,structural connectivity,motor impulsivity,schizophrenia,associated_with,unclear,,unclear,0.7,Lower fractional anisotropy in right inferior frontal white matter was associated with higher motor impulsiveness.,12079725,vllm:mistral-7b-instruct-v0.3,medium
pubmed,20406530,Barratt Impulsiveness Scale fMRI,Impulsivity and neural correlates of response inhibition in schizophrenia.,2011,Psychological medicine,unknown,unknown,impulsivity (general),schizophrenia,associated_with,higher,unclear,direct,0.8,"Patients with schizophrenia were more impulsive than healthy subjects, as indicated by higher BIS-11 scores. Patients, but not healthy subjects, were found to display a positive correlation between these scores and cerebral activation associated with response inhibition.",20406530,vllm:mistral-7b-instruct-v0.3,high
pubmed,21480730,Barratt Impulsiveness Scale fMRI,Why so impulsive? White matter alterations are associated with impulsivity in chronic marijuana smokers.,2011,Experimental and clinical psychopharmacology,unknown,structural connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"MJ smokers also had significantly higher BIS total and motor subscale scores relative to NS, which were positively correlated with left frontal FA values.",21480730,vllm:mistral-7b-instruct-v0.3,high
pubmed,19019636,Barratt Impulsiveness Scale fMRI,Structural brain abnormalities in borderline personality disorder: a voxel-based morphometry study.,2008,Psychiatry research,unknown,unknown,impulsivity (general),borderline personality disorder,associated_with,unclear,,background,0.7,"Covarying for impulsivity, as determined by the Barratt Impulsiveness Scale, rendered all previously noted voxel-level group differences non-significant.",19019636,vllm:mistral-7b-instruct-v0.3,high
pubmed,25104290,Barratt Impulsiveness Scale fMRI,Abnormal white matter integrity in chronic users of codeine-containing cough syrups: a tract-based spatial statistics study.,2015,AJNR. American journal of neuroradiology,unknown,structural connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Chronic codeine-containing syrup users had significantly lower fractional anisotropy in the inferior fronto-occipital fasciculus of the bilateral temporo-occipital regions, right frontal region, and the right corona radiata WM than controls.",25104290,vllm:mistral-7b-instruct-v0.3,high
pubmed,22336565,Barratt Impulsiveness Scale fMRI,Diminished frontostriatal activity during processing of monetary rewards and losses in pathological gambling.,2012,Biological psychiatry,unknown,functional connectivity,impulsivity (general),pathological gambling,associated_with,lower,inverse relationship,direct,0.8,"The PG group exhibited significantly reduced activity in the ventromedial prefrontal cortex, insula, and ventral striatum during several phases, including the prospect and anticipation phases of both gains and losses.",22336565,vllm:mistral-7b-instruct-v0.3,high
pubmed,24177988,Barratt Impulsiveness Scale fMRI,Neural substrates of inhibitory control deficits in 22q11.2 deletion syndrome.,2015,"Cerebral cortex (New York, N.Y. : 1991)",unknown,functional connectivity,impulsivity (general),22q11.2 deletion syndrome,associated_with,lower,haploinsufficiency for genes involved in dopaminergic neurotransmission,direct,0.8,"Healthy controls showed significantly greater activation than 22q11DS patients within frontal cortical and basal ganglia regions during successful RI, whereas 22q11DS patients did not show increased neural activity relative to controls in any regions.",24177988,vllm:mistral-7b-instruct-v0.3,high
pubmed,27738995,Barratt Impulsiveness Scale fMRI,The relationship of impulsivity and cortical thickness in depressed and non-depressed adolescents.,2017,Brain imaging and behavior,unknown,structural connectivity,impulsivity (general),Major Depressive Disorder (MDD),associated_with,unclear,,unclear,0.7,We found significant moderation effects in rostral middle frontal gyrus and right paracentral lobule cortical thickness for different subscales of the Barratt Impulsiveness Scale.,27738995,vllm:mistral-7b-instruct-v0.3,high
pubmed,24656768,Barratt Impulsiveness Scale fMRI,"Impulsivity, aggression and brain structure in high and low lethality suicide attempters with borderline personality disorder.",2014,Psychiatry research,unknown,structural connectivity,impulsivity (general),borderline personality disorder,associated_with,unclear,unclear,background,0.6,Impulsivity and aggressiveness are trait dispositions associated with the vulnerability to suicidal behavior across diagnoses.,24656768,vllm:mistral-7b-instruct-v0.3,medium
pubmed,26772668,Barratt Impulsiveness Scale fMRI,"High trait aggression in men is associated with low 5-HT levels, as indexed by 5-HT4 receptor binding.",2016,Social cognitive and affective neuroscience,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,dysfunction,unclear,0.7,"Impulsive aggression has commonly been associated with a dysfunction of the serotonin (5-HT) system: many, but not all, studies point to an inverse relationship between 5-HT and aggression.",26772668,vllm:mistral-7b-instruct-v0.3,high
pubmed,31718806,Barratt Impulsiveness Scale neuroimaging,Confirmatory factor analysis of the Barratt Impulsiveness Scale-short form (BIS-15) in patients with mental disorders.,2020,Psychiatry research,unknown,unknown,impulsivity (general),patients with mental disorders,unknown,unclear,,unclear,0.5,Impulsivity is a major component of various mental disorders.,31718806,vllm:mistral-7b-instruct-v0.3,medium
pubmed,32535505,Barratt Impulsiveness Scale neuroimaging,"The abbreviated version of the Barratt Impulsiveness Scale (ABIS): Psychometric analysis, reliable change indexes in clinical practice and normative data.",2020,Psychiatry research,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.7,Impulsivity is highly associated with psychopathology and dysfunctional behavior.,32535505,vllm:mistral-7b-instruct-v0.3,high
pubmed,17365120,Barratt Impulsiveness Scale neuroimaging,Normative data and a short form of the Barratt Impulsiveness Scale.,2007,The International journal of neuroscience,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,"prefrontal structure and function, central serotonergic function",unclear,0.7,"Neuroimaging studies show that BIS scores relate to prefrontal structure and function, as well as central serotonergic function.",17365120,vllm:mistral-7b-instruct-v0.3,medium
pubmed,30832195,Barratt Impulsiveness Scale neuroimaging,"Thai adaptation and reliability of three versions of the Barratt Impulsiveness Scale (BIS 11, BIS-15, and BIS-Brief).",2019,Psychiatry research,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.5,All three instruments were highly correlated (r = 0.83-0.89).,30832195,vllm:mistral-7b-instruct-v0.3,medium
pubmed,30504061,Barratt Impulsiveness Scale neuroimaging,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,unknown,unknown,impulsivity (general),"presence of impulse control disorders, mood/anxiety disorders, post-traumatic stress disorder, and substance use disorder",correlates_with,unclear,,unclear,0.8,Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale,30504061,vllm:mistral-7b-instruct-v0.3,high
pubmed,40706276,Barratt Impulsiveness Scale neuroimaging,"Low-grade inflammation, cognitive dysfunction, impulsivity, and appetite hormone dysregulation in adolescents with attention deficit hyperactivity disorder.",2025,Psychiatry research,unknown,unknown,impulsivity (general),attention deficit hyperactivity disorder,associated_with,higher,unclear,unclear,1.0,Adolescents with ADHD and low-grade inflammation had the highest self-reported overall impulsiveness (BIS total scores),40706276,vllm:mistral-7b-instruct-v0.3,high
pubmed,37969475,Barratt Impulsiveness Scale neuroimaging,Evaluation of Optical Coherence Tomography Findings in Antisocial Personality Disorder Patients.,2023,Alpha psychiatry,unknown,unknown,impulsivity (general),Antisocial Personality Disorder,associated_with,unclear,,background,0.8,The Barratt Impulsivity Scale-total scores of the patients were significantly higher when compared to the controls.,37969475,vllm:mistral-7b-instruct-v0.3,medium
pubmed,26277035,Barratt Impulsiveness Scale neuroimaging,BDNF concentration and impulsiveness level in post-traumatic stress disorder.,2015,Psychiatry research,unknown,unknown,impulsivity (general),post-traumatic stress disorder,associated_with,higher,unclear,unclear,0.6,"The higher the BDNF levels the higher the impulsiveness score, as measured by the Barratt Impulsiveness Scale (BIS-11)",26277035,vllm:mistral-7b-instruct-v0.3,medium
pubmed,15541779,Barratt Impulsiveness Scale neuroimaging,Nicotine use in schizophrenia and disinhibition.,2004,Psychiatry research,unknown,unknown,unknown,schizophrenia,associated_with,unclear,,unclear,0.5,The differences were found exclusively with the 'disinhibition' subscale.,15541779,vllm:mistral-7b-instruct-v0.3,medium
pubmed,38645237,Barratt Impulsiveness Scale neuroimaging,Reward Circuit Local Field Potential Modulations Precede Risk Taking.,2024,bioRxiv : the preprint server for biology,unknown,EEG connectivity,impulsivity (general),unknown,predicts,higher,,direct,0.8,Risky decisions were predicted by increased oscillatory power in the high-gamma frequency range during card presentation in the orbitofrontal cortex.,38645237,vllm:mistral-7b-instruct-v0.3,high
pubmed,30920937,Barratt Impulsiveness Scale neuroimaging,"Interpersonal Problems in Borderline Personality Disorder: Associations With Mentalizing, Emotion Regulation, and Impulsiveness.",2021,Journal of personality disorders,unknown,unknown,attentional impulsivity,Borderline Personality Disorder,associates_with,unclear,,unclear,0.7,Attentional impulsiveness predicted interpersonal problems directly.,30920937,vllm:mistral-7b-instruct-v0.3,medium
pubmed,35149322,Barratt Impulsiveness Scale neuroimaging,Resting State EEG Activity Related to Impulsivity in People with Prescription Opioid Use Disorder.,2022,Psychiatry research. Neuroimaging,unknown,EEG connectivity,impulsivity (general),prescription opioid use disorder,associated_with,higher,unclear,direct,0.8,"Patients exhibited greater scores (impaired impulse control) on BIS-11 subscales (attention, motor, self-control) and impairment of these impulsive subtypes was associated with increases in β and δ oscillations.",35149322,vllm:mistral-7b-instruct-v0.3,high
pubmed,27667777,Barratt Impulsiveness Scale neuroimaging,Networks underlying trait impulsivity: Evidence from voxel-based lesion-symptom mapping.,2017,Human brain mapping,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,unclear,0.8,Heightened global impulsivity was associated with damage to multiple areas in bilateral prefrontal cortex.,27667777,vllm:mistral-7b-instruct-v0.3,high
pubmed,23603064,Barratt Impulsiveness Scale neuroimaging,Neural correlate of impulsivity in subjects at ultra-high risk for psychosis.,2013,Progress in neuro-psychopharmacology & biological psychiatry,unknown,unknown,impulsivity (general),ultra-high risk for psychosis,associated_with,unclear,,unclear,0.8,"UHR subjects were more impulsive than HC subjects in terms of attention, motor, and non-planning scores.",23603064,vllm:mistral-7b-instruct-v0.3,high
pubmed,33440292,Barratt Impulsiveness Scale neuroimaging,Childhood Trauma increases suicidal behaviour in a treatment-resistant depression population: a FACE-DR report.,2021,Journal of psychiatric research,unknown,unknown,impulsivity (general),Treatment-Resistant Depression,associated_with,unclear,,background,0.7,We report a strong association between suicidal behaviour and Childhood Trauma (in particular childhood physical neglect) in a TRD population.,33440292,vllm:mistral-7b-instruct-v0.3,high
pubmed,25071497,Barratt Impulsiveness Scale neuroimaging,A model-based analysis of impulsivity using a slot-machine gambling paradigm.,2014,Frontiers in human neuroscience,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,impulsivity affects gambling behavior,unclear,0.8,Impulsivity plays a key role in decision-making under uncertainty. It is a significant contributor to problem and pathological gambling (PG).,25071497,vllm:mistral-7b-instruct-v0.3,high
pubmed,33113453,Barratt Impulsiveness Scale neuroimaging,Suicide behavior is associated with childhood emotion dysregulation but not trait impulsivity in first episode psychosis.,2020,Psychiatry research,unknown,unknown,impulsivity (general),first episode psychosis,associated_with,unclear,,unclear,0.6,"Childhood emotion dysregulation was significantly associated with a history of SB and its severity, but not SI.",33113453,vllm:mistral-7b-instruct-v0.3,medium
pubmed,30071388,Barratt Impulsiveness Scale neuroimaging,Sleep and circadian rhythm function and trait impulsivity: An actigraphy study.,2018,Psychiatry research,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"High impulsive individuals displayed phase-delayed patterns of sleep, a decreased total sleep time and sleep efficiency, and disrupted circadian function.",30071388,vllm:mistral-7b-instruct-v0.3,medium
pubmed,19758706,Barratt Impulsiveness Scale neuroimaging,Are self-injurers impulsive?: Results from two behavioral laboratory studies.,2009,Psychiatry research,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.5,Self-injurers reported greater impulsiveness,19758706,vllm:mistral-7b-instruct-v0.3,medium
pubmed,34274904,Barratt Impulsiveness Scale neuroimaging,Dimensions of impulsivity related to psychopathic traits and homicidal behavior among incarcerated male youth offenders.,2021,Psychiatry research,unknown,unknown,impulsivity (general),unknown,associated_with,higher,,unclear,0.8,"PCL:YV total, Factor 2, Facet 3, and Facet 4 scores were significantly positively correlated with BIS-11 total scores.",34274904,vllm:mistral-7b-instruct-v0.3,high
pubmed,29649673,Barratt Impulsiveness Scale neuroimaging,The relationship between impulsivity and panic disorder-agoraphobia: The role of affective temperament.,2018,Psychiatry research,unknown,unknown,attentional impulsivity,panic disorder,associated_with,unclear,,unclear,0.6,Patients have significantly higher scores in attentional impulsiveness subscales than the healthy controls.,29649673,vllm:mistral-7b-instruct-v0.3,medium
pubmed,29677623,Barratt Impulsiveness Scale neuroimaging,Cerebrospinal fluid FGF23 levels correlate with a measure of impulsivity.,2018,Psychiatry research,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,,unclear,0.7,"Negative correlations were found between CSF FGF23 concentrations and BIS non-planning, BIS cognition and BIS total score (all p<0.05).",29677623,vllm:mistral-7b-instruct-v0.3,high
pubmed,37731603,Barratt Impulsiveness Scale neuroimaging,Dual-site beta tACS over rIFG and M1 enhances response inhibition: A parallel multiple control and replication study.,2023,International journal of clinical and health psychology : IJCHP,unknown,EEG connectivity,unknown,unknown,associated_with,higher,increasing beta activity,direct,1.0,Increasing beta activity in multiple brain regions is a potential way to enhance response inhibition.,37731603,vllm:mistral-7b-instruct-v0.3,high
pubmed,30384282,Barratt Impulsiveness Scale neuroimaging,CSF glutamate level decreases in heavy smokers and negatively correlates with BDI scores.,2018,Psychiatry research,unknown,covariates,impulsivity (general),unknown,correlates_with,unclear,,background,0.7,"BIS action scores, total scores and BDI scores were significantly different between the groups.",30384282,vllm:mistral-7b-instruct-v0.3,high
pubmed,37992775,Barratt Impulsiveness Scale neuroimaging,Indirect effect of impulsivity on suicide risk through self-esteem and depressive symptoms in a population with treatment-resistant depression: A FACE-DR study.,2024,Journal of affective disorders,unknown,unknown,impulsivity (general),treatment-resistant depression,associated_with,unclear,indirect,background,0.6,Impulsivity was associated with self-esteem and depressive symptom severity.,37992775,vllm:mistral-7b-instruct-v0.3,medium
pubmed,39116689,Barratt Impulsiveness Scale neuroimaging,Impulsivity as a predictor of clinical and psychological outcomes in a naturalistic prospective cohort of subjects at ultra-high risk (UHR) for psychosis from Tunisia.,2024,Psychiatry research,unknown,unknown,impulsivity (general),Ultra High Risk (UHR) for psychosis,predicts,unclear,,unclear,0.7,Higher baseline BIS-11 motor impulsivity significantly predicted more severe positive psychotic symptoms at 12 months of follow-up.,39116689,vllm:mistral-7b-instruct-v0.3,medium
pubmed,15996748,Barratt Impulsiveness Scale neuroimaging,Correlates of trait impulsiveness in performance measures and neuropsychological tests.,2005,Psychiatry research,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,,unclear,0.7,"Self-ratings correlated moderately with a number of these test scores, but many correlations became non-significant after adjustment for age and education. Correlations with the Go-No Go task remained significant.",15996748,vllm:mistral-7b-instruct-v0.3,medium
pubmed,35170659,Barratt Impulsiveness Scale neuroimaging,Relationship between optical coherence tomography findings and clinical variables in patients with opiate use disorder.,2023,Arquivos brasileiros de oftalmologia,unknown,unknown,impulsivity (general),opiate use disorder,associated_with,unclear,,background,0.5,"Only the left eye was positively correlated with retinal nerve fiber layer superior quadrant measurement and hospitalization (r=0.380, p=0.039).",35170659,vllm:mistral-7b-instruct-v0.3,medium
pubmed,29337234,Barratt Impulsiveness Scale neuroimaging,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,2018,Neuroscience,unknown,EEG connectivity,impulsivity (general),unknown,associated_with,unclear,less effective preparatory inhibition mechanisms,unclear,0.8,"The RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.",29337234,vllm:mistral-7b-instruct-v0.3,high
pubmed,32977054,Barratt Impulsiveness Scale neuroimaging,Impulsivity as a multifactorial construct and its relationship to PTSD severity and threat sensitivity.,2020,Psychiatry research,unknown,unknown,impulsivity (general),PTSD,associated_with,higher,unclear,unclear,0.7,PTSD severity was significantly associated with greater overall impulsivity and behavioral impulsivity.,32977054,vllm:mistral-7b-instruct-v0.3,high
pubmed,23122556,Barratt Impulsiveness Scale neuroimaging,Decision-making and impulsivity in eating disorder patients.,2013,Psychiatry research,unknown,unknown,impulsivity (general),eating disorder,associated_with,unclear,,unclear,0.7,"Eating disorder patients, both the restricting and the binge/purging groups, performed poorly in the Iowa Gambling Task compared to controls, confirming a deficit in decision-making in these patients.",23122556,vllm:mistral-7b-instruct-v0.3,medium
pubmed,32554185,Barratt Impulsiveness Scale neuroimaging,Adult attention-deficit hyperactivity disorder and clinical correlates of delayed sleep phase disorder.,2020,Psychiatry research,unknown,unknown,impulsivity (general),Attention-Deficit/Hyperactivity Disorder,associated_with,unclear,,unclear,0.5,"In the multivariate logistic regression analysis, Delayed Sleep Phase Disorder was significantly associated with cyclothymic temperamental traits and severe global impairment.",32554185,vllm:mistral-7b-instruct-v0.3,medium
pubmed,33426970,Barratt Impulsiveness Scale neuroimaging,Add-on repetitive transcranial magnetic stimulation in patients with opioid use disorder undergoing methadone maintenance therapy.,2021,The American journal of drug and alcohol abuse,unknown,unknown,impulsivity (general),opioid use disorder,associated_with,unclear,,unclear,0.5,"BIS-11 attentional subscales and CPTs commission T-scores (C-TS) were significantly lower in the active rTMS group (P = .003, 0.04, and 0.02, respectively) than in the sham group.",33426970,vllm:mistral-7b-instruct-v0.3,medium
pubmed,25819744,Barratt Impulsiveness Scale neuroimaging,Distinct domains of impulsivity are impaired in juvenile myoclonic epilepsy but not in temporal lobe epilepsy.,2015,Epilepsy & behavior : E&B,unknown,unknown,impulsivity (general),epilepsy,associated_with,higher,,unclear,1.0,"Patients with JME showed higher scores than patients with TLE and controls in all domains: motor, attentional, and lack of planning impulsivity.",25819744,vllm:mistral-7b-instruct-v0.3,high
pubmed,32450451,Barratt Impulsiveness Scale neuroimaging,"Problematic Internet use (PIU), personality profiles and emotion dysregulation in a cohort of young adults: trajectories from risky behaviors to addiction.",2020,Psychiatry research,unknown,unknown,impulsivity (general),Internet Addiction Diagnostic Questionnaire,associated_with,unclear,unclear,unclear,0.5,"PIU participants were more likely to report lower TPQ scores in novelty seeking, harm avoidance and reward dependence.",32450451,vllm:mistral-7b-instruct-v0.3,medium
pubmed,10359481,Barratt Impulsiveness Scale neuroimaging,Etiology of the impulsivity/aggression relationship: genes or environment?,1999,Psychiatry research,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,,background,0.5,Phenotypic relationships between the measure of impulsivity and subscales of the measure of aggression ranged from 0.22 to 0.51.,10359481,vllm:mistral-7b-instruct-v0.3,medium
pubmed,20478631,Barratt Impulsiveness Scale neuroimaging,Relationship between impulsivity and decision making in cocaine dependence.,2010,Psychiatry research,unknown,unknown,impulsivity (general),cocaine dependence,associated_with,unclear,,unclear,0.5,Cognitive model analysis showed that choice consistency factors on the IGT differed between cocaine-dependent subjects and controls.,20478631,vllm:mistral-7b-instruct-v0.3,medium
pubmed,21665292,Barratt Impulsiveness Scale neuroimaging,Impulsivity and internalizing disorders in childhood.,2011,Psychiatry research,unknown,unknown,impulsivity (general),unknown,correlates_with,higher,,unclear,0.7,"Impulsivity was related to measures of anxiety, depression and aggressive behavior, and showed higher relationships with measures of internalizing symptoms than with aggression.",21665292,vllm:mistral-7b-instruct-v0.3,medium
pubmed,28783574,Barratt Impulsiveness Scale neuroimaging,Go/No-Go task performance predicts differences in compulsivity but not in impulsivity personality traits.,2017,Psychiatry research,unknown,unknown,impulsivity (general),unknown,predicts,unclear,,unclear,0.6,The Go/No-Go task is one of the most effective means to assess response inhibition measured by the ability to appropriately withhold responding to No-Go stimuli.,28783574,vllm:mistral-7b-instruct-v0.3,medium
pubmed,20832123,Barratt Impulsiveness Scale neuroimaging,Platelet [³H] paroxetine binding in female patients with borderline personality disorder and their sisters.,2011,Psychiatry research,unknown,unknown,impulsivity (general),borderline personality disorder,associated_with,unclear,,background,0.3,Paroxetine binding could be a vulnerability marker for traits associated with borderline personality disorder (BPD).,20832123,vllm:mistral-7b-instruct-v0.3,medium
pubmed,30616125,Barratt Impulsiveness Scale neuroimaging,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,2019,Psychiatry research,unknown,unknown,impulsivity (general),alcohol-related problems,associated_with,unclear,,unclear,0.6,Craving and impulsivity are key psychological dimensions involved in the development and maintenance of severe alcohol-use disorders.,30616125,vllm:mistral-7b-instruct-v0.3,medium
pubmed,28675825,Barratt Impulsiveness Scale neuroimaging,The association between in vivo central noradrenaline transporter availability and trait impulsivity.,2017,Psychiatry research. Neuroimaging,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,modulating,direct,0.7,We found that distribution volume ratios (DVR) used as PET outcome measures negatively correlated with BIS-11 total scores in the orbitofrontal cortex (OFC) and in the hippocampus as well as in parts of the cerebellar cortex.,28675825,vllm:mistral-7b-instruct-v0.3,high
pubmed,24608747,Barratt Impulsiveness Scale neuroimaging,Trait impulsivity is associated with the risk of falls in Parkinson's disease.,2014,PloS one,unknown,unknown,impulsivity (general),Parkinson's disease,associated_with,higher,unclear,unclear,0.7,Total impulsivity scores were higher for recurrent fallers (59.5) compared to non-fallers (56.8; p = 0.012).,24608747,vllm:mistral-7b-instruct-v0.3,high
pubmed,27371803,Barratt Impulsiveness Scale neuroimaging,Risk-taking behavior and impulsivity among HCV-infected patients.,2016,Psychiatry research,unknown,unknown,impulsivity (general),unknown,associated_with,higher,,unclear,0.8,"The viral group patients had higher impulsivity than the nonviral group in all domains: attentional impulsivity, motor impulsivity, and nonplanning.",27371803,vllm:mistral-7b-instruct-v0.3,high
pubmed,22766012,Barratt Impulsiveness Scale neuroimaging,"Neuropsychological performance, impulsivity, ADHD symptoms, and novelty seeking in compulsive buying disorder.",2012,Psychiatry research,unknown,unknown,impulsivity (general),compulsive buying disorder,associated_with,unclear,,unclear,0.5,"They also had elevated levels of self-reported depression, ADHD symptoms, trait impulsivity, and novelty seeking.",22766012,vllm:mistral-7b-instruct-v0.3,medium
pubmed,28391138,Barratt Impulsiveness Scale neuroimaging,Associations between serotonin transporter and behavioral traits and diagnoses related to anxiety.,2017,Psychiatry research,unknown,unknown,impulsivity (general),unknown,predicts,higher,,direct,0.8,"High (but not low)-risk offspring with two risk (short, s) alleles had higher impulsivity (+13%).",28391138,vllm:mistral-7b-instruct-v0.3,high
pubmed,26648853,Barratt Impulsiveness Scale neuroimaging,Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease.,2015,Frontiers in behavioral neuroscience,unknown,functional connectivity,impulsivity (general),Parkinson's disease,associated_with,higher,unclear,direct,0.8,"Voxel-wise group comparison revealed higher FDG-metabolism in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and right insula in patients with higher impulsivity scores.",26648853,vllm:mistral-7b-instruct-v0.3,high
