source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,29876253,Barratt Impulsiveness Scale fMRI,Pedophilic sex offenders are characterised by reduced GABA concentration in dorsal anterior cingulate cortex.,2018,NeuroImage. Clinical,unknown,BOLD variability,impulsivity (general),pedophilic sex offenders,correlates_with,lower,,direct,0.85,"In a region related to cognitive control and salience mapping, pedophilic sex offenders showed reduction of the inhibitory neurotransmitter GABA which may be seen as a neuronal correlate of inhibition and behavioral control.",29876253,vllm:qwen2.5-7b-instruct,high
pubmed,17994474,Barratt Impulsiveness Scale fMRI,Diffusion tensor imaging in MDMA users and controls: association with decision making.,2007,The American journal of drug and alcohol abuse,unknown,structural connectivity,nonplanning impulsivity,MDMA users,correlates_with,higher,,direct,0.85,There was a significant positive correlation between lambda(1) in the rostral body of the corpus callosum and advantageous choices on the IGT.,17994474,vllm:qwen2.5-7b-instruct,high
pubmed,29322397,Barratt Impulsiveness Scale fMRI,Overlapping and distinct neural metabolic patterns related to impulsivity and hypomania in Parkinson's disease.,2019,Brain imaging and behavior,unknown,functional connectivity,impulsivity (general),Parkinson's disease,associated_with,higher,,direct,0.8,We observed a positive association between BIS-11 and SRMI scores and neural metabolism only in the prefrontal areas.,29322397,vllm:qwen2.5-7b-instruct,high
pubmed,39875081,Barratt Impulsiveness Scale fMRI,Exploratory structural neuroimaging examination of impulsivity in severe alcohol use disorder: Persistent implication of the ventral striatum.,2025,Behavioural brain research,ventral striatum,structural connectivity,impulsivity (general),severe AUD,correlates_with,unclear,,direct,0.7,In the sAUD group there were significant positive correlations between certain impulsivity measures and gray matter volume of the nucleus accumbens.,39875081,vllm:qwen2.5-7b-instruct,medium
pubmed,30739462,Barratt Impulsiveness Scale fMRI,"Differentiation between young adult Internet addicts, smokers, and healthy controls by the interaction between impulsivity and temporal lobe thickness.",2019,Journal of behavioral addictions,unknown,unknown,impulsivity (general),"Internet addiction, smokers, healthy controls",correlates_with,unclear,,direct,0.7,Internet addicts had a thinner left superior temporal cortex than controls.,30739462,vllm:qwen2.5-7b-instruct,high
pubmed,24655656,Barratt Impulsiveness Scale fMRI,Increased structural connectivity in corpus callosum in adolescent males with conduct disorder.,2014,Journal of the American Academy of Child and Adolescent Psychiatry,unknown,structural connectivity,impulsivity (general),conduct disorder,associated_with,higher,,direct,0.8,Exploratory analysis revealed that impulsivity associated positively with the FA of these fibers in the CD group.,24655656,vllm:qwen2.5-7b-instruct,high
pubmed,28423021,Barratt Impulsiveness Scale fMRI,Trait impulsivity components correlate differently with proactive and reactive control.,2017,PloS one,frontoparietal/control network,functional connectivity,nonplanning impulsivity,unknown,correlates_with,higher,,direct,0.9,Higher motor impulsiveness was associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate contex.,28423021,vllm:qwen2.5-7b-instruct,high
pubmed,24582821,Barratt Impulsiveness Scale fMRI,Differential associations between impulsivity and risk-taking and brain activations underlying working memory in adolescents.,2014,Addictive behaviors,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,direct,0.7,"The BIS-11A evidenced that motor impulsivity was associated with activity in regions recruited during all stages of working memory, while attention and non-planning impulsivity was only associated with activity in regions recruited during recognition.",24582821,vllm:qwen2.5-7b-instruct,high
pubmed,40037660,Barratt Impulsiveness Scale fMRI,Impulse control deficits among patients with nonsuicidal self-injury: a mediation analysis based on structural imaging.,2025,Journal of psychiatry & neuroscience : JPN,unknown,structural connectivity,nonplanning impulsivity,patients with nonsuicidal self-injury,associated_with,higher,,direct,0.8,"Patients with NSSI exhibited decreased grey matter volume and increased white matter volume, with no significant difference in cortical thickness.",40037660,vllm:qwen2.5-7b-instruct,high
pubmed,27199831,Barratt Impulsiveness Scale fMRI,Altered Gray Matter Volume and White Matter Integrity in College Students with Mobile Phone Dependence.,2016,Frontiers in psychology,unknown,structural connectivity,impulsivity (general),Mobile Phone Dependence,correlates_with,lower,,direct,0.85,"In light of underlying trait impulsivity, results revealed decreased GMV in the MPD group relative to controls in regions such as the right superior frontal gyrus (sFG), right inferior frontal gyrus (iFG), and bilateral thalamus (Thal).",27199831,vllm:qwen2.5-7b-instruct,high
pubmed,33316716,Barratt Impulsiveness Scale fMRI,Cingulate white matter volume and associated cognitive and behavioral impulsivity in Veterans with a history of suicide behavior.,2021,Journal of affective disorders,unknown,structural connectivity,nonplanning impulsivity,Veterans with a history of suicide behavior,correlates_with,lower,,direct,0.85,"non-planning on the BIS was negatively correlated with left rACC WMV for Veterans with a history of SA, p = .04.",33316716,vllm:qwen2.5-7b-instruct,high
pubmed,26483645,Barratt Impulsiveness Scale fMRI,"fMRI investigation of response inhibition, emotion, impulsivity, and clinical high-risk behavior in adolescents.",2015,Frontiers in systems neuroscience,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,ARBS risk scores correlated highly (0.78) with impulsivity scores from the Barratt Impulsivity scale (BIS).,26483645,vllm:qwen2.5-7b-instruct,high
pubmed,29034964,Barratt Impulsiveness Scale fMRI,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.,2017,Acta psychiatrica Scandinavica,unknown,unknown,nonplanning impulsivity,borderline personality disorder,correlates_with,higher,,direct,0.8,greater asymmetry of AI&ACC correlated with a higher score in attention subscale of Barratt Impulsiveness Scale.,29034964,vllm:qwen2.5-7b-instruct,high
pubmed,18465751,Barratt Impulsiveness Scale fMRI,A voxel-based morphometry study of frontal gray matter correlates of impulsivity.,2009,Human brain mapping,unknown,structural connectivity,impulsivity (general),unknown,inversely correlated,lower,,direct,0.85,"GM volumes of the left and right OFC were inversely correlated with the BIS total score (P = 0.04 and 0.02, respectively).",18465751,vllm:qwen2.5-7b-instruct,high
pubmed,26711526,Barratt Impulsiveness Scale fMRI,"Impulsivity across the psychosis spectrum: Correlates of cortical volume, suicidal history, and social and global function.",2016,Schizophrenia research,unknown,unknown,impulsivity (general),"schizophrenia, schizoaffective disorder, psychotic bipolar disorder",associated_with,higher,,direct,0.8,"BIS scores were found to differ significantly between participant groups, with SZA and PBP exhibiting significantly higher impulsivity than SZ, which exhibited significantly higher impulsivity than HC.",26711526,vllm:qwen2.5-7b-instruct,high
pubmed,25142098,Barratt Impulsiveness Scale fMRI,Dopamine D(2/3) receptor availability and human cognitive impulsivity: a high-resolution positron emission tomography imaging study with [¹¹C]raclopride.,2014,Acta neuropsychiatrica,unknown,unknown,nonplanning impulsivity,unknown,associated_with,higher,,direct,0.85,The analysis revealed that the non-planning (p = 0.004) and attentional (p = 0.007) impulsiveness subscale scores on the BIS-11 had significant positive correlations with D(2/3) receptor availability in the pre-commissural dorsal caudate.,25142098,vllm:qwen2.5-7b-instruct,high
pubmed,28695069,Barratt Impulsiveness Scale fMRI,Morphological connectivity correlates with trait impulsivity in healthy adults.,2017,PeerJ,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,direct,0.8,"The BIS total score was found to correlate with the MCs between the ACC and two other brain regions in the right hemisphere: the inferior frontal gyrus (IFG), a well-established structure for inhibition control; the inferior temporal gyrus (ITG), which has been previously shown to be associated with hyperactive/impulsivity symptoms.",28695069,vllm:qwen2.5-7b-instruct,high
pubmed,26187551,Barratt Impulsiveness Scale fMRI,Self-reported impulsivity is negatively correlated with amygdalar volumes in cocaine dependence.,2015,Psychiatry research,unknown,structural connectivity,nonplanning impulsivity,cocaine-dependent individuals,correlates_with,lower,,direct,0.9,"Cocaine-dependent individuals showed significant negative correlations between amygdalar volumes and scores on the BIS-11 Attentional subscale, and this relationship differed significantly from the non-significant relationship in healthy comparison subjects.",26187551,vllm:qwen2.5-7b-instruct,high
pubmed,32428790,Barratt Impulsiveness Scale fMRI,Higher impulsivity and lower grey matter volume in the bilateral prefrontal cortex in long-term abstinent individuals with severe methamphetamine use disorder.,2020,Drug and alcohol dependence,unknown,BOLD variability,impulsivity (general),severe methamphetamine use disorder,correlates_with,lower,,direct,0.85,We observed significantly higher BIS-11 impulsivity scores and lower GMV in the bilateral superior frontal cortex of SMUD-A individuals than in those of control subjects.,32428790,vllm:qwen2.5-7b-instruct,high
pubmed,36036413,Barratt Impulsiveness Scale fMRI,[Low doses of quetiapine (Seroquel) as an impulsivity corrector in patients with bipolar affective disorder in remission].,2022,Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova,unknown,functional connectivity,impulsivity (general),bipolar affective disorders in remission,correlates_with,higher,,direct,0.8,"The data of fMRI showed an increase in the connectivity of the cortex of the central and parietal tegmentum of the left hemisphere with other areas of the brain, which correlated with the changes in psychometric and test parameters.",36036413,vllm:qwen2.5-7b-instruct,high
pubmed,30658245,Barratt Impulsiveness Scale fMRI,"A preliminary investigation of impulsivity, aggression and white matter in patients with bipolar disorder and a suicide attempt history.",2019,Journal of affective disorders,unknown,structural connectivity,impulsivity (general),bipolar disorder with a suicide attempt history,correlates_with,higher,,direct,0.7,"In patients with BD+S, however, higher FA in the anterior (but not the posterior) brain regions correlated with greater overall impulsivity on the UPPS-P Impulsive Behavior Scale.",30658245,vllm:qwen2.5-7b-instruct,high
pubmed,40845440,Barratt Impulsiveness Scale fMRI,"A multimethod examination of impulsivity and its association with gamma-aminobutyric acid (GABA), glutamate, and other neurometabolite levels in youth who do and do not use alcohol.",2025,Addictive behaviors,unknown,unknown,impulsivity (general),youth who use alcohol vs. healthy controls,associated_with,higher,,direct,0.7,"Compared to controls, youth who use alcohol had higher impulsivity on the BIS-11 attentional, non-planning, and motor subscales.",40845440,vllm:qwen2.5-7b-instruct,high
pubmed,12079725,Barratt Impulsiveness Scale fMRI,"Frontal white matter microstructure, aggression, and impulsivity in men with schizophrenia: a preliminary study.",2002,Biological psychiatry,unknown,structural connectivity,impulsivity (general),schizophrenia,associated_with,higher,,direct,0.8,Lower fractional anisotropy in right inferior frontal white matter was associated with higher motor impulsiveness.,12079725,vllm:qwen2.5-7b-instruct,high
pubmed,20406530,Barratt Impulsiveness Scale fMRI,Impulsivity and neural correlates of response inhibition in schizophrenia.,2011,Psychological medicine,unknown,functional connectivity,impulsivity (general),schizophrenia,associated_with,higher,,direct,0.85,"This correlation involves a unique cluster localized within the right ventrolateral prefrontal cortex (VLPFC), a key node of the brain network subserving response inhibition.",20406530,vllm:qwen2.5-7b-instruct,high
pubmed,21480730,Barratt Impulsiveness Scale fMRI,Why so impulsive? White matter alterations are associated with impulsivity in chronic marijuana smokers.,2011,Experimental and clinical psychopharmacology,unknown,structural connectivity,impulsivity (general),chronic marijuana smokers,associated_with,higher,,direct,0.9,"MJ smokers also had significantly higher BIS total and motor subscale scores relative to NS, which were positively correlated with left frontal FA values.",21480730,vllm:qwen2.5-7b-instruct,high
pubmed,19019636,Barratt Impulsiveness Scale fMRI,Structural brain abnormalities in borderline personality disorder: a voxel-based morphometry study.,2008,Psychiatry research,unknown,unknown,impulsivity (general),borderline personality disorder,correlates_with,unclear,,indirect,0.5,"Covarying for impulsivity, as determined by the Barratt Impulsiveness Scale, rendered all previously noted voxel-level group differences non-significant.",19019636,vllm:qwen2.5-7b-instruct,medium
pubmed,25104290,Barratt Impulsiveness Scale fMRI,Abnormal white matter integrity in chronic users of codeine-containing cough syrups: a tract-based spatial statistics study.,2015,AJNR. American journal of neuroradiology,unknown,structural connectivity,impulsivity (general),chronic codeine-containing syrup users,correlates_with,lower,,direct,0.8,"There were significant negative correlations among fractional anisotropy values of the right frontal region of the inferior fronto-occipital fasciculus and the right superior corona radiata WM and Barratt Impulsiveness Scale total scores, and between the right frontal region of the inferior fronto-occipital fasciculus and nonplan impulsivity scores in chronic codeine-containing syrup users.",25104290,vllm:qwen2.5-7b-instruct,high
pubmed,22336565,Barratt Impulsiveness Scale fMRI,Diminished frontostriatal activity during processing of monetary rewards and losses in pathological gambling.,2012,Biological psychiatry,ventral striatum,unknown,impulsivity (general),pathological gambling,correlates_with,lower,,direct,0.8,"Activity in the ventral striatum correlated inversely with levels of impulsivity in PG participants, consistent with prior findings in alcohol dependence.",22336565,vllm:qwen2.5-7b-instruct,high
pubmed,24177988,Barratt Impulsiveness Scale fMRI,Neural substrates of inhibitory control deficits in 22q11.2 deletion syndrome.,2015,"Cerebral cortex (New York, N.Y. : 1991)",unknown,unknown,impulsivity (general),22q11.2 deletion syndrome,associated_with,higher,,indirect,0.7,RI-related activity within left middle frontal gyrus and basal ganglia was associated with severity of self-reported cognitive impulsivity.,24177988,vllm:qwen2.5-7b-instruct,medium
pubmed,27738995,Barratt Impulsiveness Scale fMRI,The relationship of impulsivity and cortical thickness in depressed and non-depressed adolescents.,2017,Brain imaging and behavior,unknown,unknown,impulsivity (general),MDD,moderates,unclear,,direct,0.8,"For the middle frontal gyrus, non-MDD participants showed a strong positive association between cortical thickness and BIS-11 Motor scores, while MDD-diagnosed participants showed a negative association.",27738995,vllm:qwen2.5-7b-instruct,high
pubmed,24656768,Barratt Impulsiveness Scale fMRI,"Impulsivity, aggression and brain structure in high and low lethality suicide attempters with borderline personality disorder.",2014,Psychiatry research,unknown,unknown,impulsivity (general),borderline personality disorder,related_to,unclear,,indirect,0.7,Effects of impulsivity and aggression on gray matter volumes discriminated High from Low Lethality attempters and differed markedly within lethality groups.,24656768,vllm:qwen2.5-7b-instruct,medium
pubmed,26772668,Barratt Impulsiveness Scale fMRI,"High trait aggression in men is associated with low 5-HT levels, as indexed by 5-HT4 receptor binding.",2016,Social cognitive and affective neuroscience,unknown,unknown,impulsivity (general),unknown,associated_with,higher,,indirect,0.8,"Among male subjects, there was a positive correlation between global 5-HT4R and BPAQ total score (P = 0.037) as well as BPAQ physical aggression (P = 0.025).",26772668,vllm:qwen2.5-7b-instruct,medium
pubmed,31718806,Barratt Impulsiveness Scale neuroimaging,Confirmatory factor analysis of the Barratt Impulsiveness Scale-short form (BIS-15) in patients with mental disorders.,2020,Psychiatry research,unknown,unknown,impulsivity (general),patients with mental disorders,unknown,unclear,,background,,,31718806,vllm:qwen2.5-7b-instruct,low
pubmed,32535505,Barratt Impulsiveness Scale neuroimaging,"The abbreviated version of the Barratt Impulsiveness Scale (ABIS): Psychometric analysis, reliable change indexes in clinical practice and normative data.",2020,Psychiatry research,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,32535505,vllm:qwen2.5-7b-instruct,low
pubmed,17365120,Barratt Impulsiveness Scale neuroimaging,Normative data and a short form of the Barratt Impulsiveness Scale.,2007,The International journal of neuroscience,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,17365120,vllm:qwen2.5-7b-instruct,low
pubmed,30832195,Barratt Impulsiveness Scale neuroimaging,"Thai adaptation and reliability of three versions of the Barratt Impulsiveness Scale (BIS 11, BIS-15, and BIS-Brief).",2019,Psychiatry research,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,30832195,vllm:qwen2.5-7b-instruct,low
pubmed,30504061,Barratt Impulsiveness Scale neuroimaging,Relationship between quality of life in young adults and impulsivity/compulsivity✰.,2019,Psychiatry research,unknown,unknown,impulsivity (general),unknown,associated_with,lower,,background,0.8,"Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale,",30504061,vllm:qwen2.5-7b-instruct,medium
pubmed,40706276,Barratt Impulsiveness Scale neuroimaging,"Low-grade inflammation, cognitive dysfunction, impulsivity, and appetite hormone dysregulation in adolescents with attention deficit hyperactivity disorder.",2025,Psychiatry research,unknown,unknown,impulsivity (general),ADHD,associated_with,higher,,indirect,0.8,"Among the adolescents with ADHD, 16 (18.2 %) were categorized into the low-grade inflammation group. Generalized linear models, adjusted for age, sex, and SNAP-IV scores, revealed that adolescents with ADHD and low-grade inflammation had the highest self-reported overall impulsiveness (BIS total scores; p = 0.006), inattention (BIS-attention subscale scores; p = 0.005), and poor self-control (BIS-self-control subscale scores; p = 0.006).",40706276,vllm:qwen2.5-7b-instruct,medium
pubmed,37969475,Barratt Impulsiveness Scale neuroimaging,Evaluation of Optical Coherence Tomography Findings in Antisocial Personality Disorder Patients.,2023,Alpha psychiatry,unknown,unknown,impulsivity (general),antisocial personality disorder,associated_with,higher,,direct,0.8,"The Barratt Impulsivity Scale-motor (P < .001), Barratt Impulsivity Scale-non-planning dimension (P < .001), and Barratt Impulsivity Scale-total scores (P < .001) of the patients were significantly higher when compared to the controls.",37969475,vllm:qwen2.5-7b-instruct,high
pubmed,26277035,Barratt Impulsiveness Scale neuroimaging,BDNF concentration and impulsiveness level in post-traumatic stress disorder.,2015,Psychiatry research,unknown,unknown,impulsivity (general),post-traumatic stress disorder,associated_with,higher,,direct,0.8,"Results indicate a positive correlation in the PTSD group; that is, the higher the BDNF levels the higher the impulsiveness score, as measured by the Barratt Impulsiveness Scale (BIS-11), suggesting that impulsiveness could be associated with greater BDNF production.",26277035,vllm:qwen2.5-7b-instruct,high
pubmed,15541779,Barratt Impulsiveness Scale neuroimaging,Nicotine use in schizophrenia and disinhibition.,2004,Psychiatry research,unknown,unknown,nonplanning impulsivity,schizophrenia or schizoaffective disorder,correlates_with,higher,,indirect,0.8,The differences were found exclusively with the 'disinhibition' subscale. No significant difference was found for impulsivity and physical anhedonia mean scores.,15541779,vllm:qwen2.5-7b-instruct,medium
pubmed,38645237,Barratt Impulsiveness Scale neuroimaging,Reward Circuit Local Field Potential Modulations Precede Risk Taking.,2024,bioRxiv : the preprint server for biology,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,Insula risky decision power was associated with orbitofrontal cortex high-gamma reward prediction error signal ( p =0.0048) and with patient impulsivity ( p =0.00478).,38645237,vllm:qwen2.5-7b-instruct,high
pubmed,30920937,Barratt Impulsiveness Scale neuroimaging,"Interpersonal Problems in Borderline Personality Disorder: Associations With Mentalizing, Emotion Regulation, and Impulsiveness.",2021,Journal of personality disorders,unknown,unknown,impulsivity (general),borderline personality disorder,predicts,higher,,indirect,0.85,"attentional impulsiveness predicted interpersonal problems directly, whereas hypomentalizing predicted interpersonal problems only indirectly throughout emotion dysregulation and attentional impulsiveness.",30920937,vllm:qwen2.5-7b-instruct,high
pubmed,35149322,Barratt Impulsiveness Scale neuroimaging,Resting State EEG Activity Related to Impulsivity in People with Prescription Opioid Use Disorder.,2022,Psychiatry research. Neuroimaging,unknown,EEG connectivity,impulsivity (general),prescription OUD,associated_with,higher,,direct,0.85,"In patients, β1, β2, and δ activity was positively associated with disorder severity.",35149322,vllm:qwen2.5-7b-instruct,high
pubmed,27667777,Barratt Impulsiveness Scale neuroimaging,Networks underlying trait impulsivity: Evidence from voxel-based lesion-symptom mapping.,2017,Human brain mapping,unknown,unknown,impulsivity (general),unknown,associated_with,higher,,direct,0.8,"Heightened global impulsivity was associated with damage to multiple areas in bilateral prefrontal cortex (PFC), left superior, middle and inferior temporal gyrus, and left hippocampus.",27667777,vllm:qwen2.5-7b-instruct,high
pubmed,23603064,Barratt Impulsiveness Scale neuroimaging,Neural correlate of impulsivity in subjects at ultra-high risk for psychosis.,2013,Progress in neuro-psychopharmacology & biological psychiatry,unknown,unknown,impulsivity (general),ultra-high risk for psychosis,correlates_with,higher,,direct,0.8,"The gray matter volume of the ACC was negatively correlated with the motor (r = -0.472, p<0.01) and non-planning (r = -0.354, p = 0.04) scores of the BIS-11 in UHR subjects.",23603064,vllm:qwen2.5-7b-instruct,high
pubmed,33440292,Barratt Impulsiveness Scale neuroimaging,Childhood Trauma increases suicidal behaviour in a treatment-resistant depression population: a FACE-DR report.,2021,Journal of psychiatric research,unknown,unknown,impulsivity (general),Treatment-Resistant Depression,mediated_by,unclear,,indirect,0.7,"we found an association with the total CTQ scores mediated by the intensity of the current episode in a model adjusted for age and sex (total effect: β = 0.171; p = 0.011, direct effect: β = 0.135; p = 0.043; indirect effect: β = 0.036; p = 0.048).",33440292,vllm:qwen2.5-7b-instruct,medium
pubmed,25071497,Barratt Impulsiveness Scale neuroimaging,A model-based analysis of impulsivity using a slot-machine gambling paradigm.,2014,Frontiers in human neuroscience,unknown,unknown,impulsivity (general),unknown,correlates_with,higher,,direct,0.8,"we found that impulsivity, as measured independently by the 11th revision of the Barratt Impulsiveness Scale (BIS-11), correlated significantly with an aggregate read-out of the following gambling responses: bet increases (BIs), machines switches (MS), casino switches (CS), and double-ups (DUs).",25071497,vllm:qwen2.5-7b-instruct,high
pubmed,33113453,Barratt Impulsiveness Scale neuroimaging,Suicide behavior is associated with childhood emotion dysregulation but not trait impulsivity in first episode psychosis.,2020,Psychiatry research,unknown,unknown,impulsivity (general),first episode psychosis,associated_with,unclear,,background,0.7,"However, other impulsivity types, and interactions were not associated with a history of SI or SB.",33113453,vllm:qwen2.5-7b-instruct,medium
pubmed,30071388,Barratt Impulsiveness Scale neuroimaging,Sleep and circadian rhythm function and trait impulsivity: An actigraphy study.,2018,Psychiatry research,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.6,"High impulsive individuals displayed phase-delayed patterns of sleep, a decreased total sleep time and sleep efficiency, and disrupted circadian function.",30071388,vllm:qwen2.5-7b-instruct,medium
pubmed,19758706,Barratt Impulsiveness Scale neuroimaging,Are self-injurers impulsive?: Results from two behavioral laboratory studies.,2009,Psychiatry research,unknown,unknown,impulsivity (general),self-injurers,correlates_with,higher,,indirect,0.5,"In both studies, self-injurers reported greater impulsiveness;",19758706,vllm:qwen2.5-7b-instruct,medium
pubmed,34274904,Barratt Impulsiveness Scale neuroimaging,Dimensions of impulsivity related to psychopathic traits and homicidal behavior among incarcerated male youth offenders.,2021,Psychiatry research,unknown,unknown,impulsivity (general),"psychopathic traits, Psychopathy Checklist: Youth Version (PCL:YV), Barratt Impulsiveness Scale (BIS-11)",correlated_with,higher,,indirect,0.85,"Correlational analyses indicated PCL:YV total, Factor 2, Facet 3, and Facet 4 scores were significantly positively correlated with BIS-11 total scores.",34274904,vllm:qwen2.5-7b-instruct,high
pubmed,29649673,Barratt Impulsiveness Scale neuroimaging,The relationship between impulsivity and panic disorder-agoraphobia: The role of affective temperament.,2018,Psychiatry research,unknown,unknown,impulsivity (general),panic disorder (PD),correlates_with,unclear,,indirect,0.7,"Positive and negative correlations were found between some PAS and BIS-11 scores as well as correlations between especially cyclothymic, hyperthymic, irritable and anxious subscale scores of the TEMPS-A and the BIS-11 scores in the patient group.",29649673,vllm:qwen2.5-7b-instruct,medium
pubmed,29677623,Barratt Impulsiveness Scale neuroimaging,Cerebrospinal fluid FGF23 levels correlate with a measure of impulsivity.,2018,Psychiatry research,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,,direct,0.8,"Negative correlations were found between CSF FGF23 concentrations and BIS non-planning, BIS cognition and BIS total score (all p < 0.05).",29677623,vllm:qwen2.5-7b-instruct,high
pubmed,37731603,Barratt Impulsiveness Scale neuroimaging,Dual-site beta tACS over rIFG and M1 enhances response inhibition: A parallel multiple control and replication study.,2023,International journal of clinical and health psychology : IJCHP,unknown,EEG connectivity,unknown,unknown,enhances,higher,,direct,0.85,"In Experiment 1, 70 healthy participants were randomly assigned to three dual-site beta-tACS groups, including in-phase, anti-phase or sham stimulation. During and after stimulation, participants were required to complete the stop-signal task, and electroencephalography (EEG) was collected before and after stimulation.",37731603,vllm:qwen2.5-7b-instruct,high
pubmed,30384282,Barratt Impulsiveness Scale neuroimaging,CSF glutamate level decreases in heavy smokers and negatively correlates with BDI scores.,2018,Psychiatry research,unknown,unknown,impulsivity (general),unknown,correlates_with,higher,,indirect,0.75,"BIS action scores, total scores and BDI scores were significantly different between the groups.",30384282,vllm:qwen2.5-7b-instruct,medium
pubmed,37992775,Barratt Impulsiveness Scale neuroimaging,Indirect effect of impulsivity on suicide risk through self-esteem and depressive symptoms in a population with treatment-resistant depression: A FACE-DR study.,2024,Journal of affective disorders,unknown,unknown,impulsivity (general),treatment-resistant depression,associated_with,unclear,mediated by self-esteem and depressive symptoms,indirect,0.6,"There was no direct link to suicide risk. However, impulsivity was associated with self-esteem (coefficient: -0.24; p value 0.043) and depressive symptom severity (coefficient: 0.; p value 0.045).",37992775,vllm:qwen2.5-7b-instruct,medium
pubmed,39116689,Barratt Impulsiveness Scale neuroimaging,Impulsivity as a predictor of clinical and psychological outcomes in a naturalistic prospective cohort of subjects at ultra-high risk (UHR) for psychosis from Tunisia.,2024,Psychiatry research,unknown,unknown,impulsivity (general),Ultra High Risk (UHR) for psychosis,predicts,higher,,indirect,0.75,higher baseline BIS-11 motor impulsivity significantly predicted more severe positive psychotic symptoms at 12 months of follow-up.,39116689,vllm:qwen2.5-7b-instruct,medium
pubmed,15996748,Barratt Impulsiveness Scale neuroimaging,Correlates of trait impulsiveness in performance measures and neuropsychological tests.,2005,Psychiatry research,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,,background,,,15996748,vllm:qwen2.5-7b-instruct,low
pubmed,35170659,Barratt Impulsiveness Scale neuroimaging,Relationship between optical coherence tomography findings and clinical variables in patients with opiate use disorder.,2023,Arquivos brasileiros de oftalmologia,unknown,unknown,impulsivity (general),opiate use disorder,correlates_with,unclear,,background,,,35170659,vllm:qwen2.5-7b-instruct,low
pubmed,29337234,Barratt Impulsiveness Scale neuroimaging,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,2018,Neuroscience,unknown,EEG connectivity,impulsivity (general),unknown,correlates_with,higher,,direct,0.85,"In particular, the RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.",29337234,vllm:qwen2.5-7b-instruct,high
pubmed,32977054,Barratt Impulsiveness Scale neuroimaging,Impulsivity as a multifactorial construct and its relationship to PTSD severity and threat sensitivity.,2020,Psychiatry research,unknown,unknown,impulsivity (general),PTSD,associated_with,higher,,unclear,0.8,PTSD severity was significantly associated with greater overall impulsivity and behavioral impulsivity.,32977054,vllm:qwen2.5-7b-instruct,high
pubmed,23122556,Barratt Impulsiveness Scale neuroimaging,Decision-making and impulsivity in eating disorder patients.,2013,Psychiatry research,unknown,unknown,impulsivity (general),eating disorder patients,correlates_with,lower,,indirect,0.7,"impulsivity was negatively correlated with decision-making, but only in the binge/purging group.",23122556,vllm:qwen2.5-7b-instruct,medium
pubmed,32554185,Barratt Impulsiveness Scale neuroimaging,Adult attention-deficit hyperactivity disorder and clinical correlates of delayed sleep phase disorder.,2020,Psychiatry research,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,background,,,32554185,vllm:qwen2.5-7b-instruct,low
pubmed,33426970,Barratt Impulsiveness Scale neuroimaging,Add-on repetitive transcranial magnetic stimulation in patients with opioid use disorder undergoing methadone maintenance therapy.,2021,The American journal of drug and alcohol abuse,unknown,unknown,impulsivity (general),OUD participants undergoing MMT,correlates_with,lower,,direct,0.8,"However, HDRS scores, BIS-11 attentional subscales, and CPTs commission T-scores (C-TS) were significantly lower in the active rTMS group (P = .003, 0.04, and 0.02, respectively) than in the sham group.",33426970,vllm:qwen2.5-7b-instruct,high
pubmed,25819744,Barratt Impulsiveness Scale neuroimaging,Distinct domains of impulsivity are impaired in juvenile myoclonic epilepsy but not in temporal lobe epilepsy.,2015,Epilepsy & behavior : E&B,unknown,unknown,impulsivity (general),"juvenile myoclonic epilepsy, temporal lobe epilepsy",associated_with,higher,,direct,0.8,"Patients with JME showed higher scores than patients with TLE and controls in all domains: motor (JME vs TLE: 28.60 vs 13.25 (mean score), p<0.001 and JME vs controls: 28.60 vs 14.12, p<0.001), attentional (JME vs TLE: 21.55 vs 13.45, p<0.001 and JME vs controls: 21.55 vs 14.88, p<0.001) and nonplanning (JME vs TLE: 28.05 vs 13.10, p<0.001 and JME vs controls: 28.05 vs 16.15, p<0.001).",25819744,vllm:qwen2.5-7b-instruct,high
