pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
27896939,"A multimodal study of impulsivity and body weight: Integrating behavioral, cognitive, and neuroimaging approaches."," Evidence Summary:

The study published in Obesity (Silver Spring, Md.) with PMID: 27896939 investigates the relationship between impulsivity and body weight. The research involved 45 participants with an average BMI of 30.7. The study used three approaches: impulsive sensation-seeking scale (ImpSS) for trait impulsivity, continuous performance test for state impulsivity, and functional magnetic resonance imaging (fMRI) during a response inhibition task (stop signal task) for neuroimaging.

The results showed positive correlations between BMI and both trait and state impulsivity. Additionally, BMI was negatively correlated with regional activation in the temporal lobe and insula during successful response inhibition. There was also a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition. Mediation analyses revealed that ImpSS mediated the relationship between BMI and neural response in the right inferior frontal gyrus.

In conclusion, this study provides evidence for the association between impulsivity and elevated body weight, suggesting that",True,True,True,
28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.," Evidence Summary: The study published in Progress in neuro-psychopharmacology & biological psychiatry (PMID: 28174127) investigates the influence of childhood ADHD on the neural network features of Internet Gaming Disorder (IGD). The research used resting-state functional magnetic resonance imaging (fMRI) on 44 male IGD subjects with and without childhood ADHD, and 19 age-matched healthy male controls. The focus was on the default mode network (DMN) connectivity, which is associated with deficits in executive control.

The results showed that IGD subjects without childhood ADHD had expanded functional connectivity between DMN-related regions compared to controls. These subjects also exhibited expanded connectivity between the PCC and brain regions implicated in salience processing. On the other hand, IGD subjects with childhood ADHD showed expanded connectivity between the PCC and the cerebellum (crus II), a region involved in executive control. The strength of connectivity between the PCC and cerebellum (crus II) was positively correlated with self-reported impulsiveness.

In conclusion, this study suggests that individuals with IGD",True,False,True,
25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.," Evidence Summary:

The study published in Neurology (PMID: 25925985) investigates the resting-state functional connectivity of the striatum in Parkinson disease (PD) patients with and without impulse control disorders (ICDs). The research used fMRI to compare corticostriatal connectivity among PD patients with ICDs, PD patients without ICDs, and healthy controls.

The results indicate that PD patients with ICDs exhibit impaired functional connectivity between the left anterior putamen and the left inferior temporal gyrus, as well as the left anterior cingulate gyrus. Additionally, there was a trend towards functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions in PD patients with ICDs.

Notably, PD patients without ICDs did not show any differences in corticostriatal connectivity compared to healthy controls. The study also performed a cortical thickness analysis, but it did not reveal any significant differences among the three study subgroups.

In summary, this study suggests that altered connectivity between the left anterior putamen and associative and limb",True,False,True,
31907881,Human Brain Imaging Links Dopaminergic Systems to Impulsivity.," In the study with PMID: 31907881, published in Current topics in behavioral neurosciences in 2020, the authors provide evidence linking dopaminergic systems to impulsivity through the use of molecular and functional imaging techniques, including PET and fMRI. The research suggests that striatal D2-type dopamine receptors (D2 and D3) and corticostriatal connectivity play a significant role in cognitive control, with low levels of striatal and midbrain D2-type receptor availability correlating with self-reported impulsivity. Additionally, striatal D2-type receptor availability is positively associated with motor response inhibition and cognitive flexibility. Impulsive choice in reward-based decision-making tasks is related to deficits in striatal D2-type dopamine receptor availability, and an inverted U-shaped function is observed, indicating an optimum of striatal dopaminergic activity. The findings suggest that D2-type receptors could be potential therapeutic targets to improve cognitive control, both in clinical populations with striatal dopamine D2-type receptor deficits and in healthy individuals",True,False,True,
37086305,"Emotion dysregulation, impulsivity and anger rumination in borderline personality disorder: the role of amygdala and insula."," In the study with PMID: 37086305, published in the European archives of psychiatry and clinical neuroscience in 2024, the authors investigated the role of the amyggdala and insula in Borderline Personality Disorder (BPD). They found that BPD patients had lower cortical thickness in the left insula, which negatively correlated with the Anger Rumination Scale. Additionally, a focused analysis on female patients revealed a significant reduction of right amyggdala volumes in BPD, which correlated with Difficulties in Emotion Regulation Scale, Beck Depression Inventory, and Ruminative Response Scale. Reduced functional connectivity was found between amyggdala and several brain regions, including the frontal pole, precuneus, and temporal pole, and these alterations correlated with Anger Rumination Scale and Barratt Impulsiveness Scale. These findings suggest that the amyggdala and insula are implicated in specific neuropsychiatric symptoms, such as difficulty in emotion regulation, depression, anger, and depressive rumination, and may play a role in impulsivity in BPD patients.",True,False,True,
31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.," Evidence Summary: The study published in Scientific Reports (PMID: 31427669) investigates the impact of mindfulness meditation on impulsivity and its neurobiological correlates in healthy adults. The research found no significant reduction in impulsivity on the go/no-go task or Barratt Impulsiveness Scale (BIS-11) after an eight-week mindfulness intervention, compared to active or wait-list control groups. Long-term meditators (LTMs) did not perform differently than meditation-naïve participants (MNPs) on the go/no-go task, but LTMs self-reported lower attentional impulsivity, but higher motor and non-planning impulsivity on the BIS-11 than MNPs. LTMs had less striatal gray matter, greater cortico-striatal-thalamic functional connectivity, and lower spontaneous eye-blink rate (a physiological dopamine indicator) than MNPs. However, the total lifetime practice hours (TLPH) of LTMs did not significantly relate to impulsivity or neurobiological metrics. The findings suggest that neither short- nor long-",True,True,True,
26460483,Lateral prefrontal model-based signatures are reduced in healthy individuals with high trait impulsivity.," Evidence Summary:

The study with PMID: 26460483, published in Translational Psychiatry in 2015, investigates the relationship between impulsivity and neuroimaging, particularly focusing on model-based and model-free control in healthy individuals. The research involved 50 participants, selected from the upper and lower ends of a larger group (452 individuals) based on their scores on the Barratt Impulsiveness Scale.

The results suggest that high-impulsive individuals exhibit a subtle but significant accentuation of model-free control, compared to their low-impulsive counterparts. Moreover, the study found a reduction in right lateral prefrontal model-based signatures in high-impulsive individuals. These findings were independent of factors such as smoking, drinking, general cognition, and gray matter density.

Interestingly, the study also found a positive association between gray matter density in the left dorsolateral prefrontal cortex and model-based control, irrespective of impulsivity levels. The study concludes that high levels of impulsivity may be associated with behavioral and neural signatures favoring model-free behavioral",True,False,True,
30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.," In the study with PMID: 30616125, published in Psychiatry Research in 2019, the authors investigated the relationship between craving and impulsivity in individuals admitted to an emergency department due to alcohol misuse. The study used a multi-dimensional approach, evaluating craving through the Visual Analogue Scale (VAS) and Obsessive Compulsive Drinking Scale (OCDS), and impulsivity through the UPPS Scale and Barratt Impulsiveness Scale. The results indicated that the compulsive subscale of the OCDS, the VAS, and the Urgency subscale of impulsivity were significant predictors of the severity of alcohol-use disorders, as measured by the AUDIT. This suggests that specific sub-dimensions of craving and impulsivity may play a critical role in the maintenance of excessive alcohol consumption.",True,False,True,
31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.," In the study with PMID: 31284029, published in NeuroImage in 2019, the authors investigated the relationship between trait impulsivity and resting-state functional connectivity (rsFC) of the amygdala and its subregions. The study involved 292 twins in late adolescence and young adulthood.

The results showed a positive correlation between trait impulsivity and the rsFC between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC). Further analysis on the amygdala subregions revealed positive correlations between trait impulsivity and the rsFCs between the left basolateral (BL) amygdala and the right DLPFC and right inferior frontal gyrus, as well as between the right superficial (SF) amygdala and the dorsal anterior cingulate cortex and right anterior insula.

Bivariate genetic modeling analyses found genetic overlaps between trait impulsivity and the rsFC of the left full amygdala or the left BL amygdala with the right DLPFC. The study suggests",True,False,True,
29277650,"Macroscale variation in resting-state neuronal activity and connectivity assessed by simultaneous calcium imaging, hemodynamic imaging and electrophysiology."," Evidence Summary: The study published in NeuroImage (PMID: 29277650) investigates the relationship between spontaneous neuronal activity, as measured by genetically encoded calcium indicators, and the blood-oxygen-level-dependent (BOLD) functional MRI (fMRI) signal. The research finds that both signals are better correlated with multi-unit activity compared to local field potentials, with the calcium signal possessing a greater signal-to-noise ratio and regional specificity.

The study also reveals a regional variation in the relationship between the calcium and hemodynamic signals across the brain, with delays increasing by 600 ms towards posterior cortical regions. Despite a significant correlation between overall functional connectivity (FC) measured by the hemodynamic signal and FC measured by calcium, the two estimates were found to be significantly different. The authors hypothesize that these differences arise at least in part from the observed regional variation in the hemodynamic response, highlighting the need for improved modeling methods to reduce potential sources of bias in interpreting hemodynamic-based measurements of FC.

This research contributes to our understanding of the relationship between neuroimaging",True,False,True,
31401546,Functional connectivity of emotional well-being: Overconnectivity between default and attentional networks is associated with attitudes of anger and aggression.," Evidence Summary:

The study published in Psychiatry Research. Neuroimaging (PMID: 31401546) investigates the relationship between brain architecture and emotional health and well-being, focusing on impulsivity as indicated by attitudes of anger and aggression. Using functional MRI connectivity, the researchers found that overconnectivity between the default and attentional networks is associated with higher scores of anger and aggression. This suggests a potential mechanism of impaired effortful control and decreased response inhibition, which are key aspects of impulsivity. The findings support the idea that neuroimaging can provide insights into the neural basis of emotional well-being and impulsivity.",True,False,True,
37992501,Testing the triple network model of psychopathology in a transdiagnostic neurodevelopmental cohort.," Evidence Summary:

The study published in NeuroImage. Clinical (PMID: 37992501) investigates the triple network model of psychopathology in a transdiagnostic cohort of children experiencing neurodevelopmental difficulties. The research focuses on the Salience (SN), Central Executive (CEN), and Default Mode Networks (DMN) and their potential role in hyperactivity/impulsivity and inattention.

The study involved 175 at-risk children and 60 comparison children, and the results showed that hyperactivity/impulsivity was associated with increased functional connectivity between the SN, CEN, and DMN in at-risk children. In contrast, it was associated with decreased functional connectivity between the CEN and DMN in comparison children. These findings were replicated in an adult parcellation of brain function and when using stringent exclusion criteria for in-scanner motion.

In conclusion, the study suggests that triple network connectivity characterizes transdiagnostic neurodevelopmental difficulties with hyperactivity/impulsivity, potentially due to delayed network segregation, difficulties sustaining CEN activity to regulate behavior, and/or a",True,False,True,
38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.," In the study with PMID: 38451271, published in the Journal of Behavioral Addictions in 2024, the authors investigate the relationship between trait anxiety (TA) and internet addiction (IA). They found a positive correlation between TA and IA, with higher TA predicting increased IA over time.

Neuroimaging analysis using connectome-based predictive modeling (CPM) revealed that the functional connectivity of cognitive control and emotion-regulation circuits, as well as the default mode network (DMN), were significantly associated with TA. These neuromarkers of TA were also found to predict IA.

The study further found that stressful life events and the functional connectivity associated with TA mediated the relationship between TA and IA. These findings suggest that understanding the neural and socio-psychological mechanisms linking TA and IA can provide valuable insights for developing interventions to address these issues.",True,False,True,
37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.," Evidence Summary:

The study with PMID 37058964, published in Accident; analysis and prevention in 2023, investigates the cross-cultural applicability of the dual-process model of risky driving in Iranian drivers. The research involved 458 Iranian drivers aged 18 to 25, who were assessed for impulsive processes (impulsivity, normlessness, and sensation-seeking) and regulatory processes (emotion-regulation, trait self-regulation, driving self-regulation, executive functions, reflective functioning, and attitudes toward driving). The results suggest that executive functions and driving self-regulation mediate the effect of attention impulsivity on driving errors, while executive functions, reflective functioning, and driving self-regulation mediate the relationship between motor impulsivity and driving errors. Furthermore, attitudes toward driving safety significantly mediate the relationship of both normlessness and sensation-seeking with driving violations. These findings support the mediatory role of cognitive and self-regulatory capacities in the connection between impulsive processes and driving errors and violations, confirming the validity of the dual-process model of risky driving",True,False,True,
40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.," Evidence Summary:

The study published in the Journal of Psychiatric Research (PMID: 40334458) investigates the dynamic functional networks in individuals with Internet Gaming Disorder (IGD) compared to Recreational Game Users (RGUs). Using resting-state fMRI data, the researchers calculated temporal variability indices at the network level for both groups.

The results indicate that IGD individuals exhibit decreased within-network variability in the Default Mode Network (DMN), increased within-network temporal variability in the Ventral Attention Network (VAN), and increased between-network temporal variability in the Sensorimotor Network (SMN) and VAN, SMN and Limbic Network (LN), and VAN and LN.

These findings suggest that IGD is associated with impaired executive inhibitory functions and attention, as well as imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions. The study provides new insights into the dynamic functional organization of the brain in IGD, contributing to our understanding of the neural basis of pathological gaming behaviors.",True,False,True,
28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.," Evidence Summary:

The study with PMID: 28040671 investigates the role of the subthalamic nucleus (STN) in decisional impulsivity, particularly in individuals with Obsessive-Compulsive Disorder (OCD) who have undergone deep brain stimulation (DBS) of the limbic and associative STN. The research finds that STN stimulation increases decisional impulsivity, leading to less evidence accumulation during probabilistic uncertainty and enhanced delay discounting. This suggests that STN plays a crucial role in inhibitory function and decision-making under uncertainty.

In a separate study involving 154 healthy controls, the researchers used resting-state functional connectivity to map out the connections between the STN and other brain regions. They found lateralization of functional connectivity between the bilateral ventral striatum and the right anterior ventromedial STN, a region implicated in decision-making under uncertainty.

The study also reveals that evidence accumulation is associated with anterior associative-limbic STN and right dorsolateral prefrontal functional connectivity in healthy controls. These findings suggest that the anterior associative",True,False,True,
33304251,Neural Basis of Increased Cognitive Control of Impulsivity During the Mid-Luteal Phase Relative to the Late Follicular Phase of the Menstrual Cycle.," Evidence Summary: The study published in Frontiers in Human Neuroscience (PMID: 33304251) investigates the neural mechanisms underlying cognitive control of impulsivity across different phases of the menstrual cycle. The research compared behavioral responses and brain activity during a monetary delay discounting task and functional magnetic resonance imaging (fMRI) between women in the mid-luteal phase (LP) and women in the late follicular phase (FP).

The results showed that women in the late FP were more responsive to short-term rewards, demonstrating a greater discount rate, and exhibited greater activity in the dorsal striatum (DS). The discount rate correlated with functional connectivity between the DS and dorsal lateral prefrontal cortex (dlPFC), suggesting that the DS-dlPFC circuitry may regulate impulsivity.

Additionally, the study found that the right dlPFC was more active in the mid-LP than in late FP, and this effect was sensitive to absolute and relative estradiol levels during the mid-LP. The DS-dlPFC functional connectivity magnitude correlated negatively with psychometric",True,False,True,
25944613,Nature of functional links in valuation networks differentiates impulsive behaviors between abstinent heroin-dependent subjects and nondrug-using subjects.," Evidence Summary:

The study published in NeuroImage with PMID: 25944613 investigates the functional links between neural correlates of impulsivity in the brains of abstinent heroin-dependent individuals and non-drug users. Using resting-state functional MRI, the researchers found that the ventral medial prefrontal cortex, the δ-network (including regions of the executive control system like the dorsolateral prefrontal cortex), and the β-network (regions of the reward system involved in the mesocorticolimbic pathway) jointly influence impulsivity. In non-drug users, the functional link between the β- and δ-networks is balanced, with the δ-network competitively controlling impulsivity. However, in abstinent heroin-dependent subjects, the link is imbalanced, with stronger β-network connectivity and weaker δ-network connectivity. This imbalance is associated with increased impulsivity, suggesting that the β- and δ-networks may mutually reinforce each other in abstinent heroin-dependent subjects. These findings may provide insights into the mechanism",True,True,True,
32464339,Investigation of structure-function correlation among the young offspring of patients with bipolar disorder.," Evidence Summary:

The study published in Psychiatry Research. Neuroimaging (PMID: 32464339) investigates the correlation between neurocognition and neuroimaging findings in young offspring of patients with bipolar disorder (BDoff), aiming to identify potential biomarkers for early recognition of BD. The research involved 16 BDoff aged between 12 and 18.

The study found that lower fractional anisotropy (FA) values in the superior longitudinal fasciculus (SLF) were negatively correlated with scores on tests measuring executive functioning, such as the Stroop interference, Wisconsin Card Sorting Test, and Trail Making Test (B-A). On the other hand, higher mean diffusivity (MD) values in the cingulum were inversely correlated with resilience measures and positively correlated with higher scores on the Barratt Impulsiveness Scale-Attentional, suggesting a link between impulsivity and neuroimaging findings in BDoff. These results suggest that structural brain changes in BDoff may be associated with cognitive dysfunction, particularly impulsivity.",True,False,True,
28423021,Trait impulsivity components correlate differently with proactive and reactive control.," Evidence Summary:

The study published in PloS One (PMID: 28423021) investigates the relationship between impulsivity and cognitive control, specifically proactive and reactive control, using neuroimaging. Thirty-three participants were scanned using functional magnetic resonance imaging while performing a hybrid-designed Stroop task.

The results suggest that different components of trait impulsivity, as measured by the Barratt Impulsiveness Scale, correlate differently with proactive and reactive control. Higher motor impulsiveness was associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate cortex. Higher attention impulsivity was associated with a smaller proactive control effect in the right DLPFC. These findings indicate that impulsivity trait components may be attributable to different cognitive control subsystems, with motor and attention impulsiveness affecting proactive and reactive control, respectively.",True,True,True,
26648853,Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease.," In the study with PMID: 26648853, published in Frontiers in Behavioral Neuroscience in 2015, researchers investigated the relationship between impulsivity and neural activity in Parkinson's disease (PD) using neuroimaging. They compared glucose metabolism (as a proxy for neural activity) in 24 PD patients with either low or high levels of impulsivity, as measured by the Barratt Impulsiveness Scale 11 (BIS) scores.

The results showed that patients with higher impulsivity scores had increased glucose metabolism in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and right insula. Furthermore, there was a positive correlation between the glucose metabolism and BIS scores, suggesting that higher impulsivity is associated with increased neural activity within the fronto-insular network in PD. This study provides evidence supporting the role of the fronto-insular network in impulsive behavior in PD patients.",True,False,True,
29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.," Evidence Summary:

The study published in Social Cognitive and Affective Neuroscience (PMID: 29040723) investigates the resting-state functional connectivity in combat veterans suffering from impulsive aggression. The research focuses on the hypothesis that impulsive aggression in military personnel may be due to impaired top-down regulation of the amyggdala by prefrontal regions.

The study found reduced functional connectivity between the bilateral basolateral amyggdala (BLA) and the left dorsolateral prefrontal cortex in the impulsive aggression group compared to combat controls, suggesting weaker functional connectivity between the amyggdala and prefrontal regions in the presence of impulsive aggression, even in the absence of explicit emotional stimuli.

Additionally, group differences in functional connectivity were observed between the anterior cingulate cortex (ACC) and left cuneus, which may be related to heightened vigilance to potentially threatening visual cues, and between the left anterior insular cortex (AIC) and right temporal pole, possibly related to negative memory associations in impulsive aggression.

Overall",True,False,True,
25738502,Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.," Evidence Summary:

The study with PMID: 25738502, published in PloS One in 2015, investigates the interhemispheric resting-state functional connectivity (rsFC) in adolescents with Internet Gaming Disorder (IGD) using resting-state functional Magnetic Resonance Imaging (fMRI). The research found decreased rsFC between the left and right superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), middle frontal gyrus, and superior frontal gyrus in IGD participants compared to healthy controls. Furthermore, the study revealed a correlation between the Chen Internet Addiction Scale (CIAS) scores and the vmHC in the superior frontal gyrus (orbital part) in IGD participants. These findings suggest that altered interhemispheric rsFC in the bilateral prefrontal lobe may play a significant role in the neuropathological mechanism of IGD, providing supportive evidence for the reclassification of IGD as a behavioral addiction.",True,False,True,
28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.," Evidence Summary:

The study published in Developmental Cognitive Neuroscience (PMID: 28777996) investigates the relationship between sleep quality, impulsivity, and neural connectivity in adolescents. The research found that poor sleep quality was associated with increased affect-related impulsivity, but only among adolescents with low connectivity between the prefrontal cortex and default mode network. This suggests that neural functioning plays a role in linking sleep quality and impulsivity. The study also found that sleep quality did not significantly impact response inhibition or cognitive impulsivity. Interestingly, the study demonstrated that pillow comfort was uniquely related to sleep quality, which could be a promising area for intervention. This research highlights the importance of considering sleep quality, neural connectivity, and environmental factors in understanding and addressing impulsivity in adolescents.",True,False,True,
40193128,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.," Evidence Summary:

In the study with PMID: 40193128, published in Human Brain Mapping in 2025, the authors investigated the relationship between deep brain stimulation (DBS) of the subthalamic nucleus (STN-DBS) and non-motor outcomes in Parkinson's Disease (PD). Using principal component analysis (PCA), they identified four principal components that could be interpreted as reflecting general non-motor improvement, improvement of mood and cognition with worsening of trait impulsivity, improvement of cognition, and improvement of empathy with worsening of impulsive-compulsive behaviors. Each component was associated with the stimulation of spatially segregated fiber bundles connecting regions of the frontal cortex with the subthalamic nucleus. The extent of stimulation of these tracts was able to explain significant amounts of variance in outcomes for individual symptoms in the original cohort and in the rank of depression outcomes in an independent validation cohort. This study suggests that DBS may modulate specific brain circuits to improve non-motor symptoms in PD, particularly impulsivity, and could pave the way toward personal",True,True,True,
31383336,Hypothesis: Compulsive hoarding as an atavism.," Evidence Summary:

The study with PMID: 31383336 proposes a hypothesis that compulsive hoarding may be an atavistic behavior, an ancestral trait dormant in modern humans that can be activated by traumatic experiences. The authors support this claim by discussing hoarding behavior in ancestral mammals and providing examples of atavisms in humans and other mammals. They suggest the use of shrews as animal models for hoarding behavior and discuss the potential molecular underpinnings of the disorder. However, they also acknowledge limitations in the proposed connection between atavism and hoarding disorder. This paper does not directly focus on impulsivity or neuroimaging, but it does imply a potential neurobiological basis for hoarding behavior.",True,False,True,
32121585,"Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures."," Evidence Summary:

The study published in Behavioral Sciences (PMID: 32121585) investigates the classification of Alcohol Use Disorder (AUD) using Electroencephalography (EEG) source functional connectivity, neuropsychological functioning, and impulsivity measures. The research involved 30 AUD individuals and 30 control subjects. The random forest model achieved an 80% classification accuracy, identifying significant contributions from 29 EEG functional connections (mostly hyperconnectivity), 3 neuropsychological variables from the Visual Span Test (VST), and all four impulsivity scores from the Barratt Impulsiveness Scale (BIS). The AUD group showed poorer memory performance on the VST task and increased impulsivity in all factors compared to controls. The study suggests that dysregulated neural connectivity, particularly hyperconnected parahippocampal hub and hypoconnected prefrontal hub, may serve as potential neurophysiological biomarkers of AUD, while poor visual memory performance and heightened impulsivity may be cognitive-behavioral indices of AUD.",True,False,True,
34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.," Evidence Summary:

The study published in PloS One (PMID: 34851976) investigates the brain network connectivity in children with Attention Deficit Hyperactivity Disorder (ADHD), focusing on the inattentive (ADHD-I) and combined (ADHD-C) subtypes. Using diffusion and resting-state functional magnetic resonance imaging, the researchers analyzed structural and functional network efficiency, and structure-functional network (SC-FC) coupling in the default mode, executive control, and salience intrinsic networks.

The findings suggest that children with ADHD, compared to typically developing children (TDC), have lower structural connectivity and network efficiency in the default mode network, without significant differences in functional networks. Children with ADHD-C showed higher SC-FC coupling in all subnetworks compared to TDC, indicating diminished cognitive flexibility. The ADHD-C group also demonstrated increased SC-FC coupling in the default mode network compared to the ADHD-I group. The correlation between SC-FC coupling and hyperactivity scores was negative in the ADHD-I group but not in the ADHD-C group, suggesting that the added dimensionality of hyperactivity may",True,False,True,
31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.," Evidence Summary: The study published in Addictive Behaviors (PMID: 31801105) investigates the topological organization of whole-brain functional networks in individuals with Internet Gaming Disorder (IGD) compared to recreational game users (RGU). Using graph theoretical analysis and resting-state functional magnetic resonance imaging (fMRI), the researchers found that both IGD and RGU groups exhibited efficient and economical small-world topology in brain functional networks. However, individuals with IGD showed increased nodal centralities in regions associated with reward, craving, emotional memory, and sensory-motor processing compared to RGU. These findings suggest that functional network dysfunction, characterized by heightened incentive motivation and sensory-motor coordination, may contribute to the neural characteristics underlying IGD. This preliminary study provides valuable insights into the neuroimaging aspects of impulsivity related to Internet Gaming Disorder.",True,False,True,
26830141,Midbrain functional connectivity and ventral striatal dopamine D2-type receptors: link to impulsivity in methamphetamine users.," In the study with PMID: 26830141, published in Molecular Psychiatry in 2016, the authors investigated the relationship between impulsivity, neuroimaging, and dopamine D2-type receptors in methamphetamine users. The research involved two studies. In Study 1, they found a significant interaction effect between ventral striatal D2-type receptor availability and resting-state functional connectivity (RSFC) within the mesocorticolimbic system, with stronger RSFC observed in methamphetamine-dependent participants when D2-type receptor availability was lower. In Study 2, they found that methamphetamine-dependent users exhibited a positive relationship between midbrain RSFC and cognitive impulsivity in the left ventral striatum, while healthy controls showed a negative relationship. These findings suggest that ventral striatal D2-type receptor signaling may influence system-level activity within the mesocorticolimbic system, potentially explaining the high impulsivity observed in methamphetamine-dependent individuals.",True,False,True,
27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.," Evidence Summary:

The study published in Brain Structure & Function (PMID: 27095357) investigates the relationship between impulsivity, brain structures, and sex differences in methamphetamine (METH) users. The research involved 124 participants, 62 METH users and 62 controls.

Key findings include:
1. METH users showed significantly higher impulsivity scores compared to controls.
2. In male METH users, there was a larger right superior frontal cortex compared to same-sex controls, and this larger volume was associated with greater cognitive impulsivity.
3. In female METH users, there was a smaller right superior frontal cortex compared to same-sex controls, and this smaller volume was associated with greater impulsivity.
4. Female METH users also showed a relatively larger nucleus accumbens compared to same-sex controls, suggesting an estrogen-mediated neuroprotective glial response.

The study suggests that METH use may lead to increased impulsivity and that the effects of METH on the brain may differ between men and women, with potential implications for the development and treatment of M",True,False,True,
29034964,Hemispheric asymmetry of the frontolimbic cortex in young adults with borderline personality disorder.," Evidence Summary:

The study published in Acta Psychiatrica Scandinavica (PMID: 29034964) investigates the hemispheric asymmetry of the frontolimbic cortex in young adults with Borderline Personality Disorder (BPD). The research involved 30 BPD patients and 32 healthy controls, who underwent magnetic resonance imaging (MRI) scans.

The results indicate that individuals with BPD have reduced cortical thickness in the left Anterior Cingulate Cortex (ACC) and less surface area and gray matter volume in the left Anterior Insula (AI) compared to healthy controls. Significant group-hemisphere interactions were observed for gray matter volume and surface area of AI and for cortical thickness of ACC. Furthermore, a higher frontolimbic cortex asymmetry in BPD patients was associated with a higher score in the attention subscale of the Barratt Impulsiveness Scale.

In summary, this study suggests that individuals with BPD exhibit greater frontolimbic asymmetry than healthy individuals, and this asymmetry may be related to impulsivity as measured by the Barratt Impuls",True,True,True,
23770040,Resting-state beta and gamma activity in Internet addiction.," Evidence Summary: The study published in the International Journal of Psychophysiology (PMID: 23770040) investigates the relationship between impulsivity and resting-state EEG activities in individuals with Internet addiction. The research found that individuals with Internet addiction showed higher impulsivity and impaired inhibitory control compared to healthy controls. The Internet addiction group exhibited lower absolute power in the beta band and higher absolute power in the gamma band during eyes-closed resting-state EEG compared to the control group. These EEG activities were significantly associated with the severity of Internet addiction and the extent of impulsivity. The findings suggest that resting-state fast-wave brain activity may be related to the impulsivity characterizing Internet addiction, potentially serving as neurobiological markers for the pathophysiology of Internet addiction.",True,False,True,
40297839,"Hippocampus Functional Connectivity, Impulsivity, and Subsequent Substance Use."," Evidence Summary:

The study published in the Journal of Cellular Neuroscience (PMID: 40297839) investigates the relationship between impulsivity, hippocampus functional connectivity, and subsequent substance use (tobacco and marijuana) in adolescents. Using data from the Adolescent Brain Cognitive Development (ABCD) study, the researchers evaluated the functional connectivity of the hippocampus with key brain networks at baseline. They found that baseline hippocampal functional connectivity with the cingulo-parietal network, visual network, sensory-motor network, and default mode network (DMN) showed marginal associations with future tobacco and marijuana use. Moreover, hippocampal functional connectivity was significantly associated with impulsivity, which, in turn, predicted higher substance use at follow-up. These findings suggest that hippocampal functional connectivity partially mediates the relationship between impulsivity and substance use behaviors, highlighting the importance of hippocampal connectivity in understanding the neural mechanisms underlying risk behaviors and informing the development of targeted interventions to reduce substance use in adolescents.",True,False,True,
31073695,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.," Evidence Summary: The study published in Brain Imaging and Behavior (PMID: 31073695) investigates the association between binge drinking and alterations in resting-state functional connectivity (RSFC) of reward-salience and top-down control networks. The research involved young adult binge drinkers (BD) and light drinkers (LD). Compared to light drinkers, binge drinkers showed enhanced connectivity between the striatal reward areas (nucleus accumbens and caudate nucleus) and the orbitofrontal cortex and the anterior cingulate cortex (ACC). This enhanced connectivity may indicate alcohol-motivated appetitive behaviors. Conversely, binge drinkers demonstrated lower connectivity between the inferior frontal cortex (IFC) and the hippocampus, which was associated with higher craving. This lower connectivity may suggest an impaired ability to suppress unwanted thoughts and a failure to employ memory of the harmful consequences of heavy drinking in prospective plans and intentions. The observed dysregulation of reward/salience and prefrontal-hippocampal networks was associated with hazardous drinking levels, suggesting that these network",True,False,True,
