pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
27896939,"A multimodal study of impulsivity and body weight: Integrating behavioral, cognitive, and neuroimaging approaches.","This 2017 study, identified by PMID: 27896939, explores the relationship between impulsivity and body weight through a comprehensive approach combining behavioral, cognitive, and neuroimaging assessments. The research involved 45 participants (13 males) with a mean BMI of 30.7, indicating they were overweight or obese. The study aimed to understand how different aspects of impulsivity contribute to elevated body weight.

Behaviorally, the study assessed trait impulsivity using the Impulsive Sensation-Seeking Scale (ImpSS) and state impulsivity using the Continuous Performance Test. Cognitive assessments were conducted through a response inhibition task, specifically the Stop Signal Task, which was also used to evaluate neural activity via functional magnetic resonance imaging (fMRI).

The findings showed positive correlations between BMI and both trait impulsivity (as measured by ImpSS) and state impulsivity (as measured by the Continuous Performance Test). Additionally, higher BMI was associated with reduced activation in the temporal lobe and insula during successful response inhibition. Notably, there was a positive correlation between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition.

Mediation analysis revealed that trait impulsivity (ImpSS) acted as a mediator",True,False,True,
39592983,Abnormal stability of dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder.,"This study, identified by PMID: 39592983, investigates the dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder (ADHD). The research employs resting-state functional magnetic resonance imaging (fMRI) to assess the stability of dynamic functional connectivity (dFC) in these children compared to healthy controls. By using a sliding window approach, the study measures the concordance of dFC over time to determine functional stability (FS).

Key findings include:
1. Children with ADHD exhibit decreased FS in the bilateral superior frontal gyrus (SFG) and increased FS in the right middle temporal gyrus (MTG), both of which are part of the default mode network (DMN).
2. There is an increase in dFC between the bilateral SFG of the DMN and the left insula of the salience network (SN).
3. Decreased dFC is observed between the right MTG and the left cerebellar posterior lobe.
4. Performance on the Stroop test, a measure of cognitive flexibility and impulse control, correlates negatively with decreased FS in the bilateral SFG (p = 0.043, FDR corrected).

These results suggest that the abnormal functional architecture in ADHD involves regions within",True,False,True,
25944613,Nature of functional links in valuation networks differentiates impulsive behaviors between abstinent heroin-dependent subjects and nondrug-using subjects.,"This study, identified by the PMID 25944613, explores the neural mechanisms underlying impulsivity in abstinent heroin-dependent individuals compared to non-drug users using resting-state functional MRI. The research highlights the importance of functional connectivity within specific brain networks—namely, the δ-network (involved in executive control) and the β-network (part of the reward system). 

The study found that in non-drug users, there is a balanced functional connection between these two networks, with the δ-network exerting competitive control over impulsivity. Conversely, in abstinent heroin-dependent subjects, this balance is disrupted, showing increased connectivity in the β-network and decreased connectivity in the δ-network. This imbalance is correlated with higher levels of impulsivity. The authors suggest that this imbalance may reflect a mutual reinforcement between the reward and executive control systems, which could contribute to the behavioral abnormalities observed in individuals recovering from heroin addiction.

These findings provide insights into the neural basis of impulsivity in addiction and propose that the altered functional connectivity between the β- and δ-networks might serve as a biomarker for assessing self-control capacity in individuals with a history of substance abuse.",True,False,True,
38468374,Functional connectivity alterations in individuals with gaming disorder assessed by functional magnetic resonance imaging: a systematic review.,"This systematic review, as detailed in the article with PMID 38468374, examines the functional connectivity alterations in the brains of individuals with Internet Gaming Disorder (IGD) using functional magnetic resonance imaging (fMRI). The study identified 18 relevant scientific papers published between 2020 and January 2023, which were analyzed using the Rayyan software. Key findings indicate significant changes in functional connectivity in several brain regions, including the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula, cingulate cortex, and striatum. These alterations suggest potential deficits in inhibitory control and decision-making processes, which may contribute to the development of gaming addiction despite awareness of its risks and harms.

The review highlights the importance of further research, particularly longitudinal studies comparing different age groups, to better understand the long-term impacts of video game addiction on brain function and development. The authors emphasize the need for comprehensive knowledge across various developmental stages to inform effective interventions and preventive measures. Overall, this review underscores the critical role of neuroimaging in elucidating the neural mechanisms underlying IGD and the broader implications for public health and technology use among young populations.",True,False,True,
28423021,Trait impulsivity components correlate differently with proactive and reactive control.,"This study explores the relationship between trait impulsivity and cognitive control mechanisms using neuroimaging techniques. The researchers used the Barratt Impulsiveness Scale to measure three components of impulsivity—motor, attention, and non-planning—and assessed cognitive control through a hybrid Stroop task that differentiates between proactive and reactive control processes. Functional magnetic resonance imaging (fMRI) was employed to observe brain activity during the task.

The findings indicate that different aspects of impulsivity are associated with distinct cognitive control networks. Specifically, higher levels of motor impulsiveness were linked to enhanced proactive control in the inferior parietal lobule but reduced reactive control in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate cortex. Similarly, greater attention impulsiveness correlated with diminished proactive control in the right DLPFC. These results suggest that the various components of impulsivity may target different cognitive control subsystems, highlighting the complexity of the relationship between impulsivity traits and neural mechanisms underlying cognitive control.",False,False,True,
36963562,Youth Screen Media Activity Patterns and Associations With Behavioral Developmental Measures and Resting-state Brain Functional Connectivity.,"This study examines the relationship between screen media activity (SMA) patterns and various developmental measures in youth, including behavioral problems, neurocognitive performance, and impulsivity. Using data from the Adolescent Brain and Cognitive Development (ABCD) study and the Lifespan Human Connectome Project in Development (HCP-D), researchers identified two distinct SMA patterns: a ""video-centric"" higher-frequency pattern and a lower-frequency pattern. The video-centric higher-frequency pattern was associated with poorer neurocognitive performance, more behavioral problems, and increased psychotic-like experiences. Additionally, this pattern was linked to altered resting-state brain functional connectivity in regions involved in cognitive processes, such as impulsivity and sensitivity to reward/punishment.

The study found that the video-centric higher-frequency SMA pattern persisted over time, with 30.4% of participants still exhibiting this pattern one year later. These findings suggest that public health interventions may be necessary to reduce excessive time spent on video entertainment-related SMA. The study highlights the importance of considering specific types of SMA rather than overall screen time when examining its effects on youth development.",False,False,True,
36747838,Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth.,"This study, published as a preprint on bioRxiv (PMID: 36747838), explores the neural correlates of impulsivity in youth through the lens of delay discounting, a behavioral measure of impulsive decision-making. The research involved 293 participants aged 9 to 23 years who completed a delay discounting task and had their brain activity measured using resting-state functional MRI (fMRI).

The findings indicate that individual differences in delay discounting, which can predict various real-life outcomes such as substance use disorders, obesity, and academic performance, are linked to specific patterns of functional connectivity in the brain. Specifically, the study found that variability in delay discounting was associated with increased connectivity from the left dorsal prefrontal cortex (dPFC) to other parts of the default mode network (DMN). Simultaneously, there was a reduction in connectivity between the dPFC and regions in the dorsal and ventral attention networks.

These results suggest that the dPFC, a key region involved in cognitive control and attention, plays a crucial role in modulating impulsive behavior through its connections with other brain networks. The study highlights the importance of the DMN and attention networks in understanding individual differences in impulsivity during adolescence, a critical",True,False,True,
37884552,Neural correlates of aggression in personality disorders from the perspective of DSM-5 maladaptive traits: a systematic review.,"This systematic review, based on the PRISMA framework and covering neuroimaging studies published since the release of the DSM-5 alternative model of personality disorders (AMPD), explores the neural correlates of aggression in individuals with borderline personality disorder (BPD) and antisocial personality disorder (ASPD). The review highlights several key findings:

1. **Anger/Hostility**: This trait is associated with alterations in the interaction between prefrontal and subcortical regions, particularly the amygdala. These changes may explain aggressive responses to interpersonal threats or provocations.

2. **Impulsivity**: Neuroimaging studies suggest that alterations in fronto-temporal-limbic regions and disruptions in serotonergic and endocannabinoid signaling systems are linked to impulsivity and aggression in both BPD and ASPD.

3. **Risk-Taking**: Weaker cortico-striatal connectivity is found to be related to increased risk-taking behaviors and a higher likelihood of violent actions.

4. **Callousness**: There is insufficient evidence from neuroimaging studies to establish a clear relationship between callousness and aggression in these disorders.

The review underscores the need for more comprehensive research, recommending the integration of multi-methodological approaches, including the use of additional biomarkers such as hormones and",False,False,True,
28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,"This study explores the relationship between decisional impulsivity and the subthalamic nucleus (STN) in individuals with obsessive-compulsive disorder (OCD) who have undergone deep brain stimulation (DBS). The research demonstrates that DBS of the limbic and associative STN increases decisional impulsivity, characterized by reduced evidence accumulation during uncertain situations and enhanced delay discounting. This shift in behavior is noted to be more cautious compared to that of healthy controls, suggesting an adaptive mechanism. The study also investigates the functional connectivity of the STN using resting-state functional connectivity in healthy controls, finding a lateralized connection between the ventral striatum and the right anterior ventromedial STN. This connectivity pattern aligns with previous observations of emotional activity lateralization in the STN. Additionally, the study identifies a specific region within the anterior associative-limbic STN that is associated with evidence accumulation and functional connectivity with the right dorsolateral prefrontal cortex in healthy controls, highlighting its importance in decision-making under uncertainty. These findings have significant clinical implications, particularly for the behavioral and cognitive effects of STN stimulation in psychiatric disorders and the neuropsychiatric symptoms of Parkinson's disease.",False,False,True,
39284401,"Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response.","This study explores the use of repetitive transcranial magnetic stimulation (rTMS) combined with exposure with response prevention therapy for treating obsessive-compulsive disorder (OCD). The researchers utilized task-based functional magnetic resonance imaging (fMRI) to predict treatment response based on pretreatment brain activity patterns. 

Sixty-one adults with OCD were randomized into three groups: one receiving rTMS over the left dorsolateral prefrontal cortex (DLPFC), another over the left presupplementary motor area (pre-SMA), and a control group receiving low-intensity rTMS over the vertex. The Tower of London task was used to assess planning abilities, while the stop signal task evaluated inhibitory control.

The findings indicate that for the vertex group, higher activation in task-relevant regions during planning and response inhibition, along with lower error-related activation, correlated with better short-term clinical improvement. Additionally, in the DLPFC group, lower activation in the precuneus with increased planning taskload was linked to symptom reduction. For the pre-SMA group, higher error-related activation and lower inhibition-related insular-amygdalar connectivity were associated with symptom reduction.

These results suggest that pretreatment fMRI measures of activation and connectivity during planning and inhibition-related processes can predict clinical response to specific r",False,False,True,
39756804,Altered Functional Connectivity of Prefrontal Cortex-Related Circuitry and Trait Impulsivity in Patients With Bipolar Disorder and History of Suicide Attempts.,"This study, identified by PMID: 39756804, investigates the relationship between impulsivity and functional connectivity (FC) in the prefrontal cortex (PFC) among bipolar disorder (BD) patients with and without a history of suicide attempts (SA). The research involved 72 euthymic BD patients (34 with a history of SA and 38 without) and 55 healthy controls who underwent resting-state functional MRI. Four key PFC regions—superior frontal gyrus (SFG), middle frontal gyrus (MFG), inferior frontal gyrus (IFG), and orbitofrontal cortex (OFC)—were analyzed for their functional connectivity.

The study found that BD patients with a history of SA (BDSA) exhibited higher trait impulsivity scores compared to those without a history of SA (BDNS) and healthy controls. Additionally, the BDSA group showed reduced FC between the PFC and sensorimotor (postcentral and precentral gyri) and thalamic regions compared to the BDNS group. Importantly, these reductions in FC within the fronto-thalamic and fronto-sensorimotor circuits were strongly correlated with higher trait impulsivity scores.

The findings suggest that altered FC in specific PFC",True,False,True,
37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.,"This study investigates the dual-process model of risky driving, originally proposed by Lazuras et al. (2019), in a sample of Iranian young drivers. The research aims to explore whether this model is applicable across cultures, given Iran's high rate of traffic collisions. The study involved 458 Iranian drivers aged 18 to 25, who completed an online survey assessing various aspects of impulsivity and self-regulation.

Key findings include:
- **Executive Functions and Driving Self-Regulation**: These cognitive and self-regulatory capacities mediate the impact of attention impulsivity on driving errors.
- **Reflective Functioning and Driving Self-Regulation**: These factors also mediate the relationship between motor impulsivity and driving errors.
- **Attitudes Toward Driving Safety**: This attitude significantly mediates the relationship between normlessness and sensation-seeking with driving violations.

Overall, the study supports the dual-process model by demonstrating that cognitive and self-regulatory mechanisms play a crucial role in the link between impulsive processes and driving errors and violations. The findings suggest that interventions targeting these regulatory processes could be effective in reducing risky driving behaviors among young Iranian drivers. The study provides valuable insights into the cultural generalizability of the dual-process model and highlights the importance of considering both impulsive and",False,False,True,
19758706,Are self-injurers impulsive?: Results from two behavioral laboratory studies.,"This study investigates the relationship between impulsivity and self-injurious behavior (non-suicidal self-injury, NSSI) using both self-report and performance-based measures. The researchers conducted two studies involving adolescents and adults to compare self-injurers with non-injuring controls. 

In Study 1, adolescent self-injurers (n=64) were compared to age-, sex-, and race/ethnicity-matched non-injurious controls (n=30). Both groups reported higher levels of impulsiveness on self-report measures such as the Schedule for Affective Disorders and Schizophrenia for School Age Children, Present and Lifetime Version. However, when it came to performance-based measures like the Conners' Continuous Performance Test (which assesses behavioral disinhibition) and the Iowa Gambling Task (which evaluates risky decision-making), no significant differences were found between the groups.

Study 2 involved adult female self-injurers (n=20) and age- and race/ethnicity-matched non-injurious controls (n=20). Again, self-report measures indicated higher impulsiveness in the self-injurer group, but performance-based measures, including the Barratt Impulsiveness Scale-11, the Conners' Continuous Performance Test, the Iowa",False,False,True,
29277650,"Macroscale variation in resting-state neuronal activity and connectivity assessed by simultaneous calcium imaging, hemodynamic imaging and electrophysiology.","This study, identified by PMID: 29277650, investigates the relationship between calcium signals, hemodynamic signals, and electrophysiological recordings in the brains of lightly anesthetized mice during rest. The research employs a comprehensive approach using simultaneous calcium imaging, hemodynamic imaging, and electrophysiology to explore the nature of spontaneous neuronal activity and its correlation with functional connectivity (FC).

The authors find that both the calcium and hemodynamic signals are more strongly correlated with multi-unit activity than local field potentials, indicating that these signals capture broader patterns of neural activity. Additionally, the calcium signal exhibits higher signal-to-noise ratio and regional specificity, suggesting it may be a more reliable indicator of neuronal activity compared to hemodynamic signals.

A key finding is the regional variation in the relationship between calcium and hemodynamic signals, with delays increasing by approximately 600 milliseconds towards posterior cortical regions. This regional variation is consistent across animals and highlights the importance of considering spatial differences when interpreting hemodynamic-based measurements of FC.

Furthermore, the study reveals that while there is a significant correlation between FC measured by the hemodynamic signal and FC measured by calcium, these measures are significantly different. The authors propose that these discrepancies may arise due to regional variations in the hemodynamic response, emphasizing the",True,False,True,
26908392,Association of ventral striatum monoamine oxidase-A binding and functional connectivity in antisocial personality disorder with high impulsivity: A positron emission tomography and functional magnetic resonance imaging study.,"This study investigates the relationship between ventral striatum (VS) monoamine oxidase-A (MAO-A) binding and functional connectivity in individuals with antisocial personality disorder (ASPD) who exhibit high impulsivity. Using positron emission tomography (PET) and functional magnetic resonance imaging (fMRI), the researchers measured VS MAO-A binding and assessed the functional connectivity (FC) of two seed regions within the VS—superior and inferior VS (VSs, VSi).

The findings indicate that there is functional coupling between the VSs and bilateral dorsomedial prefrontal cortex (DMPFC) that correlates positively with VS MAO-A binding levels (r=0.47, p=0.04). Additionally, there is functional coupling between the VSi and the right hippocampus that shows an inverse correlation with VS MAO-A binding levels (r=-0.55, p=0.01). Furthermore, the study found that VSs-DMPFC functional connectivity is negatively correlated with scores on the NEO Personality Inventory-Revised impulsivity scale (r=-0.49, p=0.03), and VSi-hippocampus functional connectivity is negatively correlated with scores on the Barratt Impulsiveness Scale-11",False,False,True,
36912839,Identifying Replicable Subgroups in Neurodevelopmental Conditions Using Resting-State Functional Magnetic Resonance Imaging Data.,"This study, identified by PMID: 36912839, utilized resting-state functional magnetic resonance imaging (fMRI) data from two large, independent datasets—the Province of Ontario Neurodevelopmental (POND) network and the Healthy Brain Network (HBN)—to identify subgroups of children with and without neurodevelopmental conditions based on shared functional brain characteristics. The research included participants ranging from 5 to 19 years old with diagnoses of autism spectrum disorder (ASD), attention-deficit/hyperactivity disorder (ADHD), obsessive-compulsive disorder (OCD), or typically developing (TD).

The study found that subgroups with similar brain biology could be identified, which significantly differed in intelligence and hyperactivity/impulsivity traits but did not align consistently with current diagnostic categories. Specifically, in the POND dataset, subgroup D exhibited higher hyperactivity and impulsivity traits compared to subgroup C, as measured by the Strengths and Weaknesses ADHD Symptoms and Normal Behavior Hyperactivity/Impulsivity subscale (SWAN-HI). Similarly, in the HBN dataset, subgroup g showed higher SWAN-HI scores than subgroup d. These findings suggest that neurobiological subgroups may be more homogeneous and associated with behavioral characteristics rather than diagnostic labels.

The study",True,False,True,
24373553,Anhedonia in Parkinson's disease patients with and without pathological gambling: a case-control study.,"This study, published in 2014 in Psychiatry Research (PMID: 24373553), investigates the presence of anhedonia in Parkinson's Disease (PD) patients with and without pathological gambling (PG) or other impulse control disorders (ICDs). The researchers evaluated 154 PD patients, categorizing them into three groups: those with PG, those with other ICDs (such as compulsive buying, hypersexuality, and binge eating), and those without any ICDs. 

Key findings include:
- The group with PG had a significantly higher incidence of anhedonia (45%) compared to the ICDs group (9%) and the PD controls (14%).
- The PG group also showed higher scores on the Snaith-Hamilton Pleasure Scale (SHAPS) and the Barratt Impulsiveness Scale (BIS), indicating greater anhedonia and impulsivity traits.
- The PG group exhibited more severe frontal dysfunctions as measured by the Frontal Assessment Battery (FAB).

The study suggests that anhedonia, along with increased impulsivity and frontal lobe dysfunction, may contribute to the development of PG in PD patients. These findings support the idea that the impairment of hedonic capacity",True,False,True,
33426970,Add-on repetitive transcranial magnetic stimulation in patients with opioid use disorder undergoing methadone maintenance therapy.,"This study investigated the effects of repetitive transcranial magnetic stimulation (rTMS) on individuals with opioid use disorder (OUD) who were undergoing methadone maintenance therapy (MMT). The research aimed to assess the impact of rTMS on craving, heroin use behavior, and psychological measures such as depression, impulsivity, and attention. The study included 22 participants, with half receiving active rTMS and the other half receiving sham rTMS. The active rTMS was administered over 11 sessions over 4 weeks, targeting the left dorsolateral prefrontal cortex (DLPFC).

The findings indicated that there were no significant differences between the active and sham rTMS groups regarding craving, heroin use severity, or urine morphine test results after 12 weeks of follow-up. However, the active rTMS group showed significantly better outcomes in terms of depression (measured by the Hamilton Depression Rating Scale), impulsivity (as assessed by the Barratt Impulsiveness Scale-11 attentional subscale), and attention (measured by the Continuous Performance Tests commission T-score). These results suggest that rTMS may be beneficial for improving depressive symptoms, impulsivity, and attention in individuals with OUD undergoing MMT, although it did",False,False,True,
31383336,Hypothesis: Compulsive hoarding as an atavism.,"This hypothesis paper, identified by PMID 31383336, suggests that hoarding disorder might represent an ancestral behavior in mammals that has become dormant in modern humans but can be triggered by traumatic experiences. The authors propose that this behavior could be an atavism, a trait from a more ancient evolutionary stage that reappears in a species. They support this idea by referencing hoarding behaviors observed in ancestral mammals and instances of atavisms in both humans and other mammals, which have been linked to neuropsychiatric disorders.

The paper also discusses the potential use of shrews as animal models for studying hoarding behavior, given their natural tendency to hoard food. However, the authors acknowledge that while there is a growing understanding of the molecular mechanisms underlying hoarding disorder, the direct link between these mechanisms and the proposed ancestral behavior remains speculative.

Neuroimaging studies have shown that hoarding disorder is associated with alterations in brain regions involved in decision-making, emotional regulation, and reward processing, such as the prefrontal cortex, amygdala, and striatum. These findings align with the hypothesis that hoarding behavior might have a deep evolutionary origin, potentially related to survival strategies in ancestral environments. However, further research is needed to establish a clear connection between the proposed ancestral",True,False,True,
25928822,Altered resting-state frontoparietal control network in children with attention-deficit/hyperactivity disorder.,"This study, identified by the PMID 25928822, investigates the altered resting-state frontoparietal control network in children with Attention-Deficit/Hyperactivity Disorder (ADHD). Using resting-state functional MRI and seed-based correlation analyses, the researchers compared 25 children with ADHD aged 7-14 years (mean 9.94 ± 1.77 years, 20 males) to 25 matched typically developing (TD) children. The key findings indicate that children with ADHD showed weaker connectivity between the right anterior prefrontal cortex (PFC) and the right ventrolateral PFC, and between the left anterior PFC and the right inferior parietal lobule, compared to TD children. These alterations in connectivity were linked to symptoms of impulsivity and opposition-defiant behavior, as well as impaired response inhibition and attentional control. The results support the integration of the disconnection model and the executive dysfunction model for ADHD, suggesting that atypical frontoparietal control networks may play a crucial role in the pathophysiology of the disorder.",True,False,True,
9571295,Frontal lobe functions and dysfunctions.,"This 1998 article in Clinical EEG discusses the complex functions and dysfunctions of the frontal lobe, particularly focusing on how these relate to impulsivity and motor control. The authors highlight that the frontal lobe, including areas like the prefrontal cortex, plays a crucial role in initiating, planning, and sequencing motor actions, rather than just executing them. This involves both motivational drives and inhibitory controls, which can lead to various syndromes when disrupted. For instance, impairments in the fronto-orbital cortex can result in disinhibition, manifesting as tactlessness or even aggression. The article also touches on conditions like Rett syndrome and ADHD, where there is a specific disconnection between the frontal-motor cortex, often affecting the prefrontal cortex more prominently in ADHD. 

A key concept discussed is ""working memory,"" which is essential for mental and motor prefrontal functions. This involves the integration of sensory information from posterior brain regions and the thalamus, which then provides the necessary context for each subsequent motor impulse. The article suggests that the extinction of these afferent signals through inhibitory impulses from the fronto-orbital cortex is critical for maintaining normal cognitive processes. In conditions like absence seizures, this extinction process is disrupted, leading to a",False,False,True,
22901705,Alterations in regional homogeneity of resting-state brain activity in internet gaming addicts.,"This study, identified by the PMID 22901705, explores the neural correlates of Internet Gaming Addiction (IGA) using resting-state functional magnetic resonance imaging (fMRI). The research involved 15 individuals diagnosed with IGA and 14 healthy controls. The authors utilized regional homogeneity (ReHo) analysis to assess the functional integration within the brain.

The findings indicate that IGA subjects exhibit increased ReHo in several brain regions, including the brainstem, inferior parietal lobule, left posterior cerebellum, and left middle frontal gyrus. These areas are associated with sensory-motor coordination, suggesting that prolonged gaming may enhance the synchronization of these regions. Conversely, the same group showed reduced ReHo in temporal, occipital, and parietal regions, which are linked to visual and auditory functions. 

These results imply that IGA might be associated with altered neural connectivity patterns, particularly in sensory-motor coordination areas, while potentially reducing excitability in regions involved in visual and auditory processing. This study contributes to understanding the neurobiological basis of IGA and highlights the need for further research into the heterogeneity of such addictions.",True,False,True,
34851976,Differential structure-function network coupling in the inattentive and combined types of attention deficit hyperactivity disorder.,"This study, identified by PMID: 34851976, investigates the neural basis of attention deficit hyperactivity disorder (ADHD) subtypes, specifically focusing on inattentive (ADHD-I) and combined (ADHD-C) types, using neuroimaging techniques. The research utilized data from the Healthy Brain Network database, including diffusion and resting-state functional magnetic resonance imaging (fMRI) scans from 201 children diagnosed with ADHD and typically developing children (TDC).

Key findings include:
1. **Structural Connectivity and Network Efficiency**: Both ADHD subtypes showed reduced structural connectivity and network efficiency in the default mode network (DMN) compared to TDC, but no significant differences were observed in functional network efficiency.
2. **Structure-Function Coupling (SC-FC)**: Children with ADHD-C exhibited higher SC-FC coupling across all intrinsic networks (DMN, executive control network [ECN], and salience network [SAN]) compared to TDC, suggesting potential deficits in cognitive flexibility.
3. **Subtype Differences**: The ADHD-C group demonstrated increased SC-FC coupling in the DMN compared to the ADHD-I group, indicating distinct neural mechanisms underlying these subtypes.
4. **Correlation with Symptoms**: In the ADHD-I",True,False,True,
28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,"This study, identified by PMID: 28174127, investigates the neural correlates of Internet Gaming Disorder (IGD) and how a history of childhood Attention Deficit Hyperactivity Disorder (ADHD) influences these correlates. Using resting-state functional magnetic resonance imaging (fMRI), the researchers analyzed the default mode network (DMN) connectivity in 44 young male participants with IGD, divided into those with and without a history of childhood ADHD, as well as 19 healthy male controls.

The findings indicate that individuals with IGD without a history of childhood ADHD exhibit increased functional connectivity (FC) within DMN-related regions, including the posterior cingulate cortex (PCC), medial prefrontal cortex, and thalamus, compared to healthy controls. Additionally, these individuals show enhanced FC between the PCC and areas involved in salience processing, such as the anterior insula and orbitofrontal cortex, when compared to IGD subjects who had childhood ADHD.

In contrast, IGD subjects with a history of childhood ADHD display increased FC between the PCC and the cerebellar crus II, a region known to play a role in executive control. The strength of this connectivity was found to correlate positively with self-reported measures of impulsiveness.

Overall,",True,False,True,
28860514,Delay discounting is associated with the fractional amplitude of low-frequency fluctuations and resting-state functional connectivity in late adolescence.,"This study explores the relationship between delay discounting (DD), a measure of impulsivity, and neuroimaging metrics in late adolescents. Using resting-state functional magnetic resonance imaging (RS-fMRI), the researchers assessed fractional amplitude of low-frequency fluctuations (fALFF) and resting-state functional connectivity (RSFC) in 228 high school students. The findings indicate that higher levels of DD are associated with increased fALFF in the dorsal anterior cingulate cortex (dACC), a region involved in conflict monitoring and strategy adaptation. Additionally, DD was positively correlated with RSFC between the dACC and the left dorsolateral prefrontal cortex (DLPFC), a key component of the cognitive control network. These associations remained significant even when controlling for general intelligence and trait impulsivity. This research provides insights into the neural mechanisms underlying impulsivity during adolescence, contributing to a better understanding of the development of self-regulatory behaviors.",False,False,True,
37673288,Resting-state functional magnetic resonance imaging alterations in borderline personality disorder: A systematic review.,"This systematic review, based on 15 rs-fMRI studies, highlights significant alterations in resting-state functional connectivity (rs-FC) in individuals with Borderline Personality Disorder (BPD). The review, published in the Journal of Affective Disorders, emphasizes that these alterations are observed within and between key brain networks, such as the Default Mode Network (DMN), Salience Network (SN), and Central Executive Network (CEN).

Key findings include aberrant rs-FC within these networks and between them, as well as specific functional impairments in regions like the bilateral amygdala, anterior and posterior cingulate cortex, hippocampus, and prefrontal cortex. These findings suggest that BPD is associated with disrupted communication between different brain regions, particularly those involved in emotional regulation and cognitive control.

However, the review also notes several limitations, including the observational nature of the studies, small sample sizes, the predominance of female participants, high rates of comorbid conditions, and variations in imaging methodologies. Despite these limitations, the study provides valuable insights into the neural underpinnings of BPD, particularly regarding impulsivity and emotion dysregulation.

Future research should employ multimodal approaches and longitudinal designs to better understand the neural correlates of BPD and potentially inform treatment strategies.",False,False,True,
28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,"This study, identified by PMID: 28777996, investigates the relationship between sleep quality and impulsivity in adolescents using functional magnetic resonance imaging (fMRI). The research involved 55 adolescents aged 14-18 and found that individual differences in sleep quality, rather than sleep duration, significantly influenced functional connectivity between the prefrontal cortex and the default mode network. Specifically, poor sleep quality was associated with higher levels of affect-related impulsivity among adolescents with lower connectivity between these brain regions. This suggests that neural functioning plays a crucial role in the link between sleep quality and impulsivity. The study also noted that response inhibition and cognitive impulsivity were not related to sleep quality, indicating that the impact of sleep on impulsivity may be more pronounced for affect-related behaviors. Additionally, the research highlighted that pillow comfort was uniquely linked to sleep quality, independent of age, sex, and income, suggesting a potential target for interventions aimed at improving sleep quality in adolescents.",True,False,True,
37209127,Reduced loss aversion in value-based decision-making and edge-centric functional connectivity in patients with internet gaming disorder.,"This study, identified by PMID: 37209127, investigates the neural basis of decision-making in individuals with Internet Gaming Disorder (IGD) using functional magnetic resonance imaging (fMRI) and the Iowa Gambling Task (IGT). The research highlights several key findings:

1. **Impaired Decision-Making**: Participants with IGD exhibited reduced loss aversion, a critical component of value-based decision-making, compared to healthy controls. This suggests a deficit in how these individuals process potential losses during decision-making processes.

2. **Functional Connectivity**: While there were no significant differences in node-centric functional connectivity (nFC) between the two groups, there were notable differences in edge-centric functional connectivity (eFC). Specifically, the study found significant group differences in the overlapping community features of eFC1, indicating altered connectivity patterns in the brain networks involved in decision-making.

3. **Correlations with Brain Regions**: In healthy controls, loss aversion was positively correlated with the similarity of the edge community profile between the left inferior frontal gyrus (IFG) and the right hippocampus, as well as the right caudate. However, this relationship was diminished in individuals with IGD, suggesting that the typical neural mechanisms underlying loss aversion are disrupted in this population.

4",True,False,True,
26648853,Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease.,"This study, published in 2015 in Frontiers in Behavioral Neuroscience (PMID: 26648853), investigates the relationship between impulsivity and neural activity in Parkinson's disease (PD) patients using neuroimaging techniques. The researchers used 18-fluorodeoxyglucose positron emission tomography (FDG-PET) to measure glucose metabolism, which serves as an indicator of neural activity, in a cohort of 24 PD patients. These patients were categorized based on their Barratt Impulsiveness Scale 11 (BIS) scores into those with low and high impulsivity.

The study found that patients with higher impulsivity scores exhibited increased glucose metabolism in the fronto-insular network, specifically in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and the right insula. Additionally, there was a positive correlation between the level of glucose metabolism in these regions and the BIS scores, even after controlling for potential confounding factors such as age, sex, disease severity, and levodopa dosage.

These results suggest that heightened impulsivity in PD patients is associated with increased neural activity in the fronto-insular network, highlighting the importance of this brain region in regulating impulsive behaviors",True,False,True,
