pmid,title,response,mentions_pmid,has_anchored_sentence,unparseable_as_schema,error
37673288,Resting-state functional magnetic resonance imaging alterations in borderline personality disorder: A systematic review.,"This systematic review, based on 15 rs-fMRI studies, highlights significant alterations in resting-state functional connectivity (rs-FC) within and between key brain networks in individuals with Borderline Personality Disorder (BPD). Specifically, the review identifies aberrant rs-FC within and between the default mode network (DMN), salience network (SN), and central executive network (CEN) when comparing BPD patients to healthy controls. Additionally, selective functional impairments are noted in regions such as the bilateral amygdala, anterior and posterior cingulate cortex, hippocampus, and prefrontal cortex.

These findings suggest that BPD is associated with disrupted neural communication patterns, particularly in networks involved in emotional regulation and cognitive control. The altered connectivity within these networks may contribute to the symptomatology of BPD, including impulsivity and emotion dysregulation.

However, the review also notes several limitations, including the observational nature of the studies, small sample sizes, the predominance of female participants, high rates of comorbid conditions, and variability in imaging methodologies. Despite these limitations, the identified neural correlates provide valuable insights into the pathophysiology of BPD and highlight the need for further research using multimodal approaches and longitudinal designs to better understand the neural underpinnings of this complex",False,False,True,
37887440,"Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk.","This special issue explores the utility of various neural measures, including electrophysiological and neuroimaging techniques, in understanding the neural mechanisms underlying alcohol use disorder (AUD) and predicting risk factors. One article, titled ""Random Forest Classification of Alcohol Use Disorder Using EEG Source Functional Connectivity, Neuropsychological Functioning, and Impulsivity Measures,"" highlights the importance of impulsivity measures alongside EEG source functional connectivity and neuropsychological functioning in classifying individuals with AUD. Another study, ""Delta Event-Related Oscillations Are Related to a History of Extreme Binge Drinking in Adolescence and Lifetime Suicide Risk,"" investigates the relationship between delta event-related oscillations and binge drinking history, linking it to lifetime suicide risk. The article ""Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures"" emphasizes the role of resting-state fMRI functional connectivity of the reward network, along with neuropsychological performance and impulsivity measures, in differentiating individuals with and without AUD. These studies collectively underscore the significance of impulsivity measures in conjunction with neuroimaging and electrophysiological data for understanding and predicting AUD risk.",False,False,True,
38468374,Functional connectivity alterations in individuals with gaming disorder assessed by functional magnetic resonance imaging: a systematic review.,"This systematic review, as detailed in the article with PMID 38468374, examines the functional connectivity alterations in individuals diagnosed with Internet Gaming Disorder (IGD) using functional magnetic resonance imaging (fMRI). The study identified 18 relevant scientific papers published between 2020 and January 2023, which were analyzed using the Rayyan software. Key findings indicate significant changes in functional connectivity in several brain regions, including the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula, cingulate cortex, and striatum. These alterations suggest potential deficits in inhibitory control and decision-making processes, which may contribute to the development of gaming addiction despite awareness of its risks and harms.

The review highlights the importance of longitudinal studies to better understand the long-term effects of video game addiction across different age groups. It underscores the need for further research to explore how technology use impacts brain function at various developmental stages. Overall, this work provides valuable insights into the neural mechanisms underlying IGD and supports the use of neuroimaging techniques in diagnosing and understanding this disorder.",True,False,True,
32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,"This study, identified by the PMID 32987241, explores the relationship between intrinsic functional connectivity within and between the cognitive control network (CCN) and the default mode network (DMN) and their impact on cognitive control performance over a two-year period. The research involved 109 healthy participants ranging in age from eight to thirty-eight, who underwent fMRI scans and cognitive assessments at two different points in time.

Key findings include:
- Increased within-network connectivity in the central and left default mode network (DMN) was linked to improved memory performance.
- Decreased connectivity between the posterior parietal nodes of the CCN and DMN, as well as between the left and right dorsolateral prefrontal nodes, correlated with enhanced cognitive performance.

These results suggest that changes in intrinsic connectivity within these networks can directly influence cognitive control functions. Importantly, the findings were controlled for age and gender, indicating that these changes are not solely due to developmental or sex-related factors. The study's longitudinal design provides valuable insights into how brain circuitry adapts over time to support cognitive control, which could have implications for interventions aimed at improving cognitive function.",True,False,True,
41098856,The CB1 receptor: linking impulsivity and substance use disorder.,"This PubMed abstract discusses the role of the cannabinoid receptor type 1 (CB1R) in linking impulsivity and substance use disorders (SUDs). The CB1R is predominantly found in the basal ganglia, hippocampus, and cerebellum, with high concentrations in presynaptic terminals where it modulates synaptic transmission via retrograde endocannabinoid signaling. The expression of CB1R follows a developmental trajectory that is especially dynamic during adolescence, a period marked by heightened impulsivity and increased vulnerability to SUDs.

The review highlights that while the prefrontal cortex is traditionally considered the primary locus of self-control, there is growing evidence suggesting a broader regulatory network involving CB1R-rich subcortical structures such as the hippocampus and cerebellum. These regions contribute to the modulation of impulsive behavior through their connectivity with prefrontal and limbic circuits. CB1R signaling in these areas influences decision-making, reward sensitivity, and response inhibition—processes crucial to the development of impulsive traits and drug-seeking behavior.

The authors propose a distributed CB1R-regulated neurocircuit that underlies impulsivity and mediates risk for SUDs. They emphasize adolescence as a critical period during which CB1R ontogeny may transiently unbalance inhib",False,False,True,
27896939,"A multimodal study of impulsivity and body weight: Integrating behavioral, cognitive, and neuroimaging approaches.","This study, identified by PMID: 27896939, explores the relationship between impulsivity and body weight through a comprehensive approach combining behavioral, cognitive, and neuroimaging assessments. The research involved 45 participants (13 males) with a mean BMI of 30.7, indicating they were overweight or obese. The study evaluated three aspects of impulsivity: trait impulsivity using the impulsive sensation-seeking scale (ImpSS), state impulsivity using a continuous performance test, and neural activity during a response inhibition task (stop signal task).

Key findings include positive correlations between BMI and both trait impulsivity (as measured by ImpSS) and state impulsivity (as measured by the continuous performance test). Additionally, higher BMI was associated with reduced activation in the temporal lobe and insula during successful response inhibition. Notably, there was a positive correlation between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition.

Mediation analysis revealed that trait impulsivity (ImpSS) partially mediated the relationship between BMI and neural responses in the right inferior frontal gyrus. These results suggest that both behavioral and neural markers of impulsivity contribute to elevated BMI, emphasizing the importance of addressing inhibitory control mechanisms in weight management programs",True,False,True,
28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,"This study, identified by the PMID 28174127, investigates the neural basis of Internet Gaming Disorder (IGD) and its relationship with childhood Attention Deficit Hyperactivity Disorder (ADHD). Using resting-state functional magnetic resonance imaging (fMRI), the researchers analyzed the default mode network (DMN) connectivity in 44 young male participants with IGD, divided into those with and without a history of childhood ADHD, as well as 19 healthy male controls.

The findings indicate that individuals with IGD without a history of childhood ADHD exhibit increased functional connectivity (FC) within DMN-related regions, including the posterior cingulate cortex (PCC), medial prefrontal cortex, and thalamus, compared to healthy controls. Additionally, these individuals show enhanced FC between the PCC and areas involved in salience processing, such as the anterior insula and orbitofrontal cortex, when compared to IGD subjects who had childhood ADHD.

In contrast, IGD subjects with a history of childhood ADHD display increased FC between the PCC and the cerebellar crus II, a region known to play a role in executive control. The strength of this connectivity was found to correlate positively with self-reported measures of impulsiveness.

Overall, the study suggests that altered",True,False,True,
25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,"This study, identified by PMID: 25925985, investigates the relationship between impulse control disorders (ICDs) and corticostriatal connectivity in patients with Parkinson's disease (PD). Using functional magnetic resonance imaging (fMRI), the researchers compared resting-state functional connectivity in the striatum between three groups: patients with PD and ICDs, patients with PD without ICDs, and healthy controls.

The findings indicate that the presence of ICDs in PD patients is linked to impaired connectivity between the left anterior putamen and specific cortical regions, including the left inferior temporal gyrus and the left anterior cingulate gyrus. There was also a trend towards disconnection between other motor and associative striatal regions and limbic, associative, and motor cortical regions. Notably, patients without ICDs showed no differences in corticostriatal connectivity when compared to healthy controls. Additionally, a cortical thickness analysis did not reveal any significant differences among the three study subgroups.

These results suggest that altered corticostriatal connectivity may play a role in the development of ICDs in PD, highlighting potential neural mechanisms underlying these behavioral disturbances.",True,False,True,
31907881,Human Brain Imaging Links Dopaminergic Systems to Impulsivity.,"This 2020 study, identified by PMID: 31907881, explores the relationship between dopamine systems and impulsivity through the use of human brain imaging techniques. The research highlights a strong link between striatal dopaminergic function and various aspects of impulsivity, including self-reports and performance on cognitive control and reward-based decision-making tasks. 

The study employs a combination of molecular imaging via positron emission tomography (PET) and functional magnetic resonance imaging (fMRI) to investigate the role of D2-type dopamine receptors (D2 and D3) in cognitive control. It was found that lower levels of striatal and midbrain D2-type receptor availability are associated with higher self-reported impulsivity. Conversely, higher D2-type receptor availability correlates with better motor response inhibition and cognitive flexibility. Additionally, impulsive choices in reward-based decision-making tasks are linked to deficits in striatal D2-type dopamine receptor availability, suggesting an inverted U-shaped relationship where optimal cognitive control is achieved at an intermediate level of striatal dopaminergic activity.

The findings from both clinical populations and healthy control groups indicate that D2-type receptors are potential therapeutic targets for improving cognitive control in individuals with impulsivity-related disorders. This research underscores the importance of dopaminergic systems in",True,False,True,
37086305,"Emotion dysregulation, impulsivity and anger rumination in borderline personality disorder: the role of amygdala and insula.","This study investigates the neural correlates of emotion dysregulation, impulsivity, and anger rumination in individuals with Borderline Personality Disorder (BPD). The research focuses on the amygdala and insula, two key limbic structures involved in emotional processing and regulation. 

The study included 28 BPD patients and 28 matched healthy controls who underwent brain MRI scans and neuropsychiatric assessments. Key findings include:

1. **Amygdala**: Female BPD patients exhibited reduced volumes in the right amygdala (p = 0.037), which correlated with measures of emotion regulation difficulties, depression, and rumination (ranging from -0.415 to -0.50).

2. **Insula**: BPD patients demonstrated decreased cortical thickness in the left insula (p = 0.027), with this reduction correlating negatively with anger rumination (p = 0.019, r = -0.450).

3. **Functional Connectivity**: Reduced functional connectivity was observed between the amygdala and several regions, including the frontal pole, precuneus, and temporal pole. These connectivity alterations correlated with anger rumination (p = 0.009, r = -0.",False,False,True,
31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,"This study, identified by PMID: 31427669, investigates the impact of mindfulness meditation on impulsivity and its associated neurobiological correlates in healthy adults. After an eight-week mindfulness intervention, no significant changes were observed in impulsivity scores on the go/no-go task or the Barratt Impulsiveness Scale (BIS-11) compared to active or wait-list control groups. Similarly, there were no notable changes in neural correlates such as frontostriatal gray matter, functional connectivity, or dopamine levels.

Long-term meditators (LTMs) did not exhibit different performance on the go/no-go task compared to meditation-naïve participants (MNPs). However, LTMs reported lower attentional impulsivity but higher motor and non-planning impulsivity on the BIS-11. Neuroimaging revealed that LTMs had less striatal gray matter, increased cortico-striatal-thalamic functional connectivity, and a lower spontaneous eye-blink rate, which is indicative of reduced dopamine activity. Importantly, the total lifetime practice hours (TLPH) of LTMs did not correlate with impulsivity measures or neurobiological metrics.

The findings suggest that both short- and long-term mindfulness practice may not effectively address impulsive behaviors stemming from inhib",True,False,True,
26460483,Lateral prefrontal model-based signatures are reduced in healthy individuals with high trait impulsivity.,"This study, identified by PMID: 26460483, investigates the neural and behavioral correlates of impulsivity in healthy individuals using a combination of behavioral tasks and neuroimaging techniques. The research focuses on distinguishing between model-free and model-based control mechanisms, which are key aspects of decision-making processes. Model-free control is associated with habitual behavior, while model-based control involves more deliberate planning and consideration of potential outcomes.

The study included 50 healthy participants selected based on their scores on the Barratt Impulsiveness Scale, with 25 in the high-impulsive group and 25 in the low-impulsive group. Participants completed a sequential decision-making task while undergoing functional magnetic resonance imaging (fMRI). The analysis revealed that while both groups exhibited similar balances of model-free and model-based control, high-impulsive individuals showed a slight but significant preference for model-free control. Notably, the right lateral prefrontal cortex, which is typically involved in model-based control, showed reduced activity in high-impulsive individuals.

Structural MRI data indicated that gray matter density in the left dorsolateral prefrontal cortex was positively correlated with model-based control, suggesting a link between this brain region and goal-directed decision-making. Importantly, the study controlled for",True,False,True,
30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,"This study, identified by PMID: 30616125, evaluates craving and impulsivity among individuals admitted to the emergency department due to alcohol-related issues. The research employs multiple scales to measure these psychological dimensions, including the Visual Analogue Scale (VAS), Obsessive Compulsive Drinking Scale (OCDS), UPPS Scale, and Barratt Impulsiveness Scale. 

The findings indicate that specific sub-dimensions of both craving and impulsivity are significant predictors of the severity of alcohol-use disorders, as measured by the Alcohol Use Disorders Identification Test (AUDIT). Specifically, the compulsive subscale of the OCDS, VAS scores, and the Urgency subscale of impulsivity are highlighted as key factors. These results suggest that targeting these particular aspects of craving and impulsivity could be crucial in developing more effective interventions for managing severe alcohol-use disorders.",True,False,True,
31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,"This study, identified by the PMID 31284029, explores the genetic and neural basis of trait impulsivity, focusing on the resting-state functional connectivity (rsFC) of the amygdala and its subregions. The research involved 292 twin participants from late adolescence to young adulthood, aiming to understand the phenotypic correlations between trait impulsivity and specific neural connections.

The findings indicate that trait impulsivity is positively correlated with the rsFC between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC), as well as between the left basolateral (BL) amygdala and the right DLPFC and right inferior frontal gyrus. Additionally, there is a positive correlation between trait impulsivity and the rsFC between the right superficial (SF) amygdala and the dorsal anterior cingulate cortex and right anterior insula.

Genetic modeling analyses revealed significant genetic overlaps between trait impulsivity and the rsFC of the left full amygdala and the left BL amygdala with the right DLPFC. Specifically, 82% and 60% of the phenotypic associations were attributed to overlapping genetic factors for these connections, respectively. These results suggest that common genetic influences contribute to",True,False,True,
29277650,"Macroscale variation in resting-state neuronal activity and connectivity assessed by simultaneous calcium imaging, hemodynamic imaging and electrophysiology.","This study, identified by PMID: 29277650, investigates the relationship between calcium imaging, hemodynamic imaging, and electrophysiological recordings to understand spontaneous neuronal activity in the brain. The research was conducted on lightly anesthetized mice and aimed to explore the correlation between these imaging techniques and electrophysiological signals in a single brain region, as well as across the entire brain.

The authors found that both the calcium signal and hemodynamic signal were more strongly correlated with multi-unit activity than local field potentials. Additionally, the calcium signal demonstrated higher signal-to-noise ratio and regional specificity. When examining the relationship between calcium and hemodynamic signals across the brain, the study revealed that there was regional variation in the hemodynamic response, with delays increasing by approximately 600 milliseconds towards posterior cortical regions.

Furthermore, the study noted that while functional connectivity (FC) measured by the hemodynamic signal was significantly correlated with FC measured by calcium, the two estimates were significantly different. This discrepancy suggests that the hemodynamic signal may not fully capture the true functional connectivity due to regional variations in the hemodynamic response. The authors propose that these differences could be at least partially attributed to the observed regional variation in the hemodynamic response.

Overall, this work underscores the importance of considering",True,False,True,
31401546,Functional connectivity of emotional well-being: Overconnectivity between default and attentional networks is associated with attitudes of anger and aggression.,"This study, identified by PMID: 31401546, explores the relationship between functional connectivity in the brain and emotional well-being, specifically focusing on attitudes of anger and aggression. Using data from the Human Connectome Project, the researchers employed two methods to assess functional connectivity. The first method involved principal component analysis of resting-state functional magnetic resonance imaging (fMRI) data, which revealed that typicality scores of functional connectivity were significantly correlated with emotional health metrics related to anger and aggression in three out of ten principal components. 

The second method examined functional connectivity between pairs of resting-state networks, finding a positive correlation between the default and attentional networks and scores of attitudes of anger and aggression. This suggests that overconnectivity between these networks may be associated with increased impulsivity and difficulty in managing emotions, particularly anger and aggression. The findings support the hypothesis that impaired effortful control and decreased response inhibition might underlie these associations, providing insights into the neural mechanisms underlying emotional dysregulation and impulsivity.",True,False,True,
37992501,Testing the triple network model of psychopathology in a transdiagnostic neurodevelopmental cohort.,"This study investigates the triple network model of psychopathology, which suggests that altered connectivity between the Salience Network (SN), Central Executive Network (CEN), and Default Mode Network (DMN) may underlie neurodevelopmental conditions. The research was conducted on a transdiagnostic sample of 175 children (60 girls) experiencing neurodevelopmental difficulties, along with a comparison group of 60 children (33 girls).

The study found that hyperactivity/impulsivity was associated with increased functional connectivity between the SN, CEN, and DMN in at-risk children. Conversely, in comparison children, hyperactivity/impulsivity was linked to decreased functional connectivity between the CEN and DMN. These findings were consistent across different brain parcellations and even when stringent criteria for motion during the imaging session were applied.

The authors propose that these connectivity patterns might reflect delayed network segregation, difficulties in sustaining CEN activity necessary for regulating behavior, or a heightened developmental mismatch between neural systems involved in cognitive control and those involved in reward and affect processing.

Overall, this study provides evidence supporting the triple network model in a transdiagnostic neurodevelopmental context, highlighting the importance of functional connectivity within these networks in understanding hyperactivity/impulsivity.",False,False,True,
38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,"This study explores the relationship between trait anxiety (TA) and internet addiction (IA), using both longitudinal data and neuroimaging techniques. The research, published in the Journal of Behavioral Addictions (PMID: 38451271), finds a significant positive correlation between trait anxiety and internet addiction, with individuals showing higher levels of trait anxiety also exhibiting increased internet addiction over time.

The study employs a combination of methods to investigate this relationship. Initially, it assesses the correlation between trait anxiety and internet addiction, finding a strong positive link. It then uses a linear mixed-effect model to examine the longitudinal impact of trait anxiety on internet addiction, confirming that individuals with higher trait anxiety tend to experience greater increases in internet addiction over time.

Neuroimaging techniques, specifically connectome-based predictive modeling (CPM), are used to identify neuromarkers associated with trait anxiety. The study finds that the functional connectivity within cognitive control and emotion-regulation circuits, as well as the default mode network (DMN), are significantly correlated with trait anxiety. These neuromarkers are further shown to predict internet addiction, validating the findings in an independent sample.

Additionally, the study investigates potential mediating factors, such as stressful life events and the functional connectivity within the default mode network, which are found",True,False,True,
37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.,"This study investigates the dual-process model of risky driving, which posits that regulatory processes mediate the impact of impulsivity on driving behavior. Conducted in Iran, where there is a high rate of traffic collisions, the research aimed to validate this model among young Iranian drivers. The study involved 458 participants aged 18 to 25, assessed through an online survey that measured various aspects of impulsivity (such as impulsivity, normlessness, and sensation-seeking) and regulatory processes (including emotion regulation, trait self-regulation, driving self-regulation, executive functions, reflective functioning, and attitudes toward driving).

Key findings indicate that executive functions and driving self-regulation play a crucial role in mediating the effects of attention impulsivity on driving errors. Similarly, these same regulatory factors mediate the relationship between motor impulsivity and driving errors. Additionally, attitudes toward driving safety significantly mediate the connections between normlessness and sensation-seeking with driving violations. 

These results support the dual-process model's assertion that cognitive and self-regulatory capacities are pivotal in mitigating the risks associated with impulsive behaviors. The study's findings have implications for driver education and policy-making, suggesting that interventions targeting these regulatory processes could be effective in reducing risky driving behaviors among young drivers in Iran.",False,False,True,
40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,"This study, identified by PMID: 40334458, investigates the dynamic functional networks in individuals with Internet Gaming Disorder (IGD) using resting-state functional connectivity (FC) data. The researchers aimed to understand how these networks change over time, which is often neglected in previous studies that assume FC remains static throughout the scan period.

The study involved 269 participants, including 132 individuals diagnosed with IGD and 137 recreational game users (RGUs). The analysis focused on calculating temporal variability indices at both within-network and between-network levels. The results showed that IGD individuals had decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in the sensorimotor network (SMN), VAN, and the limbic network (LN).

These findings suggest that individuals with IGD exhibit altered dynamic functional networks, particularly in regions associated with executive inhibitory functions, attention, and the integration of sensory, attentional, emotional, and motivational processes. The study provides new insights into the neural mechanisms underlying pathological gaming behaviors, highlighting the importance of considering the dynamic nature of brain networks in understanding IGD.",True,False,True,
28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,"This study explores the relationship between decisional impulsivity and the subthalamic nucleus (STN) in individuals with obsessive-compulsive disorder (OCD) who have undergone deep brain stimulation (DBS). The research demonstrates that DBS of the limbic and associative STN increases decisional impulsivity, characterized by reduced evidence accumulation during uncertain situations and enhanced delay discounting. This shift towards a more cautious style in healthy controls suggests that the STN plays an adaptive role in modulating decision-making processes.

The authors also investigated the functional connectivity of the STN using resting-state functional connectivity in 154 healthy controls. They found lateralized connectivity from the ventral striatum to the right anterior ventromedial STN, consistent with previous observations of emotional activity in this region. Additionally, they used a multi-echo sequence with independent components analysis to visualize small subcortical structures, enhancing the signal-to-noise ratio.

In healthy controls, evidence accumulation was associated with functional connectivity between the anterior associative-limbic STN and the right dorsolateral prefrontal cortex, highlighting the importance of this region in decision-making under uncertainty. The findings suggest that the anterior associative-limbic STN is specifically involved in decisional impulsivity.

These results have clinical implications, particularly for",False,False,True,
33304251,Neural Basis of Increased Cognitive Control of Impulsivity During the Mid-Luteal Phase Relative to the Late Follicular Phase of the Menstrual Cycle.,"This study, published in Frontiers in Human Neuroscience (PMID: 33304251), investigates the neural basis of increased cognitive control over impulsivity during different phases of the menstrual cycle. The research compares event-related monetary delay discounting task behavior and concurrent fMRI brain activity between women in the mid-luteal phase (LP) and those in the late follicular phase (FP).

The findings indicate that women in the late follicular phase exhibit greater responsiveness to short-term rewards, as evidenced by a higher discount rate, and show increased activity in the dorsal striatum (DS). This increased activity in the DS correlates with functional connectivity between the DS and the dorsal lateral prefrontal cortex (dlPFC), suggesting that this circuitry plays a role in regulating impulsivity. Additionally, the right dlPFC is more active in the mid-luteal phase compared to the late follicular phase, and this effect is influenced by estradiol levels. The study also notes that DS-dlPFC functional connectivity magnitude correlates negatively with psychometric impulsivity scores during the late follicular phase, indicating that relative estradiol levels may enhance cognitive control over impulsivity.

These results provide new insights into how hormonal changes during the menstrual cycle can influence cognitive control of impulsivity",True,False,True,
25944613,Nature of functional links in valuation networks differentiates impulsive behaviors between abstinent heroin-dependent subjects and nondrug-using subjects.,"This study, identified by the PMID 25944613, explores the neural mechanisms underlying impulsivity in abstinent heroin-dependent individuals compared to non-drug users using resting-state functional MRI. The research highlights the importance of functional connectivity within specific brain networks, namely the δ-network (involved in executive control) and the β-network (part of the reward system).

The study found that in non-drug users, there is a balanced functional connection between the β- and δ-networks, with the δ-network effectively controlling impulsivity. Conversely, in abstinent heroin-dependent subjects, this balance is disrupted. Specifically, the β-network shows increased connectivity while the δ-network's connectivity is reduced, leading to an imbalance in the functional link between these networks. This imbalance is correlated with higher levels of impulsivity.

The findings suggest that the interaction between the reward system and the executive control system plays a critical role in regulating impulsivity. In heroin-dependent individuals, the enhanced connectivity of the reward system and weakened control from the executive system may contribute to the persistence of impulsive behaviors even after abstinence. This imbalance could be a potential biomarker for assessing self-control capacity in individuals recovering from drug addiction.

Overall, the study provides insights into the neural basis of impulsivity and its dysregulation",True,False,True,
32464339,Investigation of structure-function correlation among the young offspring of patients with bipolar disorder.,"This study investigates the relationship between neurocognitive performance and neuroimaging markers in young offspring of patients with bipolar disorder (BDoff), who are considered a high-risk group for developing BD. The research involved 16 participants aged between 12 and 18 years. The participants underwent both clinical assessments and neurocognitive testing, along with structural brain MRI and diffusion tensor imaging (DTI).

The study found that fractional anisotropy (FA) values in the superior longitudinal fasciculus (SLF) were negatively correlated with scores on the Stroop Interference test, the Wisconsin Card Sorting Test, and the Trail Making Test (B-A). This suggests that lower FA in the SLF is associated with poorer executive function. Additionally, mean diffusivity (MD) values in the cingulum were inversely correlated with the Child and Youth Resilience Measure, indicating that higher MD in this region may be linked to better resilience. Furthermore, MD values in the cingulum were positively correlated with higher scores on the Barratt Impulsiveness Scale-Attentional subscale, suggesting a possible link between higher impulsivity and altered white matter integrity in this region.

These findings highlight the importance of both structural and functional connectivity in predicting cognitive vulnerabilities in BDoff. The correlations",False,False,True,
28423021,Trait impulsivity components correlate differently with proactive and reactive control.,"This study explores the relationship between trait impulsivity and cognitive control mechanisms using neuroimaging techniques. The researchers used the Barratt Impulsiveness Scale to measure three components of impulsivity—motor, attention, and non-planning—and assessed cognitive control through a hybrid Stroop task that differentiates between proactive and reactive control processes. Functional magnetic resonance imaging (fMRI) was employed to observe brain activity during the task.

The findings indicate that different aspects of impulsivity are associated with distinct cognitive control systems. Specifically, higher levels of motor impulsiveness were linked to enhanced proactive control in the inferior parietal lobule but reduced reactive control in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate cortex. Similarly, greater attention impulsiveness correlated with diminished proactive control in the right DLPFC. These results suggest that the various components of impulsivity may target different cognitive control subsystems, providing insights into the complex interplay between personality traits and neural mechanisms underlying self-regulation.",False,False,True,
26648853,Impulsivity is Associated with Increased Metabolism in the Fronto-Insular Network in Parkinson's Disease.,"This study, published in 2015 in Frontiers in Behavioral Neuroscience (PMID: 26648853), investigates the relationship between impulsivity and neural activity in the fronto-insular network in Parkinson's disease (PD) patients. The researchers used 18-fluorodeoxyglucose positron emission tomography (FDG-PET) to measure glucose metabolism, which serves as an indicator of neural activity, in 24 PD patients who were categorized based on their Barratt Impulsiveness Scale 11 (BIS) scores. The study found that patients with higher impulsivity scores exhibited increased FDG-metabolism in the orbitofrontal cortex (OFC), anterior cingulate cortex (ACC), and right insula. Additionally, there was a positive correlation between the FDG-metabolism in these regions and the BIS scores, even after controlling for age, sex, disease severity, and levodopa equivalent daily doses. These results suggest that higher levels of impulsivity in PD patients are associated with increased neural activity in the fronto-insular network.",True,False,True,
29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,"This study, identified by PMID: 29040723, investigates the neural basis of impulsive aggression in combat veterans using resting-state functional connectivity MRI. The research focuses on the hypothesis that impaired top-down regulation of the amygdala by prefrontal regions might contribute to impulsive aggression. The study included 28 combat veterans with impulsive aggression and 30 without such issues.

Key findings include reduced functional connectivity between the bilateral basolateral amygdala (BLA) and the left dorsolateral prefrontal cortex in the impulsive aggression group compared to the control group. This suggests that weakened connectivity between the amygdala and prefrontal regions might underlie impulsive aggression even in the absence of explicit emotional stimuli. Additionally, the study found group differences in functional connectivity between the bilateral anterior cingulate cortex (ACC) and the left cuneus, which could relate to heightened vigilance to potential threats. Another notable finding was reduced connectivity between the left anterior insular cortex (AIC) and the right temporal pole, which might be associated with negative memory associations in impulsive aggression.

Overall, these results support the idea that altered functional connectivity within specific brain networks, particularly those involving the amygdala and prefrontal regions, may play",True,False,True,
25738502,Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.,"This study, identified by the PMID 25738502, investigates the neural basis of Internet Gaming Disorder (IGD) through neuroimaging techniques. Specifically, it examines interhemispheric resting-state functional connectivity (rsFC) in adolescents with IGD using a voxel-mirrored homotopic connectivity (VMHC) method. The research compares 17 participants diagnosed with IGD to 24 healthy controls, matched for age, gender, and educational background.

The findings reveal that individuals with IGD exhibit reduced interhemispheric rsFC in several regions of the prefrontal cortex, including the superior frontal gyrus (orbital part), inferior frontal gyrus (orbital part), and middle frontal gyrus. These results suggest that there may be disruptions in the communication between the two hemispheres of the brain, particularly in areas critical for impulse control and decision-making.

Furthermore, the study correlates these findings with self-reported levels of internet addiction using the Chen Internet Addiction Scale (CIAS). A significant negative correlation was found between CIAS scores and VMHC in the superior frontal gyrus (orbital part), indicating that higher levels of internet addiction are associated with greater reductions in interhemispheric connectivity in this region.

Overall, these results support the",True,False,True,
28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,"This study, identified by PMID: 28777996, investigates the relationship between sleep quality and impulsivity in adolescents using functional magnetic resonance imaging (fMRI). The research highlights that natural variations in sleep quality, rather than just sleep duration, play a significant role in brain function and behavior. Specifically, the study found that adolescents with lower connectivity between the prefrontal cortex and the default mode network exhibited greater affect-related impulsivity when their sleep quality was poor. This suggests that neural connectivity acts as a moderator in the association between sleep quality and impulsivity. Importantly, the study did not find similar associations with response inhibition or cognitive impulsivity, indicating that the impact of sleep quality is more pronounced on emotional control. Additionally, the researchers identified pillow comfort as a unique factor influencing sleep quality, independent of age, sex, and income, which could be a promising target for interventions aimed at improving sleep quality and reducing impulsivity in adolescents.",True,False,True,
