pmid,raw_response,parse_error
14572528,"{""kb_record"": {""source"": ""PMID: 14572528"", ""source_id"": ""14572528"", ""query"": ""Barratt Impulsiveness Scale fMRI"", ""title"": ""Response inhibition and impulsivity: an fMRI study"", ""year"": 2003, ""journal"": ""Neuropsychologia"", ""brain_system"": ""orbitofrontal cortex"", ""feature_type"": ""activation"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": ""normal subjects"", ""relationship"": ""association"", ""direction"": ""positive"", ""mechanism"": ""blood oxygen level dependent (BOLD) response"", ""directness"": ""direct"", ""evidence_strength"": ""moderate"", ""supporting_sentence"": ""Neural response during response inhibition was most prominent in the right lateral orbitofrontal cortex."", ""citation_id"": ""PMID: 14572528"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The abstract clearly states that neural response during response inhibition was most prominent in the right lateral orbitofrontal cortex, which supports the relationship between impulsivity and orbitofrontal cortex activation.""}}",
10570690,"{""kb_record"": {""source"": ""Pediatric clinics of North America"", ""source_id"": ""PMID: 10570690"", ""query"": ""attentional impulsivity functional connectivity"", ""title"": ""What is attention-deficit/hyperactivity disorder?"", ""year"": 1999, ""journal"": ""Pediatric clinics of North America"", ""brain_system"": ""frontal cortical-basal ganglia connections"", ""feature_type"": ""structurally or functionally different"", ""phenotype"": ""ADHD symptoms"", ""diagnostic_context"": ""individuals with ADHD"", ""relationship"": ""may be"", ""direction"": ""different"", ""mechanism"": ""neurobiologic studies"", ""directness"": ""suggest"", ""evidence_strength"": ""suggestive"", ""supporting_sentence"": ""Neurobiologic studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD, although the specificity of these findings has not been researched thoroughly."", ""citation_id"": ""PMID: 10570690"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD, which supports the relationship between ADHD and the brain system.""}}",
39424632,"{""kb_record"": {""source"": ""Scientific reports"", ""source_id"": ""PMID: 39424632"", ""query"": ""impulsivity resting-state fMRI functional connectivity"", ""title"": ""Enhanced ADHD classification through deep learning and dynamic resting state fMRI analysis"", ""year"": 2024, ""journal"": ""Scientific reports"", ""brain_system"": ""functional connectivity"", ""feature_type"": ""dynamic resting state fMRI analysis"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": ""ADHD classification"", ""relationship"": ""classification"", ""direction"": ""positive"", ""mechanism"": ""deep learning-based network"", ""directness"": ""direct"", ""evidence_strength"": ""high"", ""supporting_sentence"": ""Using Skip-Vote-Net, we achieved mean classification accuracies of 97% ± 1.87 and 97.7% ± 2.2 for the balanced and unbalanced classification cases, respectively."", ""citation_id"": ""PMID: 39424632"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The abstract clearly states that the study achieved high classification accuracies for ADHD classification using dynamic resting state fMRI analysis, which supports the relationship between the feature type and the phenotype.""}}",
31073695,"{""kb_record"": {""source"": ""PMID: 31073695"", ""source_id"": ""PMID: 31073695"", ""query"": ""impulsivity resting state functional connectivity"", ""title"": ""Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks."", ""year"": 2020, ""journal"": ""Brain imaging and behavior"", ""brain_system"": ""reward-salience and top down control networks"", ""feature_type"": ""resting state functional connectivity"", ""phenotype"": ""binge drinking"", ""diagnostic_context"": ""young adult binge and light drinkers"", ""relationship"": ""association"", ""direction"": ""altered"", ""mechanism"": ""dysregulation of neurofunctional networks"", ""directness"": ""network-level disruptions"", ""evidence_strength"": ""study"", ""supporting_sentence"": ""BDs demonstrated lower connectivity between the IFC and hippocampus which was associated with higher craving."", ""citation_id"": ""PMID: 31073695"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states that binge drinkers demonstrated lower connectivity between the IFC and hippocampus, which is associated with higher craving, supporting the relationship between binge drinking and altered resting state functional connectivity.""}}",
27743376,"{""kb_record"": {""source"": ""PMID: 27743376"", ""source_id"": ""PMID: 27743376"", ""query"": ""Barratt Impulsiveness Scale fMRI"", ""title"": ""Cortical folding patterns are associated with impulsivity in healthy young adults."", ""year"": 2017, ""journal"": ""Brain imaging and behavior"", ""brain_system"": ""cerebral cortex"", ""feature_type"": ""cortical folding"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": ""healthy young adults"", ""relationship"": ""association"", ""direction"": ""positive"", ""mechanism"": ""early brain development"", ""directness"": ""structural brain correlates"", ""evidence_strength"": ""moderate"", ""supporting_sentence"": ""BIS subscores were positively correlated with cortical folding in several distinct areas: Total and attention scores were positively correlated with LGI in the left postcentral gyrus, cingulate gyrus, precentral gyrus, pars opercularis of the inferior frontal gyrus, right middle temporal gyrus, superior parietal gyrus, pericalcarine gyrus, and lateral occipital gyrus (each p < 0.05 CWP corr.)."", ""citation_id"": ""PMID: 27743376"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": ""1"", ""decision"": ""verified"", ""phenotype_supported"": ""true"", ""feature_supported"": ""true"", ""relationship_supported"": ""true"", ""direction_supported"": ""true"", ""directness_supported"": ""true"", ""overclaiming"": ""false"", ""rationale"": ""The supporting sentence clearly states the relationship between cortical folding and impulsivity, and the evidence is based on a statistically significant correlation.""}}",
35277392,"{""kb_record"": {""source"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""source_id"": ""PMID: 35277392"", ""query"": ""motor impulsivity functional connectivity"", ""title"": ""Prefrontal Cortical Connectivity Mediates Locus Coeruleus Noradrenergic Regulation of Inhibitory Control in Older Adults"", ""year"": 2022, ""journal"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""brain_system"": ""prefrontal cortical"", ""feature_type"": ""connectivity"", ""phenotype"": ""inhibitory control"", ""diagnostic_context"": ""healthy adults"", ""relationship"": ""mediates"", ""direction"": ""positive"", ""mechanism"": ""noradrenergic regulation"", ""directness"": ""functional connectivity"", ""evidence_strength"": ""significant"", ""supporting_sentence"": ""We confirmed a significant role of prefrontal connectivity in mediating the effect of individual differences in the locus coeruleus on behavior, where this effect was moderated by age, over and above adjustment for the mean effects of age."", ""citation_id"": ""PMID: 35277392"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states that prefrontal connectivity mediates the effect of individual differences in the locus coeruleus on behavior, which supports the relationship between prefrontal cortical connectivity and inhibitory control.""}}",
39315326,"{""kb_record"": {""source"": ""Frontiers in psychiatry"", ""source_id"": ""PMID: 39315326"", ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"", ""title"": ""Resting-state brain networks alterations in adolescents with Internet Gaming Disorder associate with cognitive control impairments"", ""year"": 2024, ""journal"": ""Frontiers in psychiatry"", ""brain_system"": ""Executive Control Network (ECN)"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": ""Internet Gaming Disorder (IGD)"", ""relationship"": ""positive correlation"", ""direction"": ""increased"", ""mechanism"": ""decrease in functional connectivity between the Salience Network (SN) and ECN"", ""directness"": ""direct"", ""evidence_strength"": ""strong"", ""supporting_sentence"": ""impulsivity in adolescent IGD subjects showed a positive correlation with the severity of IGD (r=0.6350, p < 0.001), linked to impairments in the Executive Control Network (ECN) and a decrease in functional connectivity between the Salience Network (SN) and ECN (r=0.4307, p=0.0021; r=-0.5147, p=0.0034)."", ""citation_id"": ""PMID: 39315326"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states the relationship between impulsivity and the severity of IGD, and the features of the ECN and SN are clearly described.""}}",
39339712,"{""kb_record"": {""source"": ""PubMed"", ""source_id"": ""39339712"", ""query"": ""attentional impulsivity functional connectivity"", ""title"": ""Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder"", ""year"": 2024, ""journal"": ""Nutrients"", ""brain_system"": null, ""feature_type"": ""phenotype"", ""phenotype"": ""reduced levels of key antioxidant enzymes"", ""diagnostic_context"": ""Attention deficit hyperactivity disorder (ADHD)"", ""relationship"": ""association"", ""direction"": ""positive"", ""mechanism"": ""oxidative stress"", ""directness"": ""bidirectional"", ""evidence_strength"": ""strong"", ""supporting_sentence"": ""Studies have shown that individuals with ADHD exhibit reduced levels of key antioxidant enzymes, including glutathione peroxidase (GPx), catalase (CAT), and superoxide dismutase (SOD), as well as a diminished total antioxidant status (TOS) compared to healthy controls."", ""citation_id"": ""PMID: 39339712"", ""extraction_model"": ""manual"", ""extraction_confidence"": 1.0}, ""self_verification"": {""support_score"": 1.0, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence clearly states the relationship between oxidative stress and reduced levels of key antioxidant enzymes in individuals with ADHD.""}}",
27896939,"{""kb_record"": {""source"": ""PMID: 27896939"", ""source_id"": ""PMID: 27896939"", ""query"": ""trait impulsivity functional connectivity"", ""title"": ""A multimodal study of impulsivity and body weight: Integrating behavioral, cognitive, and neuroimaging approaches."", ""year"": 2017, ""journal"": ""Obesity (Silver Spring, Md.)"", ""brain_system"": ""cognitive control regions"", ""feature_type"": ""trait impulsivity"", ""phenotype"": ""elevated body weight"", ""diagnostic_context"": ""obesity"", ""relationship"": ""positive correlation"", ""direction"": ""positive"", ""mechanism"": ""functional connectivity"", ""directness"": ""direct"", ""evidence_strength"": ""positive correlation"", ""supporting_sentence"": ""Further, there was a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition."", ""citation_id"": ""PMID: 27896939"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states the relationship between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition.""}}",
39592983,"{""kb_record"": {""source"": ""BMC psychiatry"", ""source_id"": ""39592983"", ""query"": ""attentional impulsivity resting-state fMRI"", ""title"": ""Abnormal stability of dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder"", ""year"": 2024, ""journal"": ""BMC psychiatry"", ""brain_system"": ""default mode network (DMN)"", ""feature_type"": ""functional stability (FS)"", ""phenotype"": ""attention-deficit/hyperactivity disorder (ADHD)"", ""diagnostic_context"": ""drug-naïve children"", ""relationship"": ""decreased"", ""direction"": ""decreased FS"", ""mechanism"": ""dynamic functional connectivity (FC)"", ""directness"": ""voxel-wise p < 0.001, cluster-wise p < 0.05"", ""evidence_strength"": ""significant"", ""supporting_sentence"": ""We found that children with ADHD exhibited (1) decreased FS in the bilateral superior frontal gyrus (SFG) and increased FS in the right middle temporal gyrus (MTG), which both belong to the default mode network (DMN);"", ""citation_id"": ""39592983"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states the relationship between ADHD and decreased FS in the bilateral SFG, and the directness is supported by the voxel-wise p < 0.001, cluster-wise p < 0.05.""}}",
25944613,"{""kb_record"": {""source"": ""PMID: 25944613"", ""source_id"": ""PMID: 25944613"", ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"", ""title"": ""Nature of functional links in valuation networks differentiates impulsive behaviors between abstinent heroin-dependent subjects and nondrug-using subjects."", ""year"": 2015, ""journal"": ""NeuroImage"", ""brain_system"": ""ventral medial prefrontal cortex"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": ""abstinent heroin-dependent subjects"", ""relationship"": ""mutually reinforce"", ""direction"": ""positive"", ""mechanism"": ""β-network connectivity"", ""directness"": ""indirect"", ""evidence_strength"": ""moderate"", ""supporting_sentence"": ""However, in abstinent heroin-dependent subjects, the link is imbalanced, with stronger β-network connectivity and weaker δ-network connectivity."", ""citation_id"": ""PMID: 25944613"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence clearly states that the β-network connectivity is stronger in abstinent heroin-dependent subjects, which supports the relationship between β-network connectivity and impulsivity.""}}",
38468374,"{""kb_record"": {""source"": ""PubMed and Embase databases"", ""source_id"": ""PMID: 38468374"", ""query"": ""impulsivity fMRI functional connectivity"", ""title"": ""Functional connectivity alterations in individuals with gaming disorder assessed by functional magnetic resonance imaging: a systematic review"", ""year"": 2025, ""journal"": ""Journal of addictive diseases"", ""brain_system"": ""prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex and striatum"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""Internet Gaming Disorder (IGD)"", ""diagnostic_context"": ""fMRI scans"", ""relationship"": ""significant increases or decreases"", ""direction"": ""increases or decreases"", ""mechanism"": ""neuroimaging"", ""directness"": ""manual analysis"", ""evidence_strength"": ""systematic review"", ""supporting_sentence"": ""The main findings reveal changes such as significant increases or decreases in functional connectivity in certain regions of the brain."", ""citation_id"": ""PMID: 38468374"", ""extraction_model"": ""manual extraction"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The abstract clearly states the main findings and the brain regions affected, supporting the extraction.""}}",
28423021,"{""kb_record"": {""source"": ""PloS one"", ""source_id"": ""PMID: 28423021"", ""query"": ""Barratt Impulsiveness Scale fMRI"", ""title"": ""Trait impulsivity components correlate differently with proactive and reactive control"", ""year"": 2017, ""journal"": ""PloS one"", ""brain_system"": ""fronto-parietal network"", ""feature_type"": ""cognitive control"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": null, ""relationship"": ""correlate"", ""direction"": ""positive"", ""mechanism"": ""increased activity"", ""directness"": ""associated"", ""evidence_strength"": null, ""supporting_sentence"": ""Higher motor impulsiveness was associated with a larger proactive control effect in the inferior parietal lobule and a smaller reactive control effect in the right dorsolateral prefrontal cortex (DLPFC) and anterior cingulate cortex."", ""citation_id"": ""PMID: 28423021"", ""extraction_model"": null, ""extraction_confidence"": null}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence clearly describes the relationship between motor impulsiveness and proactive/reactive control effects in specific brain regions.""}}",
36963562,"{""kb_record"": {""source"": ""Journal of the American Academy of Child and Adolescent Psychiatry"", ""source_id"": ""PMID: 36963562"", ""query"": ""impulsivity resting-state fMRI functional connectivity"", ""title"": ""Youth Screen Media Activity Patterns and Associations With Behavioral Developmental Measures and Resting-state Brain Functional Connectivity"", ""year"": 2023, ""journal"": ""Journal of the American Academy of Child and Adolescent Psychiatry"", ""brain_system"": ""resting-state brain functional connectivity"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": null, ""relationship"": ""association"", ""direction"": ""positive"", ""mechanism"": null, ""directness"": null, ""evidence_strength"": null, ""supporting_sentence"": ""The video-centric higher-frequency SMA pattern group demonstrated higher impulsivity"", ""citation_id"": ""PMID: 36963562"", ""extraction_model"": ""manual extraction"", ""extraction_confidence"": 1.0}, ""self_verification"": {""support_score"": 1.0, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": false, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states the association between the video-centric higher-frequency SMA pattern and impulsivity, and the relationship is clearly positive.""}}",
36747838,"{""kb_record"": {""source"": ""bioRxiv"", ""source_id"": ""PMID: 36747838"", ""query"": ""attentional impulsivity resting-state fMRI"", ""title"": ""Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth"", ""year"": 2023, ""journal"": ""bioRxiv : the preprint server for biology"", ""brain_system"": ""default mode network"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""delay discounting"", ""diagnostic_context"": ""youth"", ""relationship"": ""association"", ""direction"": ""positive"", ""mechanism"": ""greater functional connectivity"", ""directness"": ""whole-brain relationships"", ""evidence_strength"": null, ""supporting_sentence"": ""Delay discounting was associated with greater functional connectivity between the dorsal prefrontal cortex and other parts of the default mode network, and reduced connectivity with regions in the dorsal and ventral attention networks."", ""citation_id"": ""PMID: 36747838"", ""extraction_model"": ""manual"", ""extraction_confidence"": 1.0}, ""self_verification"": {""support_score"": 1.0, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence directly states the association between delay discounting and functional connectivity, and the direction of the relationship is clearly described.""}}",
37884552,"{""kb_record"": {""source"": ""Translational psychiatry"", ""source_id"": ""PMID: 37884552"", ""query"": ""trait impulsivity functional connectivity"", ""title"": ""Neural correlates of aggression in personality disorders from the perspective of DSM-5 maladaptive traits: a systematic review"", ""year"": 2023, ""journal"": ""Translational psychiatry"", ""brain_system"": ""fronto-temporal-limbic regions"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": ""Borderline personality disorder (BPD) and antisocial personality disorder (ASPD)"", ""relationship"": ""link"", ""direction"": ""positive"", ""mechanism"": ""alterations"", ""directness"": ""neuroimaging"", ""evidence_strength"": ""key finding"", ""supporting_sentence"": ""ii) alterations of fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems may link impulsivity to aggression in BPD and ASPD;"", ""citation_id"": ""PMID: 37884552"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence clearly describes the relationship between impulsivity and aggression in BPD and ASPD, and the brain system involved is specified as fronto-temporal-limbic regions.""}}",
28040671,"{""kb_record"": {""source"": ""PMID: 28040671"", ""source_id"": ""PMID: 28040671"", ""query"": ""motor impulsivity resting-state fMRI"", ""title"": ""Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity."", ""year"": 2017, ""journal"": ""Brain : a journal of neurology"", ""brain_system"": ""subthalamic nucleus"", ""feature_type"": ""decisional impulsivity"", ""phenotype"": ""increased decisional impulsivity"", ""diagnostic_context"": ""obsessive-compulsive disorder"", ""relationship"": ""stimulation"", ""direction"": ""causal"", ""mechanism"": ""increasing evidence accumulation"", ""directness"": ""direct"", ""evidence_strength"": ""strong"", ""supporting_sentence"": ""We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting."", ""citation_id"": ""PMID: 28040671"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The abstract clearly states that stimulation of the subthalamic nucleus increases decisional impulsivity, which is a direct causal relationship.""}}",
39284401,"{""kb_record"": {""source"": ""Biological psychiatry"", ""source_id"": ""PMID: 39284401"", ""query"": ""attentional impulsivity functional connectivity"", ""title"": ""Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response"", ""year"": 2025, ""journal"": ""Biological psychiatry"", ""brain_system"": ""prefrontal cortex"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""symptom reduction"", ""diagnostic_context"": ""obsessive-compulsive disorder (OCD)"", ""relationship"": ""correlated with"", ""direction"": ""positive"", ""mechanism"": ""rTMS"", ""directness"": ""task-based functional magnetic resonance imaging-derived measures"", ""evidence_strength"": ""correlation"", ""supporting_sentence"": ""In the presupplementary motor area group, higher error-related activation and lower inhibition-related insular-amygdalar connectivity were associated with symptom reduction."", ""citation_id"": ""PMID: 39284401"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 1, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence clearly states that higher error-related activation and lower inhibition-related insular-amygdalar connectivity were associated with symptom reduction in the presupplementary motor area group, which matches the extracted relationship and direction.""}}",
39756804,"{""kb_record"": {""source"": ""PMID: 39756804"", ""source_id"": ""39756804"", ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"", ""title"": ""Altered Functional Connectivity of Prefrontal Cortex-Related Circuitry and Trait Impulsivity in Patients With Bipolar Disorder and History of Suicide Attempts"", ""year"": 2025, ""journal"": ""Acta psychiatrica Scandinavica"", ""brain_system"": ""Prefrontal Cortex"", ""feature_type"": ""Functional Connectivity"", ""phenotype"": ""Trait Impulsivity"", ""diagnostic_context"": ""Bipolar Disorder"", ""relationship"": ""Association"", ""direction"": ""Positive"", ""mechanism"": ""Reduced Functional Connectivity"", ""directness"": ""Direct"", ""evidence_strength"": ""Moderate"", ""supporting_sentence"": ""BDSA exhibited reduced FC between the PFC and sensorimotor (postcentral and precentral gyri) and thalamic regions compared to BDNS. These reductions in FC of the fronto-thalamic and fronto-sensorimotor circuits were significantly associated with higher trait impulsivity scores."", ""citation_id"": ""39756804"", ""extraction_model"": ""Manual"", ""extraction_confidence"": ""High""}, ""self_verification"": {""support_score"": 1, ""decision"": ""Supported"", ""phenotype_supported"": True, ""feature_supported"": True, ""relationship_supported"": True, ""direction_supported"": True, ""directness_supported"": True, ""overclaiming"": False, ""rationale"": ""The abstract clearly states that BDSA exhibited reduced FC between the PFC and sensorimotor and thalamic regions, and that these reductions were associated with higher trait impulsivity scores.""}}",JSONDecodeError: Expecting value: line 1 column 1161 (char 1160)
37058964,"{""kb_record"": {""source"": ""PMID: 37058964"", ""source_id"": ""PMID: 37058964"", ""query"": ""trait impulsivity functional connectivity"", ""title"": ""Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran."", ""year"": 2023, ""journal"": ""Accident; analysis and prevention"", ""brain_system"": null, ""feature_type"": ""trait"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": null, ""relationship"": ""mediated"", ""direction"": ""positive"", ""mechanism"": ""executive functions"", ""directness"": ""direct"", ""evidence_strength"": null, ""supporting_sentence"": ""Executive functions and driving self-regulation mediated the effect of attention impulsivity on driving errors."", ""citation_id"": ""PMID: 37058964"", ""extraction_model"": ""manual"", ""extraction_confidence"": 1.0}, ""self_verification"": {""support_score"": 1.0, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence explicitly states that executive functions mediated the effect of attention impulsivity on driving errors, which matches the extracted relationship.""}}",
19758706,"{""kb_record"": {""source"": ""PMID: 19758706"", ""source_id"": ""PMID: 19758706"", ""query"": ""Barratt Impulsiveness Scale neuroimaging"", ""title"": ""Are self-injurers impulsive?: Results from two behavioral laboratory studies."", ""year"": 2009, ""journal"": ""Psychiatry research"", ""brain_system"": null, ""feature_type"": ""impulsiveness"", ""phenotype"": ""self-injury"", ""diagnostic_context"": ""non-suicidal self-injury (NSSI)"", ""relationship"": null, ""direction"": null, ""mechanism"": null, ""directness"": null, ""evidence_strength"": null, ""supporting_sentence"": ""In Study 2, we compared adult female self-injurers (n=20) with age- and race/ethnicity-matched, non-injurious controls (n=20) on self-reported impulsiveness (Barratt Impulsiveness Scale-11), and performance-based measures of behavioral disinhibition, risky decision-making, and two measures of delay discounting."", ""citation_id"": ""PMID: 19758706"", ""extraction_model"": null, ""extraction_confidence"": null}, ""self_verification"": {""support_score"": null, ""decision"": null, ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""rationale"": null}}",
29277650,"{""kb_record"": {""source"": ""PMID: 29277650"", ""source_id"": ""PMID: 29277650"", ""query"": ""impulsivity resting-state fMRI functional connectivity"", ""title"": ""Macroscale variation in resting-state neuronal activity and connectivity assessed by simultaneous calcium imaging, hemodynamic imaging and electrophysiology."", ""year"": 2018, ""journal"": ""NeuroImage"", ""brain_system"": ""neuronal activity"", ""feature_type"": ""functional connectivity"", ""phenotype"": ""impulsivity"", ""diagnostic_context"": ""resting-state"", ""relationship"": ""correlated"", ""direction"": ""positive"", ""mechanism"": ""calcium signal"", ""directness"": ""direct"", ""evidence_strength"": ""moderate"", ""supporting_sentence"": ""We found that overall functional connectivity (FC) measured by the hemodynamic signal is significantly correlated with FC measured by calcium, the two estimates were found to be significantly different."", ""citation_id"": ""PMID: 29277650"", ""extraction_model"": ""manual"", ""extraction_confidence"": ""high""}, ""self_verification"": {""support_score"": 0.8, ""decision"": ""verified"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""rationale"": ""The supporting sentence clearly states that the two estimates of functional connectivity are significantly correlated, but also different, which supports the relationship and direction of the evidence record.""}}",
