record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
23,14572528,Response inhibition and impulsivity: an fMRI study.,2003,Neuropsychologia,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Aggressive, suicidal and violent behaviour have been associated with impulsive personality and difficulty in inhibiting responses.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific behavior),behavior,,"The sentence associates impulsivity with specific behaviors (aggressive, suicidal, and violent), but it does not directly support the general impulsivity claim. To revise, the phenotype could be made more specific.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": ""partially"", ""feature_supported"": null, ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific behavior)"", ""corrected_feature_type"": ""behavior"", ""rationale"": ""The sentence associates impulsivity with specific behaviors (aggressive, suicidal, and violent), but it does not directly support the general impulsivity claim. To revise, the phenotype could be made more specific.""}"
24,10570690,What is attention-deficit/hyperactivity disorder?,1999,Pediatric clinics of North America,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,,unclear,0.5,"Neurobiologic studies suggest that the circuitry involving frontal cortical-basal ganglia connections may be structurally or functionally different in individuals with ADHD, although the specificity of these findings has not been researched thoroughly.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,attentional impulsivity,,,"The sentence suggests an association between ADHD and functional connectivity in the frontal cortical-basal ganglia connections, but it does not explicitly mention attentional impulsivity. Therefore, the claim needs to be revised to be more specific.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""attentional impulsivity"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence suggests an association between ADHD and functional connectivity in the frontal cortical-basal ganglia connections, but it does not explicitly mention attentional impulsivity. Therefore, the claim needs to be revised to be more specific.""}"
25,39424632,Enhanced ADHD classification through deep learning and dynamic resting state fMRI analysis.,2024,Scientific reports,impulsivity resting-state fMRI functional connectivity,unknown,dynamic connectivity,impulsivity (general),Attention Deficit Hyperactivity Disorder (ADHD),associated_with,unclear,,unclear,0.8,Resting-state functional connectivity analysis has emerged as a promising approach for ADHD classification using resting-state functional magnetic resonance imaging (rs-fMRI),yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general) in the context of Attention Deficit Hyperactivity Disorder (ADHD),,,"The sentence mentions dynamic connectivity, which aligns with the feature_type, but it does not explicitly state that this connectivity is associated with impulsivity. The sentence only suggests that dynamic connectivity analysis can be used for ADHD classification, not necessarily with impulsivity.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""dynamic connectivity"", ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general) in the context of Attention Deficit Hyperactivity Disorder (ADHD)"", ""corrected_feature_type"": null, ""rationale"": ""The sentence mentions dynamic connectivity, which aligns with the feature_type, but it does not explicitly state that this connectivity is associated with impulsivity. The sentence only suggests that dynamic connectivity analysis can be used for ADHD classification, not necessarily with impulsivity.""}"
26,31073695,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.,2020,Brain imaging and behavior,impulsivity resting state functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,Binge drinking is associated with altered resting state functional connectivity of reward-salience and top down control networks.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that binge drinking is associated with altered functional connectivity, which supports the claim of an association between impulsivity (general) and functional connectivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": ""direct"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that binge drinking is associated with altered functional connectivity, which supports the claim of an association between impulsivity (general) and functional connectivity.""}"
27,27743376,Cortical folding patterns are associated with impulsivity in healthy young adults.,2017,Brain imaging and behavior,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,"BIS subscores were positively correlated with cortical folding in several distinct areas: Total and attention scores were positively correlated with LGI in the left postcentral gyrus, cingulate gyrus, precentral gyrus, pars opercularis of the inferior frontal gyrus, right middle temporal gyrus, superior parietal gyrus, pericalcarine gyrus, and lateral occipital gyrus.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,,,,"The sentence directly states that BIS subscores (a measure of impulsivity) are positively correlated with cortical folding in several distinct areas. The areas mentioned are associated with functional connectivity (cortical folding), and the correlation is in the direction of higher BIS scores being associated with higher cortical folding.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""yes"", ""feature_supported"": ""yes"", ""relationship_supported"": ""yes"", ""direction_supported"": ""yes"", ""directness_supported"": ""yes"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that BIS subscores (a measure of impulsivity) are positively correlated with cortical folding in several distinct areas. The areas mentioned are associated with functional connectivity (cortical folding), and the correlation is in the direction of higher BIS scores being associated with higher cortical folding.""}"
28,35277392,Prefrontal Cortical Connectivity Mediates Locus Coeruleus Noradrenergic Regulation of Inhibitory Control in Older Adults.,2022,The Journal of neuroscience : the official journal of the Society for Neuroscience,motor impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,modulates,unclear,0.7,Noradrenergic psychopharmacological studies indicate noradrenergic modulation of prefrontal and frontostriatal stopping-circuits in association with behavioral change.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,inhibitory control,,,"The sentence mentions 'behavioral change', but the extracted claim is 'impulsivity (general)', which is a broader term. The sentence seems to be more specifically about 'inhibitory control'.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""inhibitory control"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions 'behavioral change', but the extracted claim is 'impulsivity (general)', which is a broader term. The sentence seems to be more specifically about 'inhibitory control'.""}"
29,39315326,Resting-state brain networks alterations in adolescents with Internet Gaming Disorder associate with cognitive control impairments.,2024,Frontiers in psychiatry,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,attentional impulsivity,Internet Gaming Disorder,associates with,unclear,unclear,unclear,0.7,"In comparison to the control group, impulsivity in adolescent IGD subjects showed a positive correlation with the severity of IGD (r=0.6350, p < 0.001), linked to impairments in the Executive Control Network (ECN) and a decrease in functional connectivity between the Salience Network (SN) and ECN.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,attentional impulsivity,,,"The sentence directly states a correlation between impulsivity (a form of attentional impulsivity, as per the claim) and the severity of Internet Gaming Disorder, and further mentions a decrease in functional connectivity between the Salience Network and Executive Control Network, which is a feature-type association.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associates with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""attentional impulsivity"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a correlation between impulsivity (a form of attentional impulsivity, as per the claim) and the severity of Internet Gaming Disorder, and further mentions a decrease in functional connectivity between the Salience Network and Executive Control Network, which is a feature-type association.""}"
30,39339712,Investigating the Impact of Nutrition and Oxidative Stress on Attention Deficit Hyperactivity Disorder.,2024,Nutrients,attentional impulsivity functional connectivity,unknown,functional connectivity,attentional impulsivity,unknown,associated_with,unclear,oxidative stress,unclear,0.7,"Individuals with ADHD exhibit reduced levels of key antioxidant enzymes, including glutathione peroxidase (GPx), catalase (CAT), and superoxide dismutase (SOD), as well as a diminished total antioxidant status (TOS) compared to healthy controls.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence does not provide evidence for the specific phenotype 'attentional impulsivity' or the feature 'functional connectivity'. It only mentions reduced levels of antioxidant enzymes and total antioxidant status in individuals with ADHD compared to healthy controls, which does not directly support the claim about the association between attentional impulsivity and functional connectivity.",," {""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide evidence for the specific phenotype 'attentional impulsivity' or the feature 'functional connectivity'. It only mentions reduced levels of antioxidant enzymes and total antioxidant status in individuals with ADHD compared to healthy controls, which does not directly support the claim about the association between attentional impulsivity and functional connectivity.""}"
31,27896939,"A multimodal study of impulsivity and body weight: Integrating behavioral, cognitive, and neuroimaging approaches.",2017,"Obesity (Silver Spring, Md.)",trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,BMI was positively associated with functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (response inhibition),functional connectivity,,"The sentence mentions a specific type of impulsivity (response inhibition) and a specific functional connectivity, but it does not directly state that the connectivity is associated with general impulsivity. However, it can be inferred that there might be an association between general impulsivity and the specific functional connectivity mentioned in the sentence.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": ""partially"", ""feature_supported"": ""partially"", ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (response inhibition)"", ""corrected_feature_type"": ""functional connectivity"", ""corrected_direction"": null, ""rationale"": ""The sentence mentions a specific type of impulsivity (response inhibition) and a specific functional connectivity, but it does not directly state that the connectivity is associated with general impulsivity. However, it can be inferred that there might be an association between general impulsivity and the specific functional connectivity mentioned in the sentence.""}"
32,39592983,Abnormal stability of dynamic functional architecture in drug-naïve children with attention-deficit/hyperactivity disorder.,2024,BMC psychiatry,attentional impulsivity resting-state fMRI,unknown,dynamic connectivity,attentional impulsivity,attention-deficit/hyperactivity disorder,associated_with,unclear,,direct,0.8,"We found that children with ADHD exhibited decreased FS in the bilateral superior frontal gyrus (SFG) and increased FS in the right middle temporal gyrus (MTG), which both belong to the default mode network (DMN).",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,attentional impulsivity (potentially associated with),,,"The sentence does not explicitly state that the decreased and increased functional stability (FS) in the SFG and MTG are associated with attentional impulsivity. However, it is reasonable to infer that these changes in dynamic connectivity might be related to the phenotype of attentional impulsivity in children with ADHD.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""dynamic connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""attentional impulsivity (potentially associated with)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not explicitly state that the decreased and increased functional stability (FS) in the SFG and MTG are associated with attentional impulsivity. However, it is reasonable to infer that these changes in dynamic connectivity might be related to the phenotype of attentional impulsivity in children with ADHD.""}"
33,25944613,Nature of functional links in valuation networks differentiates impulsive behaviors between abstinent heroin-dependent subjects and nondrug-using subjects.,2015,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,influence,direct,0.8,"Through functional connectivity with the ventral medial prefrontal cortex, the δ-network (regions of the executive control system, such as the dorsolateral prefrontal cortex) and the β-network (regions of the reward system involved in the mesocorticolimbic pathway), jointly influence impulsivity measured by the Barratt impulsiveness scale scores.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,,,,"The sentence directly states that the δ-network and β-network, through their functional connectivity with the ventral medial prefrontal cortex, influence impulsivity.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the δ-network and β-network, through their functional connectivity with the ventral medial prefrontal cortex, influence impulsivity.""}"
34,38468374,Functional connectivity alterations in individuals with gaming disorder assessed by functional magnetic resonance imaging: a systematic review.,2025,Journal of addictive diseases,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,Internet Gaming Disorder,associated_with,unclear,,unclear,0.7,The main findings reveal changes such as significant increases or decreases in functional connectivity in certain regions of the brain.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,Internet Gaming Disorder,functional connectivity,,"The sentence mentions changes in functional connectivity in certain regions of the brain, which partially supports the claim of an association between the phenotype (Internet Gaming Disorder) and the feature type (functional connectivity). However, the sentence does not specify the direction of the association, so the direction and directness fields remain unsupported.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""partially"", ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Internet Gaming Disorder"", ""corrected_feature_type"": ""functional connectivity"", ""corrected_direction"": null, ""rationale"": ""The sentence mentions changes in functional connectivity in certain regions of the brain, which partially supports the claim of an association between the phenotype (Internet Gaming Disorder) and the feature type (functional connectivity). However, the sentence does not specify the direction of the association, so the direction and directness fields remain unsupported.""}"
35,28423021,Trait impulsivity components correlate differently with proactive and reactive control.,2017,PloS one,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,direct,0.8,Brain activity was associated with impulsivity scores.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,yes,unclear,yes,unclear,unclear,unclear,impulsivity (general),brain activity,,"The sentence mentions 'impulsivity scores' and 'brain activity', which partially supports the claim. However, the sentence does not specify the type of brain activity (functional connectivity) or the direction of the correlation.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": ""yes"", ""feature_supported"": ""partially"", ""relationship_supported"": ""yes"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": ""brain activity"", ""corrected_direction"": null, ""rationale"": ""The sentence mentions 'impulsivity scores' and 'brain activity', which partially supports the claim. However, the sentence does not specify the type of brain activity (functional connectivity) or the direction of the correlation.""}"
36,36963562,Youth Screen Media Activity Patterns and Associations With Behavioral Developmental Measures and Resting-state Brain Functional Connectivity.,2023,Journal of the American Academy of Child and Adolescent Psychiatry,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,unclear,0.7,"Compared with the lower-frequency SMA pattern group, the video-centric higher-frequency SMA pattern group showed higher impulsivity.",yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,,,,"The sentence directly states that the higher-frequency SMA pattern group shows higher impulsivity compared to the lower-frequency group, supporting the claim of an association between the general impulsivity phenotype and functional connectivity feature.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the higher-frequency SMA pattern group shows higher impulsivity compared to the lower-frequency group, supporting the claim of an association between the general impulsivity phenotype and functional connectivity feature.""}"
37,36747838,Individual Differences in Delay Discounting are Associated with Dorsal Prefrontal Cortex Connectivity in Youth.,2023,bioRxiv : the preprint server for biology,attentional impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,Delay discounting was associated with patterns of connectivity emanating from the left dorsal prefrontal cortex.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly mentions a relationship between delay discounting (a measure of impulsivity) and functional connectivity, and specifies that this relationship is associated with patterns emanating from the left dorsal prefrontal cortex.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions a relationship between delay discounting (a measure of impulsivity) and functional connectivity, and specifies that this relationship is associated with patterns emanating from the left dorsal prefrontal cortex.""}"
38,37884552,Neural correlates of aggression in personality disorders from the perspective of DSM-5 maladaptive traits: a systematic review.,2023,Translational psychiatry,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),DSM-5 maladaptive traits,associated_with,unclear,"altered interplay between prefrontal and subcortical regions, alterations of fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems",unclear,0.7,alterations of fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems may link impulsivity to aggression in BPD and ASPD,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specifically in BPD and ASPD),"functional connectivity (specifically in fronto-temporal-limbic regions, serotonergic, and endocannabinoid signaling systems)",,"The sentence does not explicitly state the association between the general impulsivity phenotype and the specified feature type, but it does suggest a link between the mentioned features and impulsivity in BPD and ASPD.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""partially"", ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specifically in BPD and ASPD)"", ""corrected_feature_type"": ""functional connectivity (specifically in fronto-temporal-limbic regions, serotonergic, and endocannabinoid signaling systems)"", ""rationale"": ""The sentence does not explicitly state the association between the general impulsivity phenotype and the specified feature type, but it does suggest a link between the mentioned features and impulsivity in BPD and ASPD.""}"
39,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),obsessive-compulsive disorder,associated_with,higher,stimulation,direct,0.8,We show that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,decisional impulsivity,functional connectivity with the subthalamic nucleus,,"The sentence suggests a causal relationship between stimulation of the subthalamic nucleus and increased decisional impulsivity, but it does not explicitly state that this is associated with functional connectivity. Additionally, the sentence does not provide information about the direction or directness of the association.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""decisional impulsivity"", ""corrected_feature_type"": ""functional connectivity with the subthalamic nucleus"", ""rationale"": ""The sentence suggests a causal relationship between stimulation of the subthalamic nucleus and increased decisional impulsivity, but it does not explicitly state that this is associated with functional connectivity. Additionally, the sentence does not provide information about the direction or directness of the association.""}"
40,39284401,"Transcranial Magnetic Stimulation-Induced Plasticity Improving Cognitive Control in Obsessive-Compulsive Disorder, Part II: Task-Based Neural Predictors of Treatment Response.",2025,Biological psychiatry,attentional impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),obsessive-compulsive disorder,associated_with,unclear,unknown,indirect,0.7,Higher activation in several task-relevant regions during planning and response inhibition and lower error-related activation corresponded with better short-term clinical improvement.,yes,,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,response inhibition (specific),,,"The sentence mentions 'planning' and 'response inhibition', but the claim is for 'impulsivity (general)', which is a broader concept. To align with the evidence, the phenotype should be more specific, such as 'response inhibition'.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""response inhibition (specific)"", ""corrected_feature_type"": null, ""rationale"": ""The sentence mentions 'planning' and 'response inhibition', but the claim is for 'impulsivity (general)', which is a broader concept. To align with the evidence, the phenotype should be more specific, such as 'response inhibition'.""}"
41,39756804,Altered Functional Connectivity of Prefrontal Cortex-Related Circuitry and Trait Impulsivity in Patients With Bipolar Disorder and History of Suicide Attempts.,2025,Acta psychiatrica Scandinavica,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),Bipolar Disorder,associated_with,unclear,,unclear,0.8,BDSA had higher trait impulsivity than BDNS and the controls. BDSA exhibited reduced FC between the PFC and sensorimotor (postcentral and precentral gyri) and thalamic regions compared to BDNS.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence clearly states that BDSA, a group of patients with Bipolar Disorder and a history of suicide attempts, had higher trait impulsivity than BDNS and the controls. It also mentions reduced functional connectivity between the PFC and sensorimotor (postcentral and precentral gyri) and thalamic regions in BDSA compared to BDNS, which is associated with the impulsivity phenotype.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""general impulsivity"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated_with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states that BDSA, a group of patients with Bipolar Disorder and a history of suicide attempts, had higher trait impulsivity than BDNS and the controls. It also mentions reduced functional connectivity between the PFC and sensorimotor (postcentral and precentral gyri) and thalamic regions in BDSA compared to BDNS, which is associated with the impulsivity phenotype.""}"
42,37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.,2023,Accident; analysis and prevention,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,mediatory role of cognitive and self-regulatory capacities,unclear,0.8,"The dual-process model of risky driving (Lazuras, Rowe, Poulter, Powell, & Ypsilanti, 2019) suggested that regulatory processes mediate the effect of impulsivity on risky driving.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific to risky driving),cognitive and self-regulatory capacities,,"The sentence suggests an association between impulsivity and risky driving, but it does not specify that the impulsivity is general. Also, it mentions cognitive and self-regulatory capacities as the mediators, but the claim does not specify the feature type.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": ""partially"", ""feature_supported"": null, ""relationship_supported"": ""partially"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific to risky driving)"", ""corrected_feature_type"": ""cognitive and self-regulatory capacities"", ""corrected_direction"": null, ""rationale"": ""The sentence suggests an association between impulsivity and risky driving, but it does not specify that the impulsivity is general. Also, it mentions cognitive and self-regulatory capacities as the mediators, but the claim does not specify the feature type.""}"
43,19758706,Are self-injurers impulsive?: Results from two behavioral laboratory studies.,2009,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.3,Common clinical wisdom suggests that people who engage in self-injury are impulsive.,yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (self-injury),behavioral,,"The sentence suggests a relationship between self-injury and impulsivity, but it does not specify the type of impulsivity or the feature being measured. To support the extracted claim, the evidence should provide details about the specific impulsivity phenotype and feature being studied.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (self-injury)"", ""corrected_feature_type"": ""behavioral"", ""corrected_direction"": null, ""rationale"": ""The sentence suggests a relationship between self-injury and impulsivity, but it does not specify the type of impulsivity or the feature being measured. To support the extracted claim, the evidence should provide details about the specific impulsivity phenotype and feature being studied.""}"
44,29277650,"Macroscale variation in resting-state neuronal activity and connectivity assessed by simultaneous calcium imaging, hemodynamic imaging and electrophysiology.",2018,NeuroImage,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,unknown,unknown,associated_with,unclear,,background,0.5,"We found that this relationship varied across brain regions in a way that is consistent across animals, with delays increasing by600 ms towards posterior cortical regions.",yes,,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,Resting-state neuronal activity,,,"The sentence mentions a relationship between functional connectivity (delay) and brain regions, which is consistent across animals. However, it does not specify the exact phenotype (resting-state neuronal activity) and the direction of the relationship is unclear.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity (delay)"", ""relationship_supported"": ""associated_with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Resting-state neuronal activity"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence mentions a relationship between functional connectivity (delay) and brain regions, which is consistent across animals. However, it does not specify the exact phenotype (resting-state neuronal activity) and the direction of the relationship is unclear.""}"
