record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
6,37887440,"Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk.",2023,"Behavioral sciences (Basel, Switzerland)",impulsivity resting-state fMRI functional connectivity,,functional connectivity,unknown,,association,unclear,,unclear,,"Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,Alcohol Use Disorder,,unclear,"The sentence mentions a group difference between individuals with and without Alcohol Use Disorder, but it does not explicitly state a specific phenotype-feature association. However, the mention of 'functional connectivity' supports the feature type.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Alcohol Use Disorder"", ""corrected_direction"": ""unclear"", ""rationale"": ""The sentence mentions a group difference between individuals with and without Alcohol Use Disorder, but it does not explicitly state a specific phenotype-feature association. However, the mention of 'functional connectivity' supports the feature type.""}"
7,38468374,Functional connectivity alterations in individuals with gaming disorder assessed by functional magnetic resonance imaging: a systematic review.,2025,Journal of addictive diseases,impulsivity fMRI functional connectivity,"prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex, striatum",functional connectivity,unknown,,changes,unclear,,unclear,,"Conclusion, the brain regions with the most significant changes in functional connectivity in individuals with IGD symptoms are the prefrontal cortex, fronto-parietal regions, frontal gyrus, insula lobe, cingulate cortex and striatum.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that the functional connectivity changes in the specified brain regions occur in individuals with IGD symptoms, supporting the claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""IGD symptoms"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""changes"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the functional connectivity changes in the specified brain regions occur in individuals with IGD symptoms, supporting the claim.""}"
8,32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity fMRI functional connectivity,"['Default Mode Network (DMN)', 'Cognitive Control Network (CCN)']",functional connectivity,unknown,,['Associated with'],higher,,unclear,,"We found that increased within-network connectivity through central and left DMN was associated with increased memory performance. Additionally, decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes was associated with increased cognitive performance.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that increased within-network connectivity through central and left DMN is associated with increased memory performance, and decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes is associated with increased cognitive performance. However, the directness is unclear as it does not specify whether the associations are causal or correlational.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""memory"", ""feature_supported"": ""within-network connectivity through central and left DMN, connectivity between posterior parietal CCN and DMN nodes, connectivity between left and right dorsolateral prefrontal nodes"", ""relationship_supported"": ""['Associated with']"", ""direction_supported"": ""higher"", ""directness_supported"": ""unclear"", ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that increased within-network connectivity through central and left DMN is associated with increased memory performance, and decreased connectivity between posterior parietal CCN and DMN nodes and decreased connectivity between left and right dorsolateral prefrontal nodes is associated with increased cognitive performance. However, the directness is unclear as it does not specify whether the associations are causal or correlational.""}"
9,41098856,The CB1 receptor: linking impulsivity and substance use disorder.,2025,Frontiers in neuroscience,trait impulsivity functional connectivity,"['basal ganglia', 'hippocampus', 'cerebellum']",unknown,unknown,,contributes to the modulation of,unclear,CB1R signaling,unclear,,"CB1R signaling in these regions influences decision-making, reward sensitivity, and response inhibition-all processes critical to the emergence of impulsive traits and drug-seeking behavior.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly supports the modulation of behavior by CB1R signaling in the basal ganglia, hippocampus, and cerebellum, which are relevant to impulsive traits and drug-seeking behavior.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""behavior"", ""relationship_supported"": ""contributes to the modulation of"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly supports the modulation of behavior by CB1R signaling in the basal ganglia, hippocampus, and cerebellum, which are relevant to impulsive traits and drug-seeking behavior.""}"
10,27896939,"A multimodal study of impulsivity and body weight: Integrating behavioral, cognitive, and neuroimaging approaches.",2017,"Obesity (Silver Spring, Md.)",trait impulsivity functional connectivity,right inferior frontal gyrus,functional connectivity,unknown,,positive association,unclear,,unclear,,There was a positive association between BMI and functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus during successful response inhibition.,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,The sentence directly states a positive association between BMI and the specified functional connectivity.,," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity between the right inferior frontal gyrus and right middle frontal gyrus"", ""relationship_supported"": ""positive association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a positive association between BMI and the specified functional connectivity.""}"
11,28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.,2017,Progress in neuro-psychopharmacology & biological psychiatry,attentional impulsivity resting-state fMRI,default mode network (DMN),functional connectivity,unknown,with and without childhood ADHD,expanded functional connectivity,unclear,,unclear,,"IGD subjects without childhood ADHD showed expanded functional connectivity between DMN-related regions (PCC, medial prefrontal cortex, thalamus) compared with controls.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states that IGD subjects without childhood ADHD have expanded functional connectivity between specific regions compared to controls, which aligns with the extracted claim's feature, relationship, and brain system.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""expanded functional connectivity between PCC, medial prefrontal cortex, and thalamus"", ""relationship_supported"": ""expanded"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states that IGD subjects without childhood ADHD have expanded functional connectivity between specific regions compared to controls, which aligns with the extracted claim's feature, relationship, and brain system.""}"
12,25925985,Impaired corticostriatal connectivity in impulse control disorders in Parkinson disease.,2015,Neurology,motor impulsivity resting-state fMRI,left anterior putamen,functional connectivity,impulsivity (general),,disconnection,unclear,,unclear,,"The presence of an ICD in patients with PD was associated with functional disconnection between the left anterior putamen and both the left inferior temporal gyrus and the left anterior cingulate gyrus, as well as a trend toward a functional disconnection between several motor and associative striatal regions and limbic, associative, and motor cortical regions.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence directly mentions a disconnection between the left anterior putamen and several other brain regions, which is associated with the presence of an impulse control disorder in patients with Parkinson's disease. However, the specific impulse control disorder is not specified in the claim, so the phenotype_supported field remains null.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""disconnection"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions a disconnection between the left anterior putamen and several other brain regions, which is associated with the presence of an impulse control disorder in patients with Parkinson's disease. However, the specific impulse control disorder is not specified in the claim, so the phenotype_supported field remains null.""}"
13,31907881,Human Brain Imaging Links Dopaminergic Systems to Impulsivity.,2020,Current topics in behavioral neurosciences,motor impulsivity functional connectivity,striatal D2-type dopamine receptors,unknown,motor impulsivity,,correlation,unclear,,unclear,,"Low levels of striatal and midbrain D2-type receptor availability correlate with self-reported impulsivity, whereas striatal D2-type receptor availability shows positive correlation with motor response inhibition and cognitive flexibility.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,motor impulsivity,striatal D2-type dopamine receptor availability,negative,"The sentence clearly states a correlation between striatal and midbrain D2-type receptor availability and self-reported impulsivity, and a positive correlation between striatal D2-type receptor availability and motor response inhibition and cognitive flexibility. This supports the claim of a correlation between motor impulsivity and striatal D2-type dopamine receptors.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": ""motor impulsivity"", ""corrected_feature_type"": ""striatal D2-type dopamine receptor availability"", ""corrected_direction"": ""negative"", ""rationale"": ""The sentence clearly states a correlation between striatal and midbrain D2-type receptor availability and self-reported impulsivity, and a positive correlation between striatal D2-type receptor availability and motor response inhibition and cognitive flexibility. This supports the claim of a correlation between motor impulsivity and striatal D2-type dopamine receptors.""}"
1,37086305,"Emotion dysregulation, impulsivity and anger rumination in borderline personality disorder: the role of amygdala and insula.",2024,European archives of psychiatry and clinical neuroscience,Barratt Impulsiveness Scale resting-state fMRI,amygdala,functional connectivity,impulsivity (general),Borderline Personality Disorder,association,higher,,unclear,,"Reduced functional connectivity was found in BPD between amygdala and frontal pole, precuneus and temporal pole. This functional connectivity alterations correlated with Barratt Impulsiveness Scale (p=0.020; r=-0.447).",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific to BPD),,higher,"The sentence mentions a correlation between functional connectivity alterations and impulsivity, but it does not specify that the impulsivity is related to BPD. Also, the direction of the association is not explicitly stated as 'higher', but it can be inferred from the negative correlation with the Barratt Impulsiveness Scale.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific to BPD)"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence mentions a correlation between functional connectivity alterations and impulsivity, but it does not specify that the impulsivity is related to BPD. Also, the direction of the association is not explicitly stated as 'higher', but it can be inferred from the negative correlation with the Barratt Impulsiveness Scale.""}"
2,31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,Barratt Impulsiveness Scale fMRI,,unknown,impulsivity (general),,,unclear,,unclear,,"Here, an eight-week mindfulness intervention did not reduce impulsivity on the Barratt Impulsiveness Scale (BIS-11)",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,0,drop,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence does not provide evidence for a specific feature associated with impulsivity. It only states that mindfulness intervention did not reduce impulsivity in general, but it does not specify which aspect of impulsivity was measured.",," {""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": null, ""feature_supported"": null, ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide evidence for a specific feature associated with impulsivity. It only states that mindfulness intervention did not reduce impulsivity in general, but it does not specify which aspect of impulsivity was measured.""}"
3,26460483,Lateral prefrontal model-based signatures are reduced in healthy individuals with high trait impulsivity.,2015,Translational psychiatry,Barratt Impulsiveness Scale fMRI,Right lateral prefrontal cortex,unknown,impulsivity (general),,Reduced,unclear,,unclear,,Right lateral prefrontal model-based signatures were reduced in high-impulsive individuals.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,The sentence directly states a reduction in the specified brain system (Right lateral prefrontal cortex) in individuals with high impulsivity.,," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""general_impulsivity"", ""feature_supported"": ""Right lateral prefrontal model-based signatures"", ""relationship_supported"": ""Reduced"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a reduction in the specified brain system (Right lateral prefrontal cortex) in individuals with high impulsivity.""}"
4,30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,impulsivity (general),Alcohol-related problems,Predictor,unclear,,unclear,,"Regression analyses showed that the scores obtained at the compulsive subscale of the OCDS, at the VAS and at the Urgency subscale of impulsivity constitute the main predictors of the severity of alcohol-use disorders (indexed by the AUDIT).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (specific subscales),behavioral scale,,"The sentence mentions specific subscales of impulsivity and a behavioral scale (OCDS, VAS) as predictors, but it does not explicitly state the direction or directness of the relationship. Also, the claim is too general, and the evidence provides specific subscales of impulsivity as predictors.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""Urgency subscale of impulsivity, compulsive subscale of the OCDS, VAS"", ""relationship_supported"": null, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (specific subscales)"", ""corrected_feature_type"": ""behavioral scale"", ""rationale"": ""The sentence mentions specific subscales of impulsivity and a behavioral scale (OCDS, VAS) as predictors, but it does not explicitly state the direction or directness of the relationship. Also, the claim is too general, and the evidence provides specific subscales of impulsivity as predictors.""}"
5,31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,2019,NeuroImage,impulsivity resting-state fMRI functional connectivity,"Amygdala, Dorsolateral Prefrontal Cortex (DLPFC), Inferior Frontal Gyrus, Dorsal Anterior Cingulate Cortex, Anterior Insula",functional connectivity,impulsivity (general),,Positively correlated,unclear,,unclear,,Trait impulsivity was positively correlated with the rsFC between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC).,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that trait impulsivity is positively correlated with the functional connectivity between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC), which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""Positively correlated"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that trait impulsivity is positively correlated with the functional connectivity between the left full amygdala and the right dorsolateral prefrontal cortex (DLPFC), which aligns with the extracted claim.""}"
6,29277650,"Macroscale variation in resting-state neuronal activity and connectivity assessed by simultaneous calcium imaging, hemodynamic imaging and electrophysiology.",2018,NeuroImage,impulsivity resting-state fMRI functional connectivity,,functional connectivity,unknown,,significantly different,unclear,,unclear,,"We found that this relationship varied across brain regions in a way that is consistent across animals, with delays increasing by600 ms towards posterior cortical regions. Furthermore, while overall functional connectivity (FC) measured by the hemodynamic signal is significantly correlated with FC measured by calcium, the two estimates were found to be significantly different.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,1,revise,unclear,unclear,unclear,unclear,unclear,unclear,resting-state neuronal activity,,increasing,"The sentence mentions a difference in functional connectivity, but it does not specify a particular phenotype. The direction of the difference is given as increasing towards posterior cortical regions, but the original claim is unspecified. The revised phenotype is inferred from the context of the paper title and the sentence.",," {""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""significantly different"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""resting-state neuronal activity"", ""corrected_direction"": ""increasing"", ""rationale"": ""The sentence mentions a difference in functional connectivity, but it does not specify a particular phenotype. The direction of the difference is given as increasing towards posterior cortical regions, but the original claim is unspecified. The revised phenotype is inferred from the context of the paper title and the sentence.""}"
7,31401546,Functional connectivity of emotional well-being: Overconnectivity between default and attentional networks is associated with attitudes of anger and aggression.,2019,Psychiatry research. Neuroimaging,impulsivity fMRI functional connectivity,"default network, attentional network",functional connectivity,unknown,,positively correlated,unclear,impaired effortful control and decreased response inhibition of impulsivity,unclear,,Functional connectivity between the default and attentional networks was positively correlated with scores of attitudes of anger and aggression.,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states a positive correlation between functional connectivity between the default and attentional networks and scores of attitudes of anger and aggression, which aligns with the extracted claim's relationship and feature.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""positively correlated"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a positive correlation between functional connectivity between the default and attentional networks and scores of attitudes of anger and aggression, which aligns with the extracted claim's relationship and feature.""}"
8,37992501,Testing the triple network model of psychopathology in a transdiagnostic neurodevelopmental cohort.,2023,NeuroImage. Clinical,impulsivity neuroimaging functional connectivity,"['Salience Network', 'Central Executive Network', 'Default Mode Network']",functional connectivity,impulsivity (general),neurodevelopmental difficulties in cognition and behavior,associated with,unclear,,unclear,,"Hyperactivity/impulsivity was associated with increased functional connectivity between the SN, CEN, and DMN in at-risk children, whereas it was associated with decreased functional connectivity between the CEN and DMN in comparison children.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly mentions 'Hyperactivity/impulsivity' as a phenotype and 'functional connectivity' as a feature. It also clearly states that this functional connectivity is associated with the phenotype. The direction is supported as the sentence mentions increased functional connectivity for at-risk children and decreased functional connectivity for comparison children, which aligns with the unclear direction in the claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""general impulsivity"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""associated with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions 'Hyperactivity/impulsivity' as a phenotype and 'functional connectivity' as a feature. It also clearly states that this functional connectivity is associated with the phenotype. The direction is supported as the sentence mentions increased functional connectivity for at-risk children and decreased functional connectivity for comparison children, which aligns with the unclear direction in the claim.""}"
9,38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,2024,Journal of behavioral addictions,trait impulsivity functional connectivity,"cognitive control and emotion-regulation circuits, default mode network (DMN)",functional connectivity,unknown,,correlated with,unclear,,unclear,,CPM results revealed that the functional connectivity of cognitive control and emotion-regulation circuits and DMN were significantly correlated with TA.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that functional connectivity of cognitive control and emotion-regulation circuits and DMN are correlated with TA, which aligns with the extracted claim's feature, relationship, and phenotype (TA). However, the direction is not explicitly stated in the sentence, so it remains unclear.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""correlated with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that functional connectivity of cognitive control and emotion-regulation circuits and DMN are correlated with TA, which aligns with the extracted claim's feature, relationship, and phenotype (TA). However, the direction is not explicitly stated in the sentence, so it remains unclear.""}"
10,37058964,Impulsivity and self-regulation: A dual-process model of risky driving in young drivers in Iran.,2023,Accident; analysis and prevention,trait impulsivity functional connectivity,,unknown,unknown,,mediates,unclear,executive functions and driving self-regulation,unclear,,Executive functions and driving self-regulation mediated the effect of attention impulsivity on driving errors.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that executive functions and driving self-regulation mediate the effect of attention impulsivity on driving errors, which aligns with the extracted claim's phenotype, feature, relationship, and direction.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""driving errors"", ""feature_supported"": ""executive functions and driving self-regulation"", ""relationship_supported"": ""mediates"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that executive functions and driving self-regulation mediate the effect of attention impulsivity on driving errors, which aligns with the extracted claim's phenotype, feature, relationship, and direction.""}"
11,40334458,Temporal variability-based alternations in dynamic functional networks in internet gaming disorder.,2025,Journal of psychiatric research,attentional impulsivity resting-state fMRI,"['Default mode network (DMN)', 'Ventral attention network (VAN)', 'Sensorimotor network (SMN)', 'Limbic network (LN)']",BOLD variability,unknown,,Comparison,unclear,,unclear,,"Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly compares IGD individuals to a control group (RGUs) and mentions changes in BOLD variability within and between networks, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""IGD individuals"", ""feature_supported"": ""BOLD variability within-network and between-network"", ""relationship_supported"": ""Comparison"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly compares IGD individuals to a control group (RGUs) and mentions changes in BOLD variability within and between networks, which aligns with the extracted claim.""}"
12,28040671,Decisional impulsivity and the associative-limbic subthalamic nucleus in obsessive-compulsive disorder: stimulation and connectivity.,2017,Brain : a journal of neurology,motor impulsivity resting-state fMRI,subthalamic nucleus,unknown,unknown,,causally implicated in increasing,higher,deep brain stimulation,unclear,,Stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity with less accumulation of evidence during probabilistic uncertainty and in enhancing delay discounting.,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity and delay discounting, which aligns with the claim's relationship and direction.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""decisional impulsivity, delay discounting"", ""relationship_supported"": ""causally implicated in increasing"", ""direction_supported"": ""higher"", ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that stimulation of the subthalamic nucleus is causally implicated in increasing decisional impulsivity and delay discounting, which aligns with the claim's relationship and direction.""}"
13,33304251,Neural Basis of Increased Cognitive Control of Impulsivity During the Mid-Luteal Phase Relative to the Late Follicular Phase of the Menstrual Cycle.,2020,Frontiers in human neuroscience,ADHD impulsivity resting-state fMRI connectivity,"['dorsal striatum', 'dorsal lateral prefrontal cortex']",functional connectivity,impulsivity (general),,regulates,unclear,,unclear,,"Discount rate (transformed k) correlated with functional connectivity between the DS and dorsal lateral prefrontal cortex (dlPFC), consistent with previous findings indicating that DS-dlPFC circuitry may regulate impulsivity.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly mentions the functional connectivity between the dorsal striatum and dorsal lateral prefrontal cortex, which is associated with impulsivity as stated in the paper.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity between the DS and dorsal lateral prefrontal cortex (dlPFC)"", ""relationship_supported"": ""regulates"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly mentions the functional connectivity between the dorsal striatum and dorsal lateral prefrontal cortex, which is associated with impulsivity as stated in the paper.""}"
1,25944613,Nature of functional links in valuation networks differentiates impulsive behaviors between abstinent heroin-dependent subjects and nondrug-using subjects.,2015,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,"['ventral medial prefrontal cortex', 'δ-network (regions of the executive control system, such as the dorsolateral prefrontal cortex)', 'β-network (regions of the reward system involved in the mesocorticolimbic pathway)']",functional connectivity,impulsivity (general),"['abstinent heroin-dependent subjects', 'nondrug-using subjects']",influence,unclear,,unclear,,"We demonstrated that through functional connectivity with the ventral medial prefrontal cortex, the δ-network (regions of the executive control system, such as the dorsolateral prefrontal cortex) and the β-network (regions of the reward system involved in the mesocorticolimbic pathway), jointly influence impulsivity measured by the Barratt impulsiveness scale scores.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence directly states that the δ-network and β-network influence impulsivity, which aligns with the extracted claim's phenotype and feature_type.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""δ-network, β-network"", ""relationship_supported"": ""influence"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""rationale"": ""The sentence directly states that the δ-network and β-network influence impulsivity, which aligns with the extracted claim's phenotype and feature_type.""}"
